no_training:5	no_test:3988file identifier	 training data
1083	-309.726295	-311.628740
108	-345.614707	-274.780046
905	-360.513668	-318.652396
3370	-396.486664	-249.363433
3212	-360.575745	-322.863858
1676	-296.285473	-255.516638
1735	-320.791360	-244.651791
1002	-287.689262	-336.280673
1053	-340.610046	-357.049828
3328	-324.549529	-331.159824
3627	-323.347112	-328.647800
3841	-371.541704	-345.148981
2783	-272.537685	-206.091535
265	-236.916125	-231.291955
3477	-348.046236	-288.515360
3482	-281.480993	-264.685507
2736	-310.922181	-310.477515
1871	-306.406578	-288.193114
3700	-361.717469	-320.476758
2726	-324.475651	-318.285587
1840	-360.536972	-321.103597
2443	-288.547509	-231.052559
3264	-307.260972	-309.675384
3782	-262.035127	-356.973502
1260	-270.417842	-308.229536
3341	-291.021228	-236.201644
399	-304.735224	-246.425131
34	-306.355655	-289.692973
308	-303.428586	-244.045369
419	-312.128001	-313.879862
3391	-306.403144	-286.257489
2126	-270.399529	-309.199468
3870	-345.605387	-285.286892
3429	-274.987297	-212.219368
1921	-310.904960	-307.257640
93	-340.615011	-349.910445
370	-356.698196	-360.632952
3471	-416.384141	-163.852211
3021	-360.495540	-316.835584
3877	-340.623773	-357.164942
2624	-309.699280	-311.127794
2237	-325.784144	-328.130248
2491	-381.634033	-217.381352
1788	-345.646841	-279.235925
668	-267.103350	-298.467970
264	-339.450073	-359.284441
3619	-325.779372	-325.662567
3798	-310.941861	-309.114031
274	-272.539126	-215.395201
2840	-284.048718	-328.769967
1571	-470.915515	-59.655269
2816	-310.905786	-312.323850
2254	-359.388326	-321.663775
1577	-355.468067	-364.017120
2469	-270.392444	-308.466030
183	-362.962787	-321.374196
230	-271.617434	-308.021425
1020	-303.566436	-245.763624
2438	-392.565188	-345.488510
3604	-273.812100	-210.957979
1929	-324.551800	-321.332452
3480	-286.460642	-332.411124
2315	-273.793520	-208.569422
3418	-308.467120	-312.266758
1555	-324.529724	-328.522625
2760	-155.908941	-234.040968
3218	-325.743746	-326.241679
1317	-344.393241	-265.685159
2533	-265.438520	-257.336228
597	-309.683901	-309.313438
2568	-325.718022	-324.770926
2099	-288.573876	-231.446833
2030	-273.804223	-212.309465
127	-322.216227	-321.438106
2801	-310.932716	-310.087850
1337	-286.498779	-331.023360
2919	-340.635773	-358.070331
3416	-320.770681	-243.338602
3970	-305.897998	-249.143354
1424	-212.438188	-246.298443
3310	-309.721850	-308.203777
104	-360.574432	-314.610499
1999	-233.547877	-312.912900
1206	-342.315546	-226.520963
1297	-345.621773	-284.420468
2528	-308.467760	-308.336702
567	-339.489014	-355.245253
1091	-309.678344	-314.526673
1054	-323.427722	-320.790292
3106	-273.735646	-209.835627
1510	-322.425235	-329.885155
2834	-325.699665	-321.808588
1621	-346.884834	-284.670353
830	-320.767103	-247.187103
1309	-287.723848	-334.430199
2655	-235.723792	-229.496611
1100	-380.373569	-215.532840
1125	-285.292217	-330.077371
658	-307.234503	-309.499633
1988	-312.124451	-309.001198
2659	-324.461004	-322.879476
1084	-309.711894	-309.338325
3585	-308.497008	-310.227537
3038	-288.542113	-231.590067
735	-309.716570	-308.692451
134	-308.516376	-306.872182
273	-323.312375	-320.715184
101	-324.507184	-323.579328
2426	-340.650391	-351.568702
1713	-323.381747	-321.937035
2427	-339.474134	-354.289764
934	-345.650323	-277.786051
417	-344.440065	-284.476000
1401	-307.265351	-308.530506
2353	-281.504579	-259.951826
2544	-381.632480	-222.496832
3043	-196.405320	-231.161841
3068	-306.015194	-310.680246
3438	-312.132858	-310.224060
3490	-359.315205	-316.691056
406	-359.295180	-314.743427
3483	-308.500974	-307.698750
2640	-398.880824	-258.085343
3208	-288.572843	-238.204070
3282	-362.972786	-317.004517
1534	-340.632075	-357.796511
460	-360.488733	-315.745406
1982	-345.609374	-274.285788
2213	-287.433999	-236.326343
542	-382.793238	-221.940757
1531	-345.640098	-279.193370
3925	-325.718488	-321.203370
3850	-308.528193	-303.655996
3047	-285.293918	-329.982794
1563	-376.575382	-371.814337
123	-269.263476	-308.907548
3017	-271.339346	-216.847581
3588	-272.549011	-215.255773
2717	-309.726244	-311.194552
1536	-324.492974	-318.804911
2302	-492.008892	-73.783527
3060	-270.441145	-306.723116
1513	-306.368494	-287.335326
163	-319.624414	-243.573231
1688	-324.567893	-321.332190
635	-324.578381	-324.620171
588	-309.684571	-314.683943
2512	-346.823548	-277.566219
2038	-348.056093	-282.108038
3862	-271.646263	-310.232028
2509	-344.380267	-277.064316
2942	-325.778444	-324.844412
1099	-231.975652	-223.048676
1152	-308.448572	-306.115014
1445	-396.491525	-245.479921
3942	-287.507193	-232.973612
306	-307.335530	-304.288626
3681	-310.914919	-307.554259
2566	-346.832253	-281.304213
1000	-339.452428	-359.052150
3137	-272.533448	-206.224059
1180	-306.364186	-287.259595
709	-286.134079	-235.798584
1750	-287.645651	-335.345065
2275	-312.122563	-311.888929
87	-490.834069	-72.469233
3152	-335.591582	-249.151468
1283	-345.605635	-273.832531
418	-324.565412	-329.000717
1719	-232.050342	-231.346240
22	-324.575190	-321.239908
2317	-308.503515	-309.091509
3689	-308.467642	-312.450189
2551	-325.792606	-323.942558
311	-287.724713	-332.750520
1813	-307.550360	-285.792421
1827	-343.492484	-231.797320
3142	-376.617653	-372.288876
507	-309.697879	-311.747088
845	-40.478930	-215.662402
0	-351.615495	-218.030147
231	-346.860243	-272.622977
554	-340.688787	-356.278306
3830	-346.817778	-282.813805
312	-234.485640	-232.604005
2838	-324.547436	-321.112695
2728	-304.742823	-245.412466
3207	-355.520098	-359.264028
2259	-361.734611	-316.569170
2575	-308.759090	-291.492197
84	-345.610574	-280.622336
381	-341.835557	-359.306168
2588	-376.538277	-374.075218
2222	-340.678668	-356.586293
728	-309.678404	-309.604047
3912	-308.435951	-302.695732
2899	-310.930659	-311.372470
2721	-271.401725	-209.606660
1378	-346.867789	-286.458232
2294	-341.831947	-358.471115
3983	-322.115604	-324.125986
3237	-303.553222	-244.215754
3155	-376.605641	-374.380089
2806	-234.476081	-231.957973
2957	-323.644468	-336.241091
184	-322.436757	-335.371993
2618	-361.768020	-324.343542
3111	-318.340705	-247.582553
2488	-363.508158	-162.161226
2226	-276.206257	-215.767925
2477	-360.539944	-316.621074
3975	-309.693760	-310.250169
1182	-304.738393	-246.438014
3563	-227.798785	-287.124173
59	-248.430371	-335.129620
3715	-381.567301	-220.410205
1650	-341.836348	-358.469636
2154	-360.512793	-307.722960
1838	-356.685238	-367.481772
2986	-340.629609	-355.555260
1642	-344.345376	-272.099566
3140	-284.987905	-234.970343
2880	-346.831172	-279.851028
2105	-335.635972	-251.070612
1189	-287.322957	-234.273595
1271	-310.902165	-307.892941
1033	-339.482903	-351.889267
603	-346.867624	-279.106637
3317	-269.177232	-307.494251
1049	-323.336196	-326.677852
985	-320.770329	-246.952810
1668	-344.433140	-280.994571
1257	-346.855622	-282.319267
2348	-285.253877	-328.108534
2681	-308.466840	-312.050228
982	-307.235414	-309.504867
3504	-308.561061	-310.084621
146	-377.813815	-373.314306
3752	-345.686524	-278.093251
2197	-309.684327	-310.384353
3166	-326.949535	-321.065250
862	-361.764434	-320.596966
2037	-345.620113	-273.719998
858	-340.661797	-359.859340
2605	-346.869041	-280.281829
903	-309.685872	-311.857282
1316	-361.652250	-318.101476
2562	-375.357530	-373.492154
843	-308.437835	-306.508733
3018	-345.638117	-279.954932
3896	-307.280331	-308.129455
3503	-266.630629	-259.692548
2770	-288.588657	-237.816513
565	-356.730212	-364.667476
3824	-302.288055	-246.925053
118	-352.905052	-221.591035
450	-235.729507	-229.282064
599	-343.312201	-274.542988
1305	-319.621560	-243.791174
1543	-323.360471	-322.226328
2022	-344.425164	-288.717013
799	-310.910909	-308.663014
718	-392.601894	-350.385306
969	-325.797425	-328.167131
2764	-195.179738	-228.911539
186	-340.606711	-355.808773
2850	-288.580309	-230.692892
2896	-356.725069	-360.257823
2962	-309.686114	-310.192238
2132	-377.826580	-375.287894
72	-325.720699	-322.308322
2457	-382.757134	-220.457899
120	-323.345161	-324.335113
470	-303.460335	-244.665249
358	-272.544323	-212.495282
2011	-270.099401	-212.421649
1850	-323.407987	-324.113311
1162	-309.684472	-309.490877
2453	-268.273240	-298.220305
3143	-286.432042	-333.035761
3148	-324.567513	-321.942370
933	-270.430832	-308.228782
2325	-273.732431	-207.666270
3046	-322.057728	-318.019418
396	-372.782655	-359.523799
2198	-382.804255	-217.302237
1635	-360.520081	-320.681960
771	-346.903261	-280.199190
1848	-273.769835	-208.584264
453	-375.430225	-360.476120
1859	-324.577613	-319.538431
2435	-229.013797	-282.778497
97	-286.495035	-333.026730
1193	-324.550139	-315.976457
3890	-341.849730	-359.983084
1416	-308.514570	-310.674465
915	-304.734226	-245.628120
1720	-309.692095	-304.955837
1308	-341.814212	-361.027922
1964	-309.726463	-311.622089
401	-325.712603	-327.625789
3000	-309.688191	-305.483010
280	-271.324234	-216.642836
1455	-381.570969	-219.345578
351	-345.625747	-267.591416
3466	-325.794624	-321.708002
1916	-360.557411	-319.034491
341	-273.735711	-208.819148
1558	-270.389386	-308.694069
1706	-382.777508	-226.512062
1851	-361.717868	-318.351313
2331	-308.516808	-305.262514
3820	-340.655117	-352.260169
2782	-340.664407	-353.106965
3363	-345.658313	-276.646638
2511	-250.500016	-239.372097
3565	-286.474509	-330.987009
297	-325.833945	-324.255289
1194	-381.612648	-220.920991
3289	-270.437636	-310.040873
1143	-367.635675	-169.648896
720	-381.594735	-215.396045
1119	-304.733360	-244.736390
3488	-340.672417	-353.632712
1274	-309.686648	-315.190012
2891	-308.511094	-305.802503
781	-362.918463	-324.527820
320	-232.333410	-308.295686
1579	-288.589020	-236.357069
1244	-345.616998	-273.973128
188	-339.406341	-354.039774
2231	-346.825174	-277.896626
1758	-271.616401	-307.280484
949	-344.463502	-275.526676
298	-377.795528	-368.122669
1839	-355.496901	-352.394724
337	-312.123120	-313.678226
1806	-324.610229	-321.654954
1267	-341.841438	-355.320074
2080	-325.793131	-324.390646
3157	-335.619981	-251.439361
2995	-381.584942	-228.166122
2864	-340.658990	-353.010405
98	-303.553222	-244.215760
974	-303.468081	-250.414475
1669	-287.426878	-230.931152
3283	-287.404397	-230.401857
3126	-360.523204	-319.872043
3586	-287.506415	-233.022445
1564	-288.555332	-232.152456
471	-324.532283	-321.201549
383	-361.702346	-318.190185
1209	-392.612820	-336.222364
3147	-338.530072	-359.722446
293	-377.807580	-373.471978
454	-265.283843	-253.509883
345	-309.704732	-307.888772
143	-302.355005	-244.495831
1047	-346.836177	-279.042570
1593	-335.598739	-248.189128
255	-309.672030	-304.360581
3812	-271.623066	-310.996539
436	-360.521191	-316.030144
1834	-381.615289	-229.007785
1733	-322.169100	-320.609591
2191	-359.317050	-325.797507
854	-383.971058	-222.535252
3102	-310.903589	-307.853121
607	-301.373496	-370.318282
1057	-391.518453	-347.541062
2531	-157.115484	-232.808101
2145	-346.844016	-276.071325
3568	-308.468418	-312.713240
3938	-345.645388	-280.021450
1164	-340.611734	-356.240049
3198	-288.680991	-234.058704
86	-190.624631	-308.104637
3874	-323.344889	-321.791420
2740	-360.536920	-317.042280
2448	-346.833271	-282.396527
3837	-343.468335	-224.320244
2661	-323.448833	-320.923285
1218	-287.431740	-236.830006
1783	-320.761312	-242.924640
1398	-234.469383	-227.931720
1413	-247.214861	-333.265939
203	-340.663148	-356.624732
2609	-322.351046	-334.402670
591	-325.760915	-327.063773
3697	-312.119261	-313.865983
2379	-361.769162	-326.140279
1151	-392.620909	-341.907595
2087	-286.484121	-334.838437
3546	-233.219124	-225.932260
706	-303.481839	-243.511853
1300	-324.595031	-328.140495
452	-324.575287	-322.297122
3817	-288.554600	-231.355749
2076	-274.982287	-214.981751
2412	-310.904086	-311.222923
972	-341.869909	-359.417105
344	-343.305175	-279.491200
532	-344.369744	-268.589660
226	-360.556344	-314.913949
1284	-320.761539	-246.965976
3794	-317.361117	-352.940060
3114	-309.692389	-310.592424
724	-320.775720	-244.965169
1960	-345.602645	-278.263441
1908	-286.508233	-334.560920
2606	-323.344105	-326.113736
2341	-377.784360	-372.552930
1639	-345.640072	-283.463299
2389	-361.728546	-324.357716
2979	-320.767064	-249.048193
2954	-305.915530	-248.681490
1250	-309.686189	-310.137599
3573	-325.730390	-322.278877
1460	-309.684108	-309.325640
1586	-272.837559	-308.507752
236	-325.758113	-324.903674
1596	-492.022084	-74.562356
906	-383.969892	-223.721949
1707	-288.590006	-231.330008
653	-344.473681	-277.660412
1073	-233.249538	-230.965331
103	-291.024232	-236.136950
3692	-281.505078	-260.476229
962	-376.587043	-378.578608
1263	-345.642008	-273.447926
2902	-271.653205	-308.992102
727	-272.562906	-206.442358
2028	-346.821466	-275.046185
3682	-291.017820	-236.481544
3922	-270.394284	-309.180296
1421	-360.526142	-320.104166
1900	-309.689410	-305.661417
1325	-356.758284	-358.882736
1265	-227.324775	-270.610818
3572	-322.172641	-326.556292
2892	-325.728271	-326.185159
3763	-344.416821	-284.154851
3861	-234.486176	-232.132916
3470	-416.814878	-58.518158
3564	-303.533472	-248.936864
3211	-310.908555	-312.677440
3653	-309.763576	-307.919498
1655	-338.217210	-353.960239
3293	-360.535142	-320.885319
173	-396.486463	-266.951649
2577	-381.600777	-227.479378
884	-276.202586	-211.499481
1612	-310.902795	-312.099551
874	-271.611192	-311.557720
3216	-344.380260	-272.950003
2688	-284.964138	-234.497302
3144	-308.472241	-304.245698
1357	-375.307060	-368.413177
2712	-274.985024	-212.919596
3266	-287.736841	-331.755473
1461	-346.899170	-277.633016
620	-346.820834	-280.135868
1158	-268.251114	-295.276701
2611	-346.824672	-275.132552
2005	-305.155985	-286.808364
3722	-308.759135	-288.012845
334	-245.983375	-333.952188
2627	-235.695309	-230.231619
1887	-361.696319	-321.451041
1068	-308.470010	-308.588261
2159	-324.581067	-322.835602
3381	-309.731402	-311.175944
156	-288.654408	-233.638288
1001	-304.724431	-245.337102
1905	-231.145151	-308.071612
3645	-304.681903	-248.890020
3658	-309.682445	-310.504814
1178	-382.751729	-224.157270
2763	-272.548325	-212.487434
610	-324.629068	-328.002187
2510	-325.797299	-326.693529
787	-360.525379	-318.979378
2349	-301.357553	-370.645284
1931	-310.900102	-313.272516
1594	-323.433551	-320.447996
61	-308.462933	-308.583692
1925	-309.677276	-309.043844
126	-274.991042	-210.967450
1553	-323.448965	-322.050470
2342	-309.680487	-311.453258
1811	-346.855968	-272.949986
1524	-272.550818	-205.103528
199	-309.673895	-309.796689
3061	-392.552088	-335.222819
164	-340.675814	-353.050410
2644	-320.786990	-244.761441
3578	-286.432515	-329.828072
3978	-282.861121	-327.485439
1919	-407.364323	-285.040354
390	-306.070291	-308.312642
3964	-336.853985	-252.022274
1288	-324.635136	-323.764499
270	-372.752005	-360.930645
2471	-288.628801	-233.314091
3115	-340.620294	-356.190008
1404	-346.883049	-276.747155
1344	-341.767606	-350.726757
943	-303.497783	-243.333753
3295	-231.069318	-308.524487
3055	-285.313284	-328.506265
1415	-338.156727	-348.687928
2571	-309.686348	-309.273757
357	-307.245430	-309.954446
3674	-309.731169	-307.766019
2486	-307.239887	-310.268156
2623	-235.700285	-229.994595
1835	-376.631067	-375.596505
2923	-325.801905	-325.924039
272	-322.161948	-323.772247
1640	-304.583737	-240.507979
3743	-325.726182	-326.270331
3712	-300.148891	-362.844704
1538	-348.050463	-278.763811
917	-323.320690	-323.411916
1537	-309.692993	-305.195599
3339	-356.699649	-354.538782
2246	-287.318502	-229.423062
1322	-271.619912	-308.029242
2266	-289.766576	-233.965425
2696	-353.269456	-301.292456
443	-325.754109	-325.137154
3530	-309.739069	-308.546105
2876	-360.574465	-320.858648
3814	-361.745554	-328.069251
174	-229.928448	-309.006071
3145	-324.570872	-325.241721
3360	-382.810709	-222.518050
2102	-361.723581	-317.790469
442	-356.712228	-358.769494
3869	-324.525580	-331.703504
2561	-325.778234	-324.429576
2136	-263.278851	-358.467562
3526	-249.285024	-240.930040
369	-361.733362	-320.857681
19	-309.720734	-311.537185
644	-376.595314	-380.610358
3921	-343.218379	-273.227331
3355	-345.648365	-272.822982
2547	-323.328581	-327.864880
2461	-269.170508	-310.921767
307	-302.239101	-248.422634
3848	-324.564634	-323.061392
2029	-380.417684	-220.825019
2096	-345.661705	-280.079126
3511	-324.552260	-320.709903
3040	-360.506446	-306.703990
3395	-248.436061	-336.491568
407	-287.508781	-233.038774
240	-286.517094	-331.350775
3684	-362.958208	-319.388243
2104	-379.006904	-380.053157
2186	-320.782523	-247.017831
1696	-320.785074	-244.930579
102	-307.230370	-309.542490
3298	-345.599182	-276.363098
354	-285.174014	-330.475795
3611	-324.577560	-324.854482
1066	-375.344926	-368.595972
1625	-320.776082	-251.891034
234	-308.467880	-309.307409
3033	-325.785262	-325.407950
3859	-308.499978	-308.872504
2041	-346.821470	-279.815511
1336	-334.362330	-243.970426
1319	-308.560759	-307.581907
3863	-346.804974	-276.216316
612	-397.697891	-258.298902
2235	-318.409670	-245.549473
1103	-273.764642	-209.403280
713	-308.484017	-304.466676
2256	-303.503801	-247.393206
2961	-348.061993	-276.743996
142	-307.594137	-288.677184
2419	-287.353473	-234.476170
2081	-273.775864	-214.654232
570	-275.012535	-209.507134
515	-287.727890	-332.572758
1700	-320.782427	-244.014933
2630	-282.871678	-324.724666
1653	-157.116735	-232.952978
3906	-309.685651	-305.425664
451	-362.932378	-328.699139
1645	-324.477059	-319.180263
3281	-309.716743	-309.788355
1478	-309.691634	-305.321779
1457	-288.573089	-232.771131
3168	-323.614890	-330.181503
1876	-251.732828	-240.196391
119	-327.012568	-328.905372
137	-287.440932	-236.051231
2187	-310.904927	-310.866805
2937	-324.573883	-320.744503
3164	-344.379764	-270.222435
3151	-362.873906	-320.869554
520	-309.720011	-309.168789
886	-304.728323	-247.164424
1465	-382.796989	-222.908920
1060	-345.713205	-275.533405
1772	-361.717972	-321.610352
1692	-362.862736	-324.883951
1666	-289.872246	-236.059351
3492	-345.645245	-280.605623
278	-397.667072	-255.043776
595	-340.652012	-356.184391
78	-270.472470	-306.896347
1799	-346.861635	-278.604646
2179	-361.698233	-321.256695
1038	-267.106213	-294.359568
3676	-346.840522	-275.561910
124	-271.621961	-307.107898
1004	-355.416555	-356.401493
2820	-308.557865	-309.978666
2658	-308.461040	-309.503911
1824	-336.855265	-251.943822
2860	-345.600676	-279.325854
3175	-309.649998	-308.360928
1595	-309.686571	-306.900457
3491	-361.750275	-321.065864
3618	-309.731536	-311.129850
3369	-158.342346	-234.155125
2153	-309.673226	-310.248892
2578	-324.576080	-325.037444
2960	-271.360631	-212.306865
2972	-320.764992	-243.160223
1495	-286.516879	-334.778285
1971	-362.906662	-318.901876
1664	-310.904974	-311.821352
3394	-376.613178	-375.636599
1844	-325.808754	-325.485830
3713	-325.748400	-325.587262
2333	-338.234590	-353.603443
1467	-345.613895	-286.678199
3077	-336.822591	-252.155706
3628	-272.509064	-206.574135
2023	-317.402836	-353.918119
3533	-232.036378	-231.412007
1847	-325.753767	-325.190163
3718	-195.186772	-232.174857
159	-273.773408	-217.478322
856	-324.568212	-324.876747
1464	-381.610550	-222.183480
243	-323.389193	-320.032225
1102	-116.609549	-235.536072
3698	-360.508088	-319.638765
1412	-242.195730	-265.454301
66	-337.302324	-361.021160
1135	-310.903412	-312.162154
2319	-271.316064	-213.218544
1812	-307.275809	-310.647334
3920	-319.574905	-247.405987
1088	-291.017433	-236.988710
2773	-325.684055	-322.148390
1376	-348.053064	-279.532945
2707	-310.915408	-307.031500
2861	-288.654312	-233.732034
292	-308.517192	-306.045859
1191	-360.510716	-318.126585
923	-322.135797	-321.836045
2905	-307.206439	-308.996295
991	-345.602096	-273.784994
1673	-309.733829	-311.000185
3789	-273.762938	-214.244227
1703	-286.154755	-236.376739
2871	-308.460407	-312.128748
900	-288.561991	-231.275500
2742	-348.048844	-280.108620
1760	-326.940002	-326.521201
3644	-345.587398	-273.576235
1743	-346.856186	-272.344534
3037	-288.567911	-231.183119
1584	-251.727102	-240.455379
2904	-302.545112	-366.265717
3172	-274.982310	-212.015244
1734	-359.354596	-320.766323
1963	-325.761942	-321.419735
1343	-310.895432	-312.422838
2212	-346.837271	-277.648188
238	-233.253760	-230.496426
379	-391.337881	-344.756010
1603	-232.363630	-309.803014
894	-338.247875	-350.987519
1190	-377.830859	-372.229718
1547	-335.613384	-251.679546
3053	-490.831786	-74.246461
3251	-306.056425	-310.022211
3685	-381.602419	-227.273091
1977	-312.131398	-312.625962
3899	-337.265273	-354.977346
1472	-306.080007	-309.396898
356	-372.741729	-361.330214
286	-324.563745	-325.474537
2234	-272.580839	-207.037712
881	-234.470813	-228.056462
1770	-309.719198	-311.666854
990	-309.684377	-305.113259
634	-154.960361	-299.459044
135	-301.341304	-368.550684
2410	-361.673369	-320.895514
1417	-381.586740	-223.310714
256	-308.741915	-289.330932
3696	-308.474441	-307.621327
1169	-346.819305	-278.836829
1738	-273.759338	-211.722266
1782	-308.555419	-307.797842
2771	-310.910278	-309.418964
2244	-414.351653	-58.444162
3094	-324.601619	-324.552688
16	-273.806874	-211.452234
129	-308.512092	-305.566697
3583	-325.721011	-327.445169
2109	-321.219665	-333.186130
4	-270.439280	-310.052515
730	-336.821088	-248.261137
2338	-268.888303	-215.160059
498	-273.791878	-208.687435
596	-325.754527	-326.038091
3723	-345.597175	-283.767499
3105	-346.821661	-283.308830
3559	-309.721434	-309.312995
1710	-361.726166	-324.143762
425	-289.769718	-233.538251
560	-344.385047	-276.534954
1449	-308.507220	-311.727981
330	-286.408473	-328.396945
244	-346.835129	-278.802207
57	-345.635513	-267.427008
3529	-341.843027	-355.143738
3871	-346.859809	-286.338055
3523	-325.728070	-318.236800
2347	-308.476587	-309.501987
194	-308.496245	-310.529396
296	-345.688916	-281.465991
1389	-272.510742	-207.098014
1030	-309.683546	-310.764616
2249	-392.653825	-346.270590
1961	-197.629416	-232.503844
201	-308.561649	-307.756730
3497	-392.627857	-339.158540
198	-303.934323	-289.633354
3052	-291.017787	-237.178057
1095	-324.603415	-323.374084
3667	-249.293044	-240.114625
441	-380.414967	-208.157046
1142	-309.702591	-308.109161
814	-308.509272	-304.507614
2305	-376.633716	-372.736664
3638	-306.320806	-290.373379
1529	-354.275774	-362.900961
2053	-320.769272	-245.555841
855	-271.614051	-307.358922
1775	-306.353871	-287.337083
468	-322.150234	-323.010760
3424	-348.051118	-279.627793
3745	-310.912788	-307.555736
3762	-351.646368	-217.997732
1663	-232.351764	-311.242791
2024	-306.349032	-291.350779
1197	-308.462932	-301.459976
716	-325.758431	-316.427960
2710	-361.773017	-320.378597
3829	-323.654114	-333.839908
3174	-272.844804	-309.655615
1358	-340.682075	-360.784532
1272	-308.486687	-311.821105
3750	-346.838572	-276.353790
2089	-308.469081	-308.089806
62	-309.677968	-314.729754
2669	-309.763785	-308.076000
2759	-393.905418	-349.386047
3275	-308.757315	-288.118602
660	-271.630416	-310.674297
1118	-306.032266	-310.579972
1466	-340.657975	-355.372614
3027	-336.811099	-248.601923
3961	-308.561152	-307.631645
3553	-346.830674	-278.186809
3967	-273.758273	-212.751842
2956	-360.528914	-314.136288
49	-396.507540	-246.298195
2269	-308.452310	-306.440599
2539	-321.276274	-331.688345
3589	-324.543443	-328.961067
1044	-304.687053	-249.476749
2646	-325.800095	-328.092098
818	-387.475673	-272.513574
2987	-271.618137	-307.116923
382	-344.494711	-276.116291
3153	-340.622406	-359.738671
2454	-288.578155	-231.344421
3246	-340.652252	-354.869495
2579	-273.765811	-213.686301
1441	-303.469082	-250.159718
109	-158.340943	-234.330451
3209	-346.834502	-277.785085
3440	-322.135917	-322.153580
1147	-304.755780	-245.747792
2265	-360.469291	-312.228906
116	-346.831175	-280.361412
1535	-324.463541	-318.559296
692	-362.917261	-321.737951
1983	-320.792773	-246.534952
1950	-232.331230	-311.398848
2101	-361.717364	-316.217605
3201	-346.845480	-274.516844
2557	-273.774103	-217.524817
2103	-346.834331	-278.369117
832	-308.470270	-312.359732
2555	-287.427764	-236.119584
1454	-288.652757	-233.884452
1910	-326.978724	-331.112217
821	-307.566593	-290.078146
2417	-336.838171	-250.035575
2969	-286.484904	-331.513828
1889	-361.731388	-322.479076
408	-208.863267	-243.588062
403	-272.843742	-309.136338
1996	-356.687774	-355.978516
2230	-262.056533	-357.798493
1794	-325.712420	-327.753834
1747	-360.559076	-318.002298
3693	-273.779498	-207.394124
1606	-308.462382	-301.583940
2768	-340.690205	-356.684375
3517	-396.475511	-264.358681
1748	-288.688929	-233.601185
1979	-308.462923	-312.894484
373	-379.522177	-163.398045
2524	-392.642251	-346.574317
3797	-376.587519	-372.753337
1711	-345.611239	-275.490277
576	-345.655968	-282.671624
1188	-306.054267	-308.487571
2731	-272.836211	-313.104755
1012	-266.609146	-261.180321
