no_training:10	no_test:3983file identifier	 training data
2373	-302.564379	-340.161482
388	-340.594424	-361.256436
80	-392.672883	-341.198355
3444	-289.794376	-278.188389
3122	-232.329070	-359.698145
2433	-324.552283	-331.725115
3613	-308.483617	-315.523068
3915	-309.687698	-307.982782
1821	-308.473320	-322.430737
402	-312.124533	-281.971786
145	-310.929561	-300.484050
2091	-346.904050	-321.653923
819	-276.204532	-248.408208
3909	-310.945132	-278.458673
1650	-341.836348	-330.051776
2562	-375.357530	-362.624677
948	-336.827390	-345.167530
3863	-346.804974	-328.802374
1903	-309.678054	-325.355089
3494	-324.573795	-340.521634
697	-340.621200	-345.806168
2813	-232.063900	-290.665552
3290	-341.859618	-325.542559
3605	-372.755216	-349.912591
3133	-356.679691	-344.948197
2213	-287.433999	-323.323686
853	-76.404702	-379.713139
2124	-345.600825	-345.950904
2188	-288.690060	-311.888765
386	-325.776001	-327.989693
3417	-354.292460	-348.469885
3352	-272.834623	-321.288063
292	-308.517192	-323.029627
1716	-325.784331	-326.990945
2978	-340.669862	-335.014693
1993	-339.504090	-345.469635
3578	-286.432515	-344.396929
1724	-381.594558	-385.237564
3456	-276.206318	-249.202154
3748	-376.556657	-371.251333
921	-325.682121	-312.483619
293	-377.807580	-347.466933
3102	-310.903589	-292.782920
1312	-381.612501	-372.928651
3380	-345.606939	-334.131273
1652	-301.316399	-351.252332
3320	-310.952127	-309.736024
259	-309.735245	-313.106401
1333	-270.359564	-342.123525
2092	-288.572051	-311.618893
2958	-324.580268	-361.333239
2829	-340.622886	-374.483445
474	-281.476832	-340.895814
1950	-232.331230	-348.864617
105	-309.727110	-323.837463
2134	-344.433965	-346.654538
2777	-336.817321	-345.163212
1321	-234.472577	-311.165841
1998	-324.536830	-341.664596
277	-302.288351	-320.821570
3959	-305.831035	-305.211349
3663	-344.446747	-330.531301
1099	-231.975652	-341.902162
3525	-340.662316	-324.048127
1514	-320.781098	-313.534375
3268	-324.562156	-356.799294
3949	-359.301320	-367.051993
2673	-345.652182	-335.441684
279	-306.012858	-356.480566
3592	-323.367866	-348.230550
479	-77.308427	-400.890761
3405	-269.206920	-344.751292
1451	-348.052763	-293.520394
602	-275.010289	-262.915525
199	-309.673895	-303.663030
733	-345.660927	-338.360771
379	-391.337881	-384.161691
2068	-308.471269	-310.128060
737	-336.836792	-341.241908
1039	-360.575277	-323.336555
3460	-288.678290	-307.936891
3220	-273.806349	-284.323788
1820	-324.522751	-336.744787
2862	-309.693471	-327.959920
3694	-338.246643	-349.043281
52	-345.627428	-332.561695
2898	-310.940190	-288.694113
609	-377.817369	-353.787622
2064	-309.687401	-305.664183
1023	-309.663477	-318.510921
1537	-309.692993	-318.094966
3113	-324.531139	-337.722637
141	-287.734664	-330.434447
1985	-339.481708	-340.643879
2429	-306.081547	-309.490395
3168	-323.614890	-352.483484
2765	-381.546975	-362.947082
3869	-324.525580	-323.349061
2816	-310.905786	-273.981024
123	-269.263476	-327.195202
534	-324.575799	-331.541199
899	-321.230055	-365.056684
482	-272.599303	-305.031844
1575	-334.447259	-330.061156
895	-356.728690	-329.757966
590	-346.857871	-313.950985
3304	-346.843297	-337.801632
2700	-304.687547	-328.284858
1865	-345.609914	-338.885359
508	-325.801512	-309.028986
2740	-360.536920	-353.528520
3442	-381.635659	-353.369581
2350	-341.853951	-335.804732
728	-309.678404	-318.241521
3172	-274.982310	-282.832116
2438	-392.565188	-366.328830
684	-361.753989	-343.586753
1012	-266.609146	-328.417604
2237	-325.784144	-341.866937
316	-341.858490	-334.946229
739	-309.678703	-307.374582
3666	-309.735874	-296.967744
2733	-310.940764	-317.045508
1953	-308.457242	-345.513822
848	-309.744522	-303.050969
3899	-337.265273	-358.100932
3501	-318.409788	-340.131005
2345	-342.329232	-354.765376
2746	-247.190194	-388.677543
2631	-380.316551	-382.290376
2046	-286.493052	-350.443740
3695	-309.651827	-303.003132
2162	-340.613712	-351.643882
1628	-345.637174	-356.604618
3559	-309.721434	-299.349626
3051	-192.736096	-344.827746
1380	-288.625728	-316.158398
2770	-288.588657	-300.602882
1303	-345.676156	-332.542612
1447	-469.758395	-395.668010
2946	-345.649552	-331.497959
2697	-360.495788	-351.311182
2769	-376.563238	-350.385947
2760	-155.908941	-337.470840
2890	-309.738198	-324.152436
2711	-322.460671	-352.322609
1535	-324.463541	-325.248342
3658	-309.682445	-298.908734
103	-291.024232	-283.816256
2599	-355.457663	-347.213859
782	-361.678341	-347.937198
189	-322.167165	-331.368288
1209	-392.612820	-371.637178
319	-352.845678	-348.263180
3333	-361.709769	-347.182270
1990	-281.482892	-341.367376
2841	-360.524422	-390.879230
754	-361.718210	-371.991621
1935	-361.677841	-337.674918
2206	-312.126404	-284.527870
3493	-232.333258	-352.006231
661	-335.635079	-335.797468
2895	-273.764673	-267.430262
2805	-272.587161	-291.180350
2899	-310.930659	-285.097077
250	-360.538828	-361.651355
2422	-325.718957	-314.669046
3017	-271.339346	-299.092349
1684	-320.783029	-334.221885
1864	-312.133063	-270.798439
662	-341.843824	-341.000769
919	-272.589999	-276.886073
2884	-324.471313	-337.863939
1302	-339.445855	-389.634225
3136	-340.660061	-326.758474
587	-307.283919	-342.367200
2013	-343.195410	-372.087136
613	-309.689486	-323.013768
2594	-335.586914	-346.693505
3044	-363.519194	-352.078851
522	-309.680641	-324.999192
2875	-344.475122	-348.895067
1300	-324.595031	-325.711694
1726	-381.506605	-368.284432
1725	-360.495137	-358.187357
1311	-288.545722	-315.310588
3328	-324.549529	-349.882284
1958	-340.595950	-365.678803
443	-325.754109	-312.438083
3062	-381.573048	-365.608146
1531	-345.640098	-361.114834
1829	-382.804482	-352.001068
1172	-357.927353	-345.511915
1746	-396.470299	-357.642235
1428	-265.391486	-350.668443
2709	-345.632155	-327.399446
2554	-345.649886	-354.810537
1924	-340.591587	-335.685984
2002	-286.504040	-341.225701
2840	-284.048718	-363.342474
1055	-345.681183	-335.923119
1061	-343.531666	-349.143430
3286	-361.731914	-364.331154
626	-288.653249	-321.974937
1568	-324.555249	-337.991690
3476	-304.737418	-302.349066
1657	-338.273162	-344.773181
1031	-304.643927	-313.967979
3181	-307.209274	-336.175919
1150	-308.551121	-307.010598
2296	-309.691365	-296.481908
955	-345.632414	-337.820640
2212	-346.837271	-336.961533
933	-270.430832	-337.323282
1770	-309.719198	-307.551583
2618	-361.768020	-337.928157
750	-344.384630	-369.991442
1490	-309.691591	-320.972998
3556	-276.202384	-240.174115
2065	-340.537496	-341.717428
2715	-345.709596	-334.620655
1048	-286.495416	-332.744417
1679	-288.576381	-309.483563
1160	-286.467220	-342.024709
1860	-308.507458	-316.438573
2592	-308.486071	-308.959796
2724	-376.591176	-365.151695
2057	-288.540318	-295.055598
2656	-376.622509	-327.855482
1442	-308.465594	-320.260245
995	-360.542928	-360.268707
2000	-309.736479	-316.743955
289	-321.949791	-339.778194
3507	-376.594067	-363.861358
1305	-319.621560	-325.434309
126	-274.991042	-256.111718
131	-345.603479	-326.153456
193	-307.285557	-322.302077
2659	-324.461004	-338.467507
2067	-280.248350	-372.797668
2376	-346.840597	-331.363491
2547	-323.328581	-338.197093
3199	-273.811544	-255.983383
410	-325.835955	-307.968883
1161	-308.513516	-315.125435
3195	-274.982322	-259.595541
1586	-272.837559	-297.972688
3569	-272.588302	-285.623742
953	-392.650949	-357.974870
3836	-346.833711	-345.821242
1783	-320.761312	-322.542500
2431	-309.684774	-328.709450
764	-233.560626	-365.728154
1799	-346.861635	-321.161761
1775	-306.353871	-362.581870
2394	-355.446449	-363.220147
3608	-372.729173	-374.641144
960	-310.940611	-288.340128
2977	-310.909944	-301.949067
2115	-266.626759	-333.175431
1934	-341.769746	-338.632685
1554	-320.728167	-362.944550
2261	-233.260156	-333.514864
552	-340.639366	-357.486526
2522	-307.545457	-339.586539
2910	-307.536915	-350.727795
708	-306.313133	-351.552657
2266	-289.766576	-298.206707
3810	-372.726782	-352.783752
3018	-345.638117	-343.561368
3173	-325.791830	-306.914268
2201	-452.728039	-405.894779
158	-308.540079	-307.145410
2918	-271.326117	-319.920069
3391	-306.403144	-353.630683
408	-208.863267	-325.789388
2479	-271.622821	-307.991434
3723	-345.597175	-345.358839
2181	-340.656656	-339.620601
1250	-309.686189	-318.560291
2075	-345.606444	-330.893057
2960	-271.360631	-301.628529
2224	-307.568767	-342.649108
1564	-288.555332	-302.403485
174	-229.928448	-327.888757
1615	-287.344000	-319.783338
1069	-375.370023	-364.183098
3194	-301.367422	-346.386306
3472	-340.657197	-339.373109
1617	-355.508183	-351.210772
57	-345.635513	-324.642922
2885	-309.686862	-315.823607
3357	-361.779217	-338.977595
3791	-360.491959	-366.753275
1494	-345.654016	-324.367473
3798	-310.941861	-318.258521
2781	-288.581699	-330.173824
2032	-287.663174	-350.005554
2120	-381.630205	-350.065922
2742	-348.048844	-327.111254
2515	-323.341413	-367.092026
830	-320.767103	-339.083651
1493	-335.643923	-335.985260
2943	-340.654874	-340.154933
3375	-324.594534	-328.273198
1469	-324.444698	-326.336531
2512	-346.823548	-331.493429
1057	-391.518453	-372.911565
664	-335.632054	-359.691161
3675	-360.534222	-334.127252
346	-307.586014	-332.332025
108	-345.614707	-348.795995
1702	-251.727632	-302.990862
2783	-272.537685	-291.326427
2611	-346.824672	-331.504173
3033	-325.785262	-341.192551
1409	-285.282853	-377.220674
1407	-235.694798	-286.449921
1343	-310.895432	-299.813172
793	-326.950540	-302.272007
391	-345.584667	-349.745137
1454	-288.652757	-325.168583
1264	-324.536694	-318.607733
1107	-267.060326	-374.388447
615	-345.676743	-372.741496
3250	-360.517106	-351.999940
2581	-234.469389	-287.884038
41	-345.649146	-334.631071
821	-307.566593	-353.681768
1986	-344.459234	-323.703122
3496	-302.303890	-308.439872
431	-361.712798	-338.275611
1980	-345.680616	-325.762798
33	-264.504487	-363.974600
1027	-360.529992	-352.731706
2230	-262.056533	-381.399668
143	-302.355005	-322.328875
1553	-323.448965	-339.556972
1708	-324.502429	-326.484775
2762	-306.370119	-351.898664
3238	-340.667053	-331.159538
3151	-362.873906	-329.972791
2597	-412.494644	-360.033861
905	-360.513668	-368.592582
748	-324.572987	-349.461699
1248	-304.732336	-315.470047
3428	-288.564752	-304.211640
2447	-323.330261	-336.472503
3764	-308.483519	-320.100281
2877	-324.556404	-345.032285
3992	-319.576017	-314.932498
2607	-275.007113	-241.465394
139	-338.257996	-351.328839
1252	-301.395982	-364.704107
3274	-196.407957	-327.653757
3330	-323.360126	-342.707722
1190	-377.830859	-385.528535
3369	-158.342346	-369.737700
2001	-346.833365	-310.092266
2412	-310.904086	-299.266291
1867	-324.583096	-343.370920
104	-360.574432	-348.059074
2902	-271.653205	-320.675130
397	-288.630839	-298.474440
2495	-307.596472	-331.880777
779	-356.732185	-327.665541
3534	-320.785748	-310.346676
1521	-323.665247	-369.733034
811	-304.567859	-310.878069
3277	-354.254979	-362.733964
3312	-323.647099	-353.160573
459	-348.056615	-297.886188
1240	-310.907666	-298.802156
1690	-339.426816	-374.630674
717	-380.401348	-370.854335
434	-338.195462	-332.601255
1440	-270.441325	-335.325235
439	-288.690999	-287.689307
2434	-377.845502	-349.561283
2795	-379.572458	-366.143419
3643	-309.660190	-327.033034
3624	-324.614194	-305.021364
382	-344.494711	-351.059335
780	-308.769557	-361.312784
2040	-317.409527	-352.058119
1789	-310.905299	-299.522364
2450	-312.124760	-293.637979
3118	-236.917873	-267.703588
2826	-308.764658	-323.964543
791	-309.662433	-318.603310
352	-288.557016	-300.277985
1423	-344.413850	-355.349661
844	-324.606050	-318.887505
188	-339.406341	-355.554886
1128	-361.695007	-344.439287
788	-324.467888	-335.756296
857	-245.711897	-302.916993
2871	-308.460407	-336.158897
1730	-345.663299	-325.748767
2743	-234.516409	-292.333124
1757	-285.313612	-332.916511
1203	-261.802956	-307.681998
2307	-346.859945	-306.737439
3941	-231.108368	-370.271410
523	-345.565792	-327.839350
2726	-324.475651	-339.840357
3462	-272.538255	-300.643255
832	-308.470270	-314.231201
1735	-320.791360	-310.954904
2630	-282.871678	-343.387845
1906	-324.613156	-321.264773
1288	-324.635136	-314.544436
224	-324.628594	-315.471966
1151	-392.620909	-344.889563
2507	-291.014750	-276.228733
2228	-308.518356	-320.088501
332	-304.692914	-336.533642
3618	-309.731536	-289.100119
32	-287.509315	-306.552479
1616	-272.539058	-305.840659
2534	-362.960595	-335.144802
3441	-372.686714	-357.434836
3828	-288.650589	-301.386038
456	-336.811524	-335.899541
970	-310.911364	-313.094880
1134	-343.068226	-329.184972
1211	-286.498633	-336.693755
765	-317.447668	-369.302235
2496	-326.954795	-312.949239
3945	-304.737186	-297.761050
3548	-79.764152	-412.478812
3408	-287.661454	-331.840429
2122	-348.040439	-307.973952
2643	-372.711859	-373.687542
1738	-273.759338	-269.885170
2559	-319.571638	-308.808694
3896	-307.280331	-344.837232
3674	-309.731169	-313.300174
1752	-296.265627	-372.887893
2475	-381.524347	-383.197845
2215	-289.795079	-287.041354
2034	-345.586124	-333.650850
2256	-303.503801	-331.028593
674	-346.879260	-318.329746
2290	-343.224836	-366.668665
2612	-345.627545	-324.718834
3632	-340.612805	-353.965412
2714	-398.878264	-369.223033
786	-307.544728	-351.752321
435	-306.309029	-379.571440
327	-324.607903	-348.975219
1654	-360.518768	-346.708685
229	-361.648305	-351.433974
3530	-309.739069	-301.374333
2542	-326.951186	-300.962276
3002	-269.479234	-372.043048
3437	-288.585212	-304.432398
939	-344.481802	-353.704265
1807	-344.469516	-342.165651
1417	-381.586740	-357.646643
1076	-361.656187	-355.526012
312	-234.485640	-288.899282
781	-362.918463	-329.695846
1810	-288.653294	-315.006442
660	-271.630416	-330.864890
837	-360.512026	-353.252335
1536	-324.492974	-331.807273
2798	-307.259167	-314.485932
539	-341.886521	-337.487968
2613	-338.214346	-381.949610
3048	-381.616883	-347.965007
2491	-381.634033	-356.582371
3951	-326.977685	-316.282397
195	-296.296482	-374.447865
3937	-361.713179	-339.323192
725	-325.725266	-329.564588
117	-211.295163	-334.168052
2511	-250.500016	-317.474387
3146	-289.872162	-288.154233
1266	-324.582035	-314.175588
978	-324.545574	-343.168177
3716	-361.720799	-346.835358
870	-345.646965	-328.712387
3193	-320.725883	-343.554070
1215	-335.566430	-338.001960
1455	-381.570969	-377.691444
2022	-344.425164	-324.664610
2101	-361.717364	-337.924054
807	-340.681309	-338.971486
2207	-301.330754	-358.899014
1693	-234.474613	-305.597601
3203	-308.459279	-332.911129
3787	-381.580675	-363.895268
3260	-345.595084	-324.400920
2157	-309.686797	-324.408044
2161	-361.735863	-356.233262
1946	-346.841836	-325.764511
1509	-345.612220	-344.496530
3362	-345.632413	-331.636840
3684	-362.958208	-333.631607
3020	-287.430903	-337.237783
800	-324.611571	-313.480610
2626	-305.900638	-317.600573
1743	-346.856186	-301.267363
1104	-287.315479	-324.267972
1597	-336.805704	-336.625021
3758	-272.557350	-284.826067
3112	-327.021680	-296.877872
3269	-381.624381	-358.877025
880	-345.648463	-333.183262
2242	-362.870426	-327.354365
2143	-288.628466	-287.111796
1923	-287.427777	-352.195512
1711	-345.611239	-333.921658
1875	-242.186010	-375.454126
1278	-362.942040	-329.685458
1344	-341.767606	-339.181342
262	-345.647032	-344.092325
3844	-308.450468	-329.492124
2076	-274.982287	-258.611325
3242	-397.707881	-360.624333
973	-325.790444	-318.542763
3084	-325.781161	-322.361376
601	-324.603558	-335.678754
2080	-325.793131	-329.016179
2270	-355.497046	-362.251664
2749	-340.645995	-353.280099
1475	-362.957353	-360.896901
3596	-285.328258	-330.231298
3429	-274.987297	-268.047590
1667	-323.323781	-338.405250
642	-234.476516	-334.954675
1429	-288.579114	-313.720307
1729	-361.740062	-335.957601
688	-324.491475	-334.872959
1483	-309.723988	-316.353099
2390	-270.097243	-343.746871
3771	-309.655144	-296.390085
875	-376.554863	-365.917226
2527	-297.554699	-342.633759
1205	-304.682331	-337.707434
2114	-307.528446	-336.932202
676	-272.584377	-277.179017
2023	-317.402836	-370.163721
220	-276.205821	-236.873308
1513	-306.368494	-367.392989
2177	-346.868453	-312.606456
3366	-323.268818	-354.854387
3248	-322.477268	-373.802363
231	-346.860243	-316.745095
3448	-324.634377	-307.093118
1457	-288.573089	-304.350109
2044	-373.173910	-381.371405
891	-325.767721	-313.545599
3961	-308.561152	-313.867479
448	-346.831139	-325.234461
2245	-308.434866	-320.627168
524	-308.507004	-308.831554
2901	-318.323005	-332.067014
331	-309.734363	-312.666027
460	-360.488733	-379.040490
1756	-326.935440	-302.479894
1084	-309.711894	-290.125532
2279	-309.711101	-295.646791
2360	-340.636727	-351.875200
1158	-268.251114	-392.960555
1529	-354.275774	-362.359906
1296	-345.612257	-343.575980
3664	-269.219315	-349.199057
2682	-324.528297	-347.666489
1462	-312.136049	-273.100930
3037	-288.567911	-312.706684
3641	-360.485033	-355.695209
3857	-340.686134	-310.197891
3881	-357.951284	-352.230861
3209	-346.834502	-327.234465
2815	-324.570906	-338.494301
3682	-291.017820	-288.732176
903	-309.685872	-311.490658
2286	-309.728265	-296.637597
3932	-360.472117	-343.720147
1551	-324.575851	-352.742166
3910	-309.703111	-304.443588
3517	-396.475511	-356.575229
3898	-356.700248	-348.643704
94	-362.955075	-330.802035
3435	-361.728293	-344.895507
1983	-320.792773	-321.953387
1265	-227.324775	-340.997253
3324	-345.641848	-342.630520
3073	-309.734862	-324.179027
2707	-310.915408	-307.887191
3546	-233.219124	-313.905392
1815	-345.663783	-339.155132
1778	-305.036659	-380.774154
3385	-324.583090	-340.770674
2195	-289.873479	-301.550261
696	-356.709466	-335.696825
707	-381.585428	-372.734844
3888	-323.359825	-322.860117
878	-308.466070	-349.436140
963	-345.645239	-346.713062
3646	-305.130313	-351.440220
3784	-344.450127	-349.321154
2533	-265.438520	-323.663707
2123	-327.010026	-308.811917
507	-309.697879	-306.061012
1889	-361.731388	-356.893617
2772	-343.232602	-367.960072
1273	-355.513035	-359.877604
3420	-306.358581	-369.046117
308	-303.428586	-351.010929
3287	-271.458576	-282.715129
3503	-266.630629	-360.997350
736	-325.799293	-319.412889
424	-309.717380	-309.634718
345	-309.704732	-301.537114
2081	-273.775864	-280.435724
2930	-310.906738	-306.737495
1377	-325.768959	-334.896841
3276	-344.508729	-331.051748
2395	-297.523583	-351.042141
2867	-361.734339	-349.184916
1121	-333.449362	-367.026908
1801	-301.335636	-349.499719
3858	-308.459001	-315.381291
1414	-377.797879	-362.596610
1710	-361.726166	-336.955557
3873	-348.051405	-315.925980
1364	-267.963366	-331.046295
2941	-340.635024	-353.844439
128	-303.785832	-342.739500
2595	-303.465315	-366.202689
1420	-286.516174	-334.212520
3371	-286.517424	-345.930256
1914	-288.576123	-328.535833
2260	-271.351786	-329.222254
2322	-355.508682	-348.052198
2521	-361.728609	-349.243898
1805	-344.380468	-338.554165
1698	-325.800949	-327.614436
1830	-345.641862	-330.993204
758	-307.574899	-364.107767
3656	-310.918831	-306.982887
1890	-371.608385	-369.323999
3402	-234.522504	-278.364546
3439	-301.389192	-351.977124
3803	-287.351460	-314.781494
3566	-325.830752	-301.519178
3620	-359.351415	-348.172657
1714	-132.718150	-410.060985
1696	-320.785074	-325.683511
2518	-360.566272	-367.039007
350	-320.793580	-338.041728
2499	-376.539208	-356.277636
3400	-289.799552	-299.987776
3396	-273.815873	-252.736277
445	-319.610687	-315.323583
796	-344.453746	-343.985844
1332	-209.144909	-389.405671
2	-324.551643	-340.815077
1126	-270.392715	-326.487816
3007	-319.573727	-354.322358
726	-346.870614	-318.818061
2287	-310.905485	-317.240808
71	-346.864282	-302.163239
607	-301.373496	-345.182724
654	-309.727166	-321.094748
2445	-324.576679	-360.152343
1511	-271.315027	-330.823056
1434	-344.482088	-320.379216
1065	-360.485823	-351.597116
1360	-362.941781	-338.977670
1518	-309.683200	-310.859385
61	-308.462933	-326.952677
3322	-272.536448	-294.709258
1609	-210.001565	-350.166079
3645	-304.681903	-312.778533
1234	-325.796704	-317.180793
2233	-319.556235	-367.474687
167	-310.912077	-291.805954
1079	-287.347000	-320.492776
614	-383.982605	-327.334709
246	-313.537245	-350.059711
2406	-306.386594	-361.527948
3253	-281.476938	-336.876911
845	-40.478930	-408.551780
1912	-310.915653	-300.531949
378	-356.705084	-352.860940
3895	-325.808333	-311.840812
1764	-304.725676	-318.273319
3126	-360.523204	-384.912756
2605	-346.869041	-342.282149
2160	-345.674929	-351.318692
2127	-308.519863	-315.541673
3295	-231.069318	-384.780623
3931	-288.683173	-303.342045
161	-285.276468	-367.137232
1347	-359.361259	-352.233132
2192	-307.232824	-332.713283
1817	-339.459612	-347.996952
2289	-325.766945	-322.244045
458	-340.699868	-334.798865
1933	-270.396100	-347.654756
2801	-310.932716	-302.430324
2484	-344.359905	-353.866195
2166	-343.239068	-331.475929
2931	-361.729140	-345.053029
2934	-324.462733	-328.833059
3702	-362.951503	-343.973823
3166	-326.949535	-311.767910
2713	-310.904631	-281.653675
1584	-251.727102	-320.587809
701	-265.396194	-334.928229
3327	-348.059242	-306.986817
1945	-361.754136	-338.999608
3096	-338.175960	-340.606295
476	-397.686127	-354.999014
1097	-325.784473	-313.820979
3393	-359.297522	-353.083252
2262	-325.780603	-317.710098
1353	-359.297643	-347.007245
2702	-309.685148	-318.311007
3296	-345.650105	-323.628447
3289	-270.437636	-313.869999
3974	-323.433262	-341.475281
3028	-346.861640	-318.411475
2645	-362.923114	-333.480534
3623	-341.892484	-320.097227
3968	-287.425634	-329.792262
3555	-360.547370	-348.800659
559	-362.935404	-340.811568
3389	-309.689740	-319.306957
3625	-326.948771	-297.616217
387	-268.248806	-368.946247
2919	-340.635773	-329.398574
2736	-310.922181	-320.476544
1179	-343.195060	-373.044077
785	-273.796695	-277.282501
3390	-309.736085	-310.026987
2255	-360.513163	-354.845370
249	-306.347185	-360.745278
97	-286.495035	-347.190955
2185	-344.343476	-349.061133
438	-381.565482	-371.094405
2666	-303.423742	-330.313268
2415	-340.676441	-310.738010
3905	-395.515911	-380.370473
2407	-377.829134	-359.443179
3544	-312.133269	-267.586271
645	-308.540795	-323.675247
1421	-360.526142	-357.326242
3708	-270.397474	-323.839233
961	-326.950279	-314.666731
3719	-320.742924	-362.098085
338	-272.544500	-301.835703
1081	-310.912796	-309.607106
3275	-308.757315	-345.306417
1176	-288.584832	-296.303987
3232	-345.686487	-337.117978
1694	-273.743311	-281.226989
2178	-339.455981	-337.953803
2504	-325.805550	-313.767123
3010	-361.720579	-348.690929
3983	-322.115604	-361.199285
1026	-325.765414	-337.391908
91	-275.011437	-258.640942
3008	-323.359336	-346.695528
2590	-340.650928	-357.854675
2184	-360.501473	-329.910831
1732	-269.170665	-321.858849
787	-360.525379	-356.640916
1318	-310.897519	-303.564787
3541	-379.527167	-364.318330
118	-352.905052	-328.622735
3806	-309.676410	-314.893705
472	-273.761356	-278.792632
3319	-376.604793	-343.006319
442	-356.712228	-336.308085
3752	-345.686524	-332.487449
956	-230.183076	-390.580684
1804	-324.542706	-327.829626
2392	-272.551442	-288.325289
572	-356.752533	-327.382486
2737	-322.442708	-347.826581
1093	-325.718074	-321.111490
668	-267.103350	-378.456819
1393	-271.647465	-299.218509
3341	-291.021228	-288.146712
1954	-226.144377	-373.133030
2701	-326.942959	-316.759164
302	-340.632285	-359.806074
2764	-195.179738	-346.436609
2397	-308.772292	-342.068554
3282	-362.972786	-346.743311
863	-285.288405	-343.366396
347	-309.687405	-319.071771
2596	-339.467484	-340.225215
2589	-361.718361	-344.490791
3047	-285.293918	-335.484981
317	-325.797397	-308.822803
803	-325.789564	-299.641662
1806	-324.610229	-319.383052
2466	-325.785959	-334.449186
239	-270.446608	-331.491052
3079	-270.401391	-329.052969
3198	-288.680991	-287.932043
2401	-263.280728	-367.248477
1361	-346.840635	-335.034171
3728	-234.474951	-314.994450
2782	-340.664407	-324.706947
3303	-272.589883	-265.049036
385	-305.159206	-369.648879
1605	-345.703157	-329.998126
136	-343.240623	-347.541488
310	-308.480308	-339.716246
2695	-346.871133	-331.056182
3580	-345.661657	-336.818121
1648	-345.660642	-325.894827
846	-270.434394	-335.842092
3957	-307.291354	-330.523960
2149	-341.878745	-324.129741
1140	-304.683966	-344.811843
2924	-348.045292	-310.344465
2642	-324.578146	-352.317555
2059	-345.674176	-341.882013
3967	-273.758273	-267.342010
2583	-346.859078	-312.187925
3936	-326.951067	-310.321044
1869	-269.207716	-357.262035
3121	-344.419977	-338.580640
2806	-234.476081	-321.622132
2778	-325.711441	-304.078805
1403	-308.462299	-330.350632
2325	-273.732431	-286.045994
27	-324.573866	-346.092897
2987	-271.618137	-342.479208
1664	-310.904974	-299.841308
3379	-273.761967	-304.042069
2158	-340.663379	-338.513367
1219	-306.334850	-348.915724
1951	-317.408548	-367.216257
365	-361.740208	-343.624082
1563	-376.575382	-377.668904
3887	-242.196351	-385.903177
3280	-344.483775	-342.779490
30	-325.717105	-313.898664
1178	-382.751729	-333.390838
3053	-490.831786	-392.592145
1227	-322.155306	-335.690189
3207	-355.520098	-343.066683
1346	-308.542644	-319.835019
261	-310.905322	-289.319986
2758	-309.696640	-303.234875
2501	-232.377706	-334.208119
1565	-325.735821	-331.342996
1695	-344.411060	-352.813587
856	-324.568212	-351.867026
2300	-453.655583	-342.845692
1792	-363.504227	-357.093537
3099	-324.530718	-335.200730
1192	-326.947461	-316.284972
