no_training:5	no_test:3988file identifier	 training data
2415	-340.676441	-267.062601
2969	-286.484904	-258.101164
1402	-286.203815	-292.175237
3876	-304.574737	-280.540930
2147	-382.781806	-233.105500
1372	-381.574124	-244.911170
1692	-362.862736	-230.318055
3124	-308.562031	-278.502767
1914	-288.576123	-306.042961
1159	-325.779568	-315.834054
2114	-307.528446	-225.578729
1746	-396.470299	-203.013308
2348	-285.253877	-251.084360
3134	-271.319942	-221.408939
3783	-310.912792	-304.117000
3459	-346.831382	-244.410982
1984	-287.441165	-285.484765
3742	-271.272557	-269.427528
471	-324.532283	-293.464683
2727	-271.330291	-238.148382
1628	-345.637174	-264.195605
1517	-359.342366	-264.692313
3461	-320.776316	-266.822021
1554	-320.728167	-237.433477
1532	-309.731599	-291.224146
1981	-306.313924	-225.514144
837	-360.512026	-234.143190
2998	-246.027383	-219.043017
83	-344.434906	-256.560096
2963	-287.651399	-247.296693
3254	-287.469473	-271.962759
3095	-339.431197	-266.130862
1983	-320.792773	-255.543732
1516	-249.358446	-236.129721
2751	-273.787799	-268.928041
583	-285.016369	-253.523197
3758	-272.557350	-249.908853
3374	-324.551244	-296.734531
257	-324.569867	-293.387156
293	-377.807580	-244.975932
1510	-322.425235	-215.522609
1884	-307.577822	-261.539855
2861	-288.654312	-284.943934
3687	-325.793945	-285.175251
2021	-346.818246	-237.346540
3171	-345.599912	-265.056739
537	-361.731930	-236.220956
3696	-308.474441	-298.221909
2986	-340.629609	-255.520188
3679	-320.794248	-265.405822
3950	-270.439135	-236.989007
2513	-345.631685	-253.130568
3377	-360.549337	-237.953671
159	-273.773408	-234.025834
1081	-310.912796	-278.462215
325	-345.637577	-304.236790
1178	-382.751729	-223.605477
1774	-324.585556	-300.878515
2885	-309.686862	-288.766205
2068	-308.471269	-275.057901
1087	-324.508933	-283.454749
2867	-361.734339	-257.896550
1706	-382.777508	-230.545290
749	-249.280474	-246.755794
874	-271.611192	-231.808394
2806	-234.476081	-218.734722
1702	-251.727632	-225.571509
3226	-339.491316	-276.590241
1508	-308.462196	-270.930480
2564	-325.789398	-289.061411
1245	-310.907810	-280.597924
1210	-340.641282	-268.524984
2425	-322.435505	-217.633119
3765	-453.654335	-149.426668
192	-310.897684	-258.584496
1059	-303.436180	-254.660189
1607	-303.462115	-256.350144
385	-305.159206	-223.595540
336	-308.524858	-296.922947
862	-361.764434	-264.303364
1363	-355.525451	-237.698716
2461	-269.170508	-219.819410
337	-312.123120	-263.047183
1255	-381.635881	-207.472703
367	-360.491873	-247.926002
732	-327.023478	-302.533182
3082	-272.586248	-258.096898
2042	-232.364952	-214.453988
1588	-323.678800	-212.993062
829	-310.909285	-284.721996
2563	-247.215049	-200.267459
2418	-304.734646	-276.192342
2922	-352.890573	-228.442512
965	-323.329385	-311.995219
623	-265.457424	-235.493922
3612	-309.738513	-297.057240
36	-344.382282	-279.251464
668	-267.103350	-215.085594
87	-490.834069	-123.280164
456	-336.811524	-248.828196
404	-324.595399	-318.907806
168	-325.810050	-285.770811
1617	-355.508183	-232.865022
712	-294.081616	-138.140209
3713	-325.748400	-311.372234
1515	-360.502298	-256.050344
1274	-309.686648	-268.441928
3827	-270.435807	-252.918500
3298	-345.599182	-301.684603
2409	-324.595526	-303.055798
186	-340.606711	-260.193086
1909	-345.630398	-279.269621
793	-326.950540	-309.203476
365	-361.740208	-230.754262
54	-195.186228	-185.099165
3860	-308.505267	-271.975566
1511	-271.315027	-235.264665
2921	-310.904813	-274.277602
3916	-273.810780	-247.852549
3132	-309.670613	-303.344483
3389	-309.689740	-313.264917
1487	-345.665813	-239.557016
1921	-310.904960	-288.543461
2507	-291.014750	-272.369579
1378	-346.867789	-318.707678
3607	-325.801523	-317.369088
2220	-272.538190	-266.277606
2742	-348.048844	-291.017020
2530	-345.673444	-208.047926
730	-336.821088	-255.111615
112	-340.648166	-245.471884
2314	-345.658870	-280.481512
3521	-342.324182	-188.390226
2917	-267.068488	-184.587384
141	-287.734664	-261.530448
345	-309.704732	-302.095042
2403	-326.955365	-298.084269
3602	-361.683811	-231.564938
2935	-297.516418	-219.299441
1251	-322.482659	-201.107254
3253	-281.476938	-252.527018
2798	-307.259167	-272.857504
3136	-340.660061	-259.943337
1671	-309.708282	-314.992708
2391	-310.927566	-281.898857
754	-361.718210	-263.774722
2625	-291.021574	-272.109453
3152	-335.591582	-257.569676
64	-362.945802	-254.795411
352	-288.557016	-309.281352
3322	-272.536448	-247.034782
69	-265.441614	-238.578573
1303	-345.676156	-270.985965
2197	-309.684327	-274.981279
1424	-212.438188	-204.510520
541	-325.714161	-285.779124
1500	-345.609230	-276.661667
1631	-345.642285	-239.481866
3135	-272.569212	-263.170553
1246	-318.406529	-253.502777
1209	-392.612820	-192.512121
3476	-304.737418	-266.689336
3160	-362.937857	-237.405596
44	-309.735489	-277.808871
3598	-340.671493	-254.112019
702	-379.000257	-276.179362
84	-345.610574	-315.181193
1377	-325.768959	-255.091534
3263	-285.326726	-251.745109
3002	-269.479234	-223.210657
3525	-340.662316	-272.127303
3743	-325.726182	-276.357460
3962	-341.865856	-273.909509
1357	-375.307060	-236.886599
3775	-324.576188	-261.778638
1903	-309.678054	-245.286571
3672	-309.689612	-294.326365
3703	-287.697316	-227.110104
261	-310.905322	-291.666912
574	-271.665153	-243.232390
1743	-346.856186	-292.760431
1002	-287.689262	-218.293870
3065	-344.486202	-282.456185
2012	-382.788561	-202.694608
900	-288.561991	-292.644494
1223	-324.586663	-272.910266
2198	-382.804255	-227.326328
2954	-305.915530	-268.558137
244	-346.835129	-313.236379
3600	-325.781571	-307.158731
1397	-271.624640	-238.411524
783	-273.806375	-249.999462
3763	-344.416821	-281.257759
1145	-312.129019	-288.445605
808	-320.774349	-252.250588
2520	-307.284294	-311.886012
2909	-361.687451	-242.367716
2024	-306.349032	-248.922420
594	-325.809558	-318.806931
35	-343.197784	-310.919701
3897	-324.519277	-271.799922
3215	-320.793270	-277.503851
1038	-267.106213	-190.708151
927	-340.676668	-257.331921
399	-304.735224	-290.979906
1119	-304.733360	-262.842363
3529	-341.843027	-273.517323
3973	-356.659922	-235.370871
1979	-308.462923	-264.901273
3516	-324.634527	-310.574827
1823	-340.656176	-277.845644
1300	-324.595031	-279.641934
3347	-286.510514	-236.056819
1425	-288.648476	-282.069616
3850	-308.528193	-289.728888
52	-345.627428	-244.475886
301	-324.570823	-286.757420
357	-307.245430	-304.058140
2610	-309.711468	-278.102876
1604	-347.456674	-301.343566
942	-325.715957	-283.366417
1563	-376.575382	-242.455215
1507	-310.914024	-289.998744
3286	-361.731914	-267.721215
1170	-310.895183	-252.134988
2292	-343.246371	-254.521417
353	-197.632222	-191.930140
789	-324.581906	-297.630265
2515	-323.341413	-244.674466
2358	-322.169697	-255.092478
3117	-346.824942	-286.710275
3398	-304.686259	-295.883355
2225	-324.612179	-307.993574
2600	-307.237880	-307.803787
1297	-345.621773	-305.824310
3112	-327.021680	-282.552062
641	-322.439472	-215.938369
2100	-343.199390	-251.870124
1661	-322.148261	-316.950304
402	-312.124533	-264.765299
3121	-344.419977	-302.793422
2838	-324.547436	-305.843270
2057	-288.540318	-293.876206
3870	-345.605387	-309.165186
154	-324.538764	-255.922255
3573	-325.730390	-309.073684
3511	-324.552260	-303.444590
3148	-324.567513	-321.680079
444	-340.665581	-254.378947
524	-308.507004	-270.754954
1323	-289.811983	-302.808595
3308	-381.582831	-229.977004
2501	-232.377706	-217.088460
2703	-309.722894	-318.664217
3453	-321.254976	-198.215481
1991	-285.282532	-239.775854
1988	-312.124451	-277.522700
2238	-281.495234	-206.225911
1315	-288.533780	-290.475228
227	-377.805829	-250.598527
2437	-356.692640	-229.298415
1026	-325.765414	-256.924532
1201	-224.944660	-177.689217
920	-281.489179	-215.281281
790	-341.836780	-249.272473
2332	-342.335241	-169.627219
1675	-271.277972	-266.810259
2987	-271.618137	-247.410760
3817	-288.554600	-280.194098
1999	-233.547877	-199.351989
1859	-324.577613	-322.126486
3936	-326.951067	-289.186161
1765	-285.335887	-269.605695
2426	-340.650391	-262.246351
1582	-361.735290	-244.271328
1873	-346.842529	-306.584595
3919	-304.721921	-281.345457
1858	-343.238086	-272.156759
2627	-235.695309	-209.773061
3274	-196.407957	-198.929150
2395	-297.523583	-216.001260
1530	-272.549380	-259.937303
3836	-346.833711	-276.663001
1684	-320.783029	-266.644979
288	-355.557059	-260.572494
1625	-320.776082	-257.523482
1433	-325.729800	-273.892001
2899	-310.930659	-268.210742
2601	-333.464063	-165.350901
1745	-264.171923	-253.389942
616	-345.676243	-250.201142
1939	-242.205627	-198.306465
941	-340.652570	-272.135554
2649	-381.581036	-196.745499
3093	-334.424572	-250.355283
2271	-310.916474	-272.887856
2902	-271.653205	-238.271736
2152	-308.540101	-281.917232
1230	-323.396217	-319.827048
3861	-234.486176	-215.707496
2077	-309.736028	-281.201789
1736	-273.764207	-264.236849
230	-271.617434	-250.091205
341	-273.735711	-264.861420
2481	-324.614891	-307.822863
1015	-344.454928	-297.821785
3190	-232.325947	-222.915534
321	-324.604397	-314.022621
104	-360.574432	-245.765038
2811	-326.944158	-269.340450
2463	-288.576502	-280.291666
1020	-303.566436	-282.289700
815	-285.324641	-254.895286
240	-286.517094	-249.539163
2585	-249.269471	-230.761688
3034	-360.418556	-237.780356
2593	-321.252793	-212.646906
1007	-235.694216	-218.465347
3281	-309.716743	-307.346556
3894	-322.469844	-189.788693
1126	-270.392715	-235.478106
3104	-310.941183	-287.167182
3175	-309.649998	-294.121108
1264	-324.536694	-268.293748
1748	-288.688929	-258.926932
1918	-319.573117	-258.470732
763	-308.429953	-309.652220
687	-346.841762	-325.859247
3755	-341.874216	-253.249398
2787	-324.505365	-296.730805
105	-309.727110	-281.826956
55	-335.683118	-231.221902
505	-338.531538	-194.965198
3491	-361.750275	-272.964684
2122	-348.040439	-231.430284
283	-355.460155	-232.881599
514	-309.685045	-297.395826
340	-273.789697	-262.958700
656	-376.605347	-234.643366
3704	-348.035847	-268.411725
1477	-303.462312	-289.721105
2408	-356.708234	-232.399337
1288	-324.635136	-301.402856
38	-309.736982	-274.062175
3835	-309.693085	-292.176017
2061	-345.638357	-301.623733
966	-339.467091	-235.803083
29	-344.425700	-260.518633
791	-309.662433	-302.721092
1265	-227.324775	-188.388223
945	-264.243028	-240.691102
3489	-308.508824	-297.038239
3562	-360.524672	-232.983647
1747	-360.559076	-281.682853
3419	-335.590859	-257.031793
553	-271.666055	-232.560113
2139	-381.581478	-222.675133
3610	-360.476593	-232.264728
2089	-308.469081	-262.935364
3074	-272.553250	-250.694939
2759	-393.905418	-255.750344
180	-360.505528	-248.419517
2866	-344.431605	-258.514353
912	-323.344400	-320.195028
2851	-356.699504	-268.197972
1767	-285.277900	-255.485904
3371	-286.517424	-253.229729
1551	-324.575851	-315.310806
2826	-308.764658	-244.235386
1076	-361.656187	-285.561943
3798	-310.941861	-279.515228
3682	-291.017820	-265.418346
1985	-339.481708	-251.834563
303	-375.328197	-227.424670
1950	-232.331230	-216.185649
748	-324.572987	-248.070565
2361	-304.727460	-281.507988
2570	-324.626187	-302.002735
928	-345.665412	-297.792547
1700	-320.782427	-244.193127
3550	-341.825957	-263.208694
643	-345.663386	-316.448624
2549	-375.410333	-208.560816
1382	-360.492675	-245.722180
3618	-309.731536	-261.560792
2879	-265.401151	-219.273630
94	-362.955075	-247.100214
2678	-285.255563	-238.830885
1687	-344.407598	-251.936492
1526	-269.267574	-253.328227
85	-272.550580	-250.041331
1965	-288.555445	-286.243188
2187	-310.904927	-288.047253
1481	-376.634518	-253.614585
2582	-320.773768	-277.687645
3828	-288.650589	-277.359024
711	-341.849127	-256.004966
2263	-274.983122	-246.673408
2802	-325.804486	-282.609409
1295	-346.829652	-279.452626
2631	-380.316551	-263.640189
1266	-324.582035	-288.369782
1812	-307.275809	-289.416815
2518	-360.566272	-246.454436
300	-324.602433	-292.975314
610	-324.629068	-261.459840
1243	-323.582949	-227.709975
3211	-310.908555	-291.997597
3442	-381.635659	-221.280208
2336	-344.433499	-306.795517
2028	-346.821466	-277.603380
3777	-339.431092	-260.038671
3934	-381.630276	-207.376856
335	-361.729115	-231.476966
2541	-341.834413	-228.024744
1393	-271.647465	-252.308752
3862	-271.646263	-242.018539
3181	-307.209274	-291.810878
911	-356.711832	-257.996689
1663	-232.351764	-226.118728
2718	-382.782995	-232.939998
3355	-345.648365	-266.049944
1418	-325.725274	-310.489823
1646	-340.684749	-272.531894
735	-309.716570	-271.436561
1454	-288.652757	-294.284124
1653	-157.116735	-158.096191
207	-285.281032	-251.784700
2632	-306.344083	-214.430039
1141	-115.679136	-104.875844
3275	-308.757315	-238.431605
3731	-310.913156	-281.048039
2966	-308.428791	-316.091788
2681	-308.466840	-279.675091
3889	-360.533387	-248.198920
1722	-362.946707	-272.235320
3964	-336.853985	-245.091809
570	-275.012535	-267.459286
27	-324.573866	-311.121150
264	-339.450073	-244.746814
1000	-339.452428	-252.995129
2512	-346.823548	-238.791052
3991	-372.765028	-234.113618
3588	-272.549011	-240.414255
438	-381.565482	-251.910731
59	-248.430371	-213.526498
236	-325.758113	-301.755060
134	-308.516376	-289.568029
1236	-155.897345	-161.704545
955	-345.632414	-285.374480
3354	-360.529236	-254.722576
209	-308.493663	-306.990891
2219	-265.437885	-240.128705
1810	-288.653294	-270.536189
3270	-273.788787	-286.679684
760	-324.605411	-260.738897
1023	-309.663477	-304.958090
311	-287.724713	-257.432902
408	-208.863267	-196.983571
2352	-288.589622	-252.430279
2236	-235.698987	-216.081537
547	-360.540793	-264.198320
3189	-324.510378	-317.880782
1794	-325.712420	-296.318474
3464	-234.470922	-224.088037
2242	-362.870426	-260.478000
1113	-234.484521	-228.723960
1762	-361.755551	-249.135202
2261	-233.260156	-208.297377
1681	-310.908780	-290.411023
2196	-338.559964	-190.562924
953	-392.650949	-223.854342
647	-338.268974	-242.559333
3003	-325.798735	-316.757071
2782	-340.664407	-257.232023
2027	-376.585000	-220.102288
843	-308.437835	-282.020010
1799	-346.861635	-253.703747
1808	-356.676972	-239.840605
645	-308.540795	-267.693658
68	-286.519735	-266.592741
2664	-348.047695	-283.146720
1164	-340.611734	-265.418601
769	-271.361537	-232.219404
908	-310.911406	-282.818239
1202	-361.725394	-267.763088
1750	-287.645651	-207.967272
1479	-309.677142	-252.108072
3391	-306.403144	-225.031120
3110	-236.917458	-213.350734
677	-324.594116	-305.735106
1367	-325.812267	-264.735465
2019	-340.659620	-273.113031
2906	-340.657508	-290.608825
886	-304.728323	-297.780983
3492	-345.645245	-327.441347
1850	-323.407987	-285.054358
746	-273.802095	-266.670748
3115	-340.620294	-258.047440
779	-356.732185	-249.084370
565	-356.730212	-239.488625
3856	-306.313590	-219.677989
3186	-346.829695	-310.712026
3310	-309.721850	-295.028395
430	-307.543210	-220.653207
3375	-324.594534	-279.760265
388	-340.594424	-250.784145
3747	-324.521162	-301.375382
3313	-360.526364	-250.984384
2414	-382.803358	-217.004907
1341	-301.373831	-203.924998
681	-312.126544	-250.403589
3556	-276.202384	-255.498942
3166	-326.949535	-290.838356
2252	-382.779570	-220.781399
3796	-341.875439	-259.870406
108	-345.614707	-320.743104
1622	-346.869712	-316.572128
3383	-360.602876	-278.451788
506	-234.516241	-216.753462
1861	-235.696852	-217.955107
1050	-304.643392	-309.994688
198	-303.934323	-251.881307
1624	-340.670034	-243.483700
1578	-233.217482	-225.251049
3572	-322.172641	-276.097141
3910	-309.703111	-300.536255
1698	-325.800949	-307.105525
706	-303.481839	-296.836206
2135	-346.861074	-256.132382
74	-310.918822	-271.899082
1116	-356.691214	-265.878199
2630	-282.871678	-253.607873
2373	-302.564379	-224.704137
1148	-284.062954	-197.440042
2554	-345.649886	-249.850538
1248	-304.732336	-267.288809
2110	-341.867094	-273.456379
2287	-310.905485	-299.875513
3986	-355.516778	-224.630178
1989	-287.426977	-246.247053
225	-346.842403	-267.836409
1478	-309.691634	-300.010738
2621	-305.145002	-219.907832
3930	-338.542975	-181.614878
2693	-340.638326	-257.509126
8	-272.545439	-245.421702
3694	-338.246643	-273.549554
3922	-270.394284	-244.821401
576	-345.655968	-282.490897
1594	-323.433551	-296.539448
3221	-308.477915	-286.151613
250	-360.538828	-226.026219
1451	-348.052763	-313.599553
3331	-233.545899	-214.054509
3555	-360.547370	-224.150865
2269	-308.452310	-318.906017
1358	-340.682075	-254.875648
2400	-345.592410	-308.044415
767	-346.861463	-283.293829
3748	-376.556657	-275.894054
2062	-303.437471	-309.682936
2800	-287.478272	-300.459546
3049	-324.610004	-302.499860
3312	-323.647099	-193.595525
363	-320.778723	-264.731469
1445	-396.491525	-204.103208
3187	-272.591906	-226.684074
115	-356.682218	-238.932226
893	-232.317400	-214.631510
3738	-274.982053	-247.959386
3113	-324.531139	-294.186571
3045	-310.906568	-260.611456
1111	-335.656557	-230.123454
1615	-287.344000	-290.613790
3125	-308.510840	-281.464763
720	-381.594735	-206.870108
2076	-274.982287	-239.424446
2495	-307.596472	-220.838861
2186	-320.782523	-257.170398
155	-324.571682	-334.319207
606	-343.235457	-299.060392
2797	-345.646914	-326.704756
309	-309.718312	-283.112832
873	-273.763068	-232.263488
2243	-340.673964	-269.061085
2974	-396.486691	-208.012336
1580	-271.339821	-253.378014
1258	-344.472090	-249.981596
1844	-325.808754	-305.017673
2647	-262.017735	-206.681187
1240	-310.907666	-294.810293
1766	-270.387395	-212.547779
1998	-324.536830	-277.671293
3439	-301.389192	-218.291899
2560	-339.452794	-252.905430
844	-324.606050	-323.863086
3506	-320.804155	-283.313621
805	-309.658574	-293.265233
2275	-312.122563	-263.537857
3849	-360.531172	-231.593803
2051	-325.790442	-321.754417
3639	-345.680996	-320.114038
3341	-291.021228	-267.538053
3972	-359.339915	-253.716160
1659	-487.002792	-136.982388
7	-309.722879	-283.372381
355	-273.761263	-271.610307
1901	-362.946498	-244.334026
563	-345.644179	-303.020791
2880	-346.831172	-297.897729
2547	-323.328581	-243.552973
3479	-265.289023	-225.032792
2033	-310.919833	-287.640746
2454	-288.578155	-288.885197
1718	-356.706262	-228.745168
2405	-318.344936	-248.209375
1952	-344.408452	-302.382587
689	-341.818686	-268.516756
3640	-309.692577	-275.377257
3292	-326.937372	-256.987922
1085	-231.092208	-202.829111
2634	-326.927446	-241.723591
1244	-345.616998	-315.637965
253	-305.838224	-256.004277
897	-345.659998	-316.668097
2334	-472.135006	-145.090173
2248	-377.773452	-218.684339
2456	-345.610758	-265.588174
545	-356.698773	-240.887214
2767	-340.635968	-268.043664
3436	-361.762744	-215.686366
1760	-326.940002	-264.611440
2165	-319.567241	-251.178309
846	-270.434394	-245.593956
1293	-271.369084	-268.931577
2459	-273.761223	-248.614846
3420	-306.358581	-244.893130
419	-312.128001	-255.053458
3048	-381.616883	-210.826184
1443	-346.867442	-298.041422
440	-307.226474	-305.185656
2344	-305.915175	-299.326468
2349	-301.357553	-230.933448
3122	-232.329070	-220.163147
3630	-287.660591	-248.742008
2111	-348.048744	-285.749851
2202	-324.602888	-245.836030
296	-345.688916	-310.800132
858	-340.661797	-247.031403
631	-371.449232	-222.678020
2279	-309.711101	-295.235613
1775	-306.353871	-250.901725
3025	-324.573338	-293.230492
3875	-309.655400	-283.744043
228	-346.859384	-235.267505
1978	-281.485530	-214.853070
3289	-270.437636	-252.597570
2280	-359.345792	-220.065611
3052	-291.017787	-270.555766
3649	-343.292778	-291.732761
3520	-325.752207	-269.202268
1025	-324.520219	-319.394560
3498	-381.585231	-203.500318
2887	-345.641890	-299.572967
162	-232.324966	-217.104309
1904	-304.752598	-281.083285
821	-307.566593	-240.548406
3954	-271.611366	-230.286231
649	-340.685408	-266.782211
1660	-274.985107	-250.300878
2355	-336.816043	-269.045087
2528	-308.467760	-301.149774
2972	-320.764992	-263.527063
922	-272.844560	-233.103545
3606	-310.906553	-299.142291
778	-324.573162	-313.333294
2157	-309.686797	-294.629235
459	-348.056615	-299.855580
2716	-303.464433	-307.592279
2682	-324.528297	-254.524429
3086	-360.507527	-268.445508
878	-308.466070	-302.840638
3809	-310.902628	-278.074920
2780	-272.545389	-258.819139
633	-325.759393	-252.691309
233	-301.382062	-213.550992
968	-308.470667	-294.840314
2658	-308.461040	-287.484123
1737	-323.398064	-319.985394
416	-271.318448	-251.898634
2053	-320.769272	-246.767391
2217	-344.408081	-269.871574
1060	-345.713205	-270.764971
3764	-308.483519	-296.403146
1206	-342.315546	-200.204745
3800	-346.862839	-287.525224
3196	-297.530335	-213.551800
3801	-310.937414	-294.458632
455	-340.664551	-277.636433
113	-360.478880	-250.037399
876	-325.807685	-309.101458
3342	-153.787612	-134.949982
1396	-346.886411	-262.128955
1389	-272.510742	-264.288620
2645	-362.923114	-244.566533
2095	-348.034975	-280.499876
2982	-325.722723	-298.984689
2141	-307.287454	-266.589863
2125	-310.908354	-266.346782
2979	-320.767064	-258.578094
409	-306.383308	-262.787489
3504	-308.561061	-273.980053
1894	-360.532510	-283.032401
1040	-268.307873	-188.732900
193	-307.285557	-282.128088
1289	-344.439723	-265.289043
863	-285.288405	-240.212031
415	-309.692626	-284.110414
3566	-325.830752	-320.538950
2476	-346.865438	-276.490909
3729	-376.562796	-234.367869
2684	-310.940657	-282.393768
1272	-308.486687	-287.957383
2394	-355.446449	-231.938796
2981	-327.026688	-295.917597
1831	-323.386306	-319.701831
3071	-273.789182	-263.378967
737	-336.836792	-240.961269
1400	-306.067385	-297.875273
652	-345.620593	-241.916603
1041	-371.504707	-209.152279
1650	-341.836348	-239.880032
2643	-372.711859	-242.903120
3629	-359.312853	-270.383186
3848	-324.564634	-305.955587
3563	-227.798785	-159.009955
2447	-323.330261	-280.585985
2540	-211.295796	-210.005477
3376	-273.775510	-257.668270
1966	-302.558699	-219.167311
3890	-341.849730	-256.009872
2188	-288.690060	-274.373496
489	-356.745773	-262.421117
1910	-326.978724	-290.152443
1235	-265.447270	-220.470458
1609	-210.001565	-208.740595
568	-303.458583	-246.719493
804	-248.395289	-191.368315
3369	-158.342346	-155.789693
1881	-361.772040	-266.808715
3697	-312.119261	-250.123913
3463	-304.735360	-275.615338
2337	-324.588418	-292.151848
1599	-304.689816	-258.208849
2026	-272.837907	-236.321624
1693	-234.474613	-205.731807
42	-376.564691	-222.637566
96	-375.359188	-241.887105
1128	-361.695007	-245.200981
3168	-323.614890	-190.929043
3826	-372.742383	-232.335238
2315	-273.793520	-264.822742
2673	-345.652182	-260.503420
741	-344.434318	-259.612864
1509	-345.612220	-267.278953
2675	-303.787203	-222.979710
189	-322.167165	-310.236810
2641	-270.394309	-262.375733
2707	-310.915408	-297.471103
500	-308.452306	-295.629772
2654	-304.679740	-296.226639
1791	-272.554824	-265.204491
2629	-356.679047	-242.677806
1409	-285.282853	-262.727763
480	-325.760797	-288.966621
785	-273.796695	-266.353155
3244	-323.320332	-326.735803
1379	-325.731549	-262.368803
2378	-339.490841	-265.274503
2333	-338.234590	-243.546667
1176	-288.584832	-292.350666
3097	-309.716094	-300.004843
1	-360.499843	-233.799323
1449	-308.507220	-262.327101
1778	-305.036659	-232.511131
2766	-285.279992	-235.816874
474	-281.476832	-251.717062
619	-325.787161	-280.330881
1280	-356.683566	-234.400642
742	-272.588370	-242.330942
3926	-325.748612	-263.742584
2443	-288.547509	-284.723643
86	-190.624631	-154.148570
2662	-345.635068	-233.164734
2857	-362.899149	-214.827533
3637	-309.764115	-305.008260
3239	-361.708121	-256.596975
1365	-361.755045	-224.715506
2735	-309.690179	-261.029860
2175	-324.545475	-308.181442
348	-196.432825	-204.157312
3693	-273.779498	-267.770099
318	-310.954514	-263.032596
3546	-233.219124	-223.370934
782	-361.678341	-251.523229
2668	-310.906004	-274.669308
2836	-345.652670	-314.520244
334	-245.983375	-213.384709
1269	-307.563525	-188.684894
1637	-343.503600	-180.714087
2527	-297.554699	-202.350406
1381	-303.795699	-221.912703
686	-391.370332	-201.662119
516	-312.134532	-272.863138
1716	-325.784331	-299.412500
2163	-324.503356	-273.728159
3533	-232.036378	-201.165825
368	-345.595021	-253.835559
1568	-324.555249	-288.089516
370	-356.698196	-257.084507
3031	-270.411205	-253.465880
2720	-231.102112	-226.822046
1062	-324.496997	-282.743253
555	-361.677945	-246.870748
736	-325.799293	-277.709662
2777	-336.817321	-263.043139
1935	-361.677841	-216.687339
2041	-346.821470	-246.357314
745	-344.464270	-277.489901
437	-309.705971	-295.825070
2734	-309.719592	-290.439938
1160	-286.467220	-234.455620
3799	-291.018995	-281.801300
1703	-286.154755	-245.249192
970	-310.911364	-305.563121
3363	-345.658313	-278.435614
3257	-308.472221	-273.805984
1931	-310.900102	-252.707209
2816	-310.905786	-269.835326
307	-302.239101	-257.099428
2789	-340.629283	-270.557169
3514	-340.654233	-243.558582
3176	-432.852890	-118.144364
1435	-193.963318	-184.819951
2913	-361.630982	-258.160326
1572	-322.170570	-268.200925
1344	-341.767606	-287.062401
834	-346.828689	-302.650469
2079	-363.517297	-249.220550
3538	-271.350701	-283.957774
1089	-344.451793	-275.716890
3393	-359.297522	-229.943923
2416	-344.406447	-301.216838
1620	-270.431243	-248.096399
298	-377.795528	-238.667083
411	-397.680771	-229.562560
274	-272.539126	-241.731687
3161	-309.678595	-292.494992
1283	-345.605635	-263.497090
669	-377.780670	-237.630425
447	-271.627826	-247.862109
3416	-320.770681	-298.600826
426	-362.933001	-253.963456
2566	-346.832253	-280.617698
1450	-273.757658	-264.999261
3968	-287.425634	-277.268528
