no_training:5	no_test:3988file identifier	 training data
3549	-323.437779	-320.527111
2317	-308.503515	-312.444375
3816	-272.830720	-285.461707
1532	-309.731599	-304.556976
2403	-326.955365	-321.399876
259	-309.735245	-304.007337
3693	-273.779498	-200.102455
1997	-271.666841	-288.006443
235	-270.375081	-292.857768
1990	-281.482892	-122.914619
2358	-322.169697	-315.504311
3912	-308.435951	-305.599549
3204	-306.313706	-303.503154
2676	-325.784384	-323.524940
74	-310.918822	-310.285788
3639	-345.680996	-334.161358
180	-360.505528	-309.696999
2910	-307.536915	-309.113089
3206	-346.853173	-331.898009
316	-341.858490	-224.710965
3316	-264.261826	-165.994978
929	-272.832690	-288.918525
921	-325.682121	-316.408409
2282	-375.368783	-220.905236
554	-340.688787	-223.063007
1425	-288.648476	-238.442759
3433	-308.465425	-309.882873
1974	-345.655745	-335.260131
20	-270.370102	-296.648234
3017	-271.339346	-206.499089
434	-338.195462	-217.468843
3192	-313.554802	-76.425359
1721	-339.479764	-219.639123
2991	-272.841336	-289.386886
893	-232.317400	-237.141883
3741	-169.860788	-181.179967
1955	-339.498757	-217.511825
678	-308.506580	-305.404886
3442	-381.635659	-229.735634
2953	-348.047609	-329.432707
2800	-287.478272	-238.231334
2469	-270.392444	-296.714640
418	-324.565412	-310.964842
1058	-324.585402	-319.296371
3085	-322.130736	-321.818760
2310	-338.194242	-215.139131
695	-345.700085	-333.397126
3671	-326.941692	-311.748093
2095	-348.034975	-325.914924
3718	-195.186772	-207.463075
2746	-247.190194	-233.244500
3202	-310.908741	-306.069000
116	-346.831175	-334.994755
2764	-195.179738	-210.178326
1217	-325.773675	-317.069702
3312	-323.647099	-271.126800
1904	-304.752598	-191.630919
1526	-269.267574	-295.925854
2085	-309.695312	-310.986997
2322	-355.508682	-153.853656
2811	-326.944158	-313.567748
1687	-344.407598	-324.051206
1716	-325.784331	-308.886857
642	-234.476516	-217.213174
2498	-288.539500	-232.578395
2848	-339.419688	-221.095073
2052	-325.809179	-318.818684
3410	-271.316922	-204.170752
947	-322.454079	-271.867952
2575	-308.759090	-307.091245
1295	-346.829652	-333.831054
406	-359.295180	-311.539828
3535	-323.235679	-318.832931
1803	-270.394458	-293.709820
1690	-339.426816	-235.238123
3432	-297.523580	-94.446722
2855	-268.917900	-205.708392
2273	-324.579188	-323.575085
2562	-375.357530	-223.920576
1098	-356.649302	-152.515141
2352	-288.589622	-236.829815
783	-273.806375	-200.961541
1752	-296.265627	-94.642450
1301	-309.679190	-308.040951
3897	-324.519277	-306.103846
2002	-286.504040	-268.832389
3462	-272.538255	-200.086501
2670	-326.934805	-312.307626
1688	-324.567893	-329.344489
3561	-343.190300	-330.016609
536	-323.348544	-319.418611
565	-356.730212	-176.381006
1276	-340.667317	-220.433454
89	-249.259410	-233.776354
3174	-272.844804	-287.698764
1046	-271.618580	-291.094724
328	-310.911163	-305.274206
2267	-291.016020	-232.205438
3361	-324.558989	-327.430579
3973	-356.659922	-161.076288
654	-309.727166	-302.123543
635	-324.578381	-328.629896
3867	-356.726146	-173.726423
2778	-325.711441	-323.298951
1708	-324.502429	-311.469578
566	-303.472917	-203.044825
423	-304.694187	-202.752928
2662	-345.635068	-334.444083
2174	-324.606491	-324.475660
3239	-361.708121	-303.042941
17	-345.612580	-332.806090
1584	-251.727102	-227.493679
664	-335.632054	-111.798749
914	-361.707841	-312.729226
734	-233.242250	-217.616908
3329	-310.909123	-308.625222
2393	-324.608961	-310.441756
1479	-309.677142	-307.980862
2784	-273.803873	-201.607696
2857	-362.899149	-298.709894
3662	-360.469577	-311.271262
1542	-370.291993	-117.468963
2505	-344.440744	-330.834023
3839	-231.155780	-235.316293
1744	-288.535621	-232.353992
1549	-340.689515	-217.555280
3166	-326.949535	-308.347646
3185	-348.053386	-334.606037
881	-234.470813	-218.212153
739	-309.678703	-304.081558
3836	-346.833711	-333.002550
1962	-382.756724	-240.297272
1547	-335.613384	-105.419525
1638	-344.481904	-330.660947
1243	-323.582949	-281.103581
1309	-287.723848	-259.809091
2319	-271.316064	-203.361713
236	-325.758113	-312.654661
1839	-355.496901	-163.567185
1717	-345.603646	-332.109222
1942	-382.751274	-239.396375
3489	-308.508824	-305.249815
23	-304.679494	-198.832042
2150	-324.570860	-318.430163
3394	-376.613178	-224.641323
1332	-209.144909	-203.473724
564	-272.569586	-202.029017
3842	-376.587741	-231.414334
1657	-338.273162	-232.364614
3719	-320.742924	-148.970985
2431	-309.684774	-303.649893
3532	-344.464356	-333.845009
3797	-376.587519	-240.648663
3173	-325.791830	-318.595578
354	-285.174014	-271.086223
582	-325.833302	-316.390928
3012	-276.205920	-202.522322
1709	-326.941251	-314.222451
512	-346.861026	-329.464099
474	-281.476832	-123.776394
2622	-346.829131	-333.338194
1530	-272.549380	-200.670139
2221	-308.512137	-310.675840
2181	-340.656656	-229.592454
1325	-356.758284	-165.745714
1018	-354.272548	-166.406976
2906	-340.657508	-229.472211
3350	-339.431591	-234.797686
1004	-355.416555	-161.101813
2382	-380.343633	-236.559534
1275	-310.936083	-311.008584
1439	-340.590431	-232.571290
3084	-325.781161	-320.140801
3976	-273.765901	-202.066202
1853	-359.314227	-309.811573
2026	-272.837907	-282.637252
648	-287.422111	-238.588625
1664	-310.904974	-310.181000
3070	-281.491976	-128.660106
1345	-376.540686	-227.159333
2375	-360.564233	-292.522977
956	-230.183076	-237.782100
2679	-312.130526	-304.262085
1684	-320.783029	-140.937800
2202	-324.602888	-320.285851
1188	-306.054267	-298.707418
3321	-251.726162	-227.394194
3027	-336.811099	-102.258834
1480	-324.584824	-311.626861
1413	-247.214861	-236.217082
692	-362.917261	-307.915765
2660	-307.582044	-308.139817
3404	-309.733988	-305.355715
2876	-360.574465	-296.573433
3010	-361.720579	-312.460074
793	-326.950540	-314.036711
1499	-320.779994	-135.842809
3197	-309.714859	-305.469584
720	-381.594735	-235.215285
3875	-309.655400	-311.728969
3986	-355.516778	-167.473728
1820	-324.522751	-320.444221
1042	-305.904676	-197.798159
3430	-341.828533	-224.927539
153	-347.466594	-146.715681
1787	-325.795649	-320.699478
175	-361.754326	-306.238317
570	-275.012535	-199.965602
598	-193.088340	-204.106672
3080	-344.436248	-333.763855
1473	-340.678945	-228.588263
3334	-325.800680	-325.039863
364	-117.824798	-151.495069
3382	-341.145624	-211.101945
3451	-319.606765	-141.549599
1729	-361.740062	-301.939208
414	-192.762455	-204.918320
3322	-272.536448	-202.289170
2312	-344.416076	-333.599295
1221	-344.436348	-334.129045
52	-345.627428	-324.765586
671	-310.897268	-309.202511
1376	-348.053064	-327.616743
1206	-342.315546	-218.866632
327	-324.607903	-323.425864
3196	-297.530335	-97.241363
3393	-359.297522	-304.596911
9	-344.468531	-325.078192
3171	-345.599912	-331.373452
3263	-285.326726	-267.012423
3789	-273.762938	-203.106140
674	-346.879260	-333.200468
79	-324.605178	-325.225538
3769	-304.586424	-195.392792
2050	-362.937518	-299.492551
2497	-325.763216	-316.231851
1604	-347.456674	-147.736276
3898	-356.700248	-162.113644
3907	-291.017966	-231.569728
1314	-324.460304	-320.931249
1108	-341.839596	-235.007041
2454	-288.578155	-231.617003
3806	-309.676410	-311.631723
1968	-324.538807	-322.556367
2943	-340.654874	-224.265623
2835	-362.925466	-300.947902
2520	-307.284294	-303.591127
2293	-269.216495	-282.740650
3658	-309.682445	-310.480919
2789	-340.629283	-225.764225
2042	-232.364952	-232.964289
2361	-304.727460	-193.364945
3922	-270.394284	-295.885426
3746	-309.736797	-305.918956
3140	-284.987905	-237.507539
213	-249.281074	-227.686106
1491	-344.421383	-333.686098
3563	-227.798785	-236.942216
32	-287.509315	-236.608158
2274	-308.463553	-310.562879
1387	-361.698635	-304.785714
2669	-309.763785	-304.498097
1713	-323.381747	-315.433816
1311	-288.545722	-232.503287
3894	-322.469844	-279.536544
625	-308.514390	-310.061405
2908	-271.620997	-293.856194
2429	-306.081547	-298.172785
3634	-340.646592	-222.329383
859	-308.468407	-307.667346
2071	-246.029150	-234.455762
3738	-274.982053	-201.451806
2583	-346.859078	-332.263914
2494	-274.984732	-204.519102
320	-232.333410	-236.222168
2962	-309.686114	-309.501982
2306	-287.354343	-233.344103
498	-273.791878	-200.850621
3244	-323.320332	-316.308673
497	-287.470402	-238.200078
996	-307.544316	-308.711292
1507	-310.914024	-310.364100
2591	-325.773278	-318.051126
1517	-359.342366	-310.953842
295	-320.770299	-143.606881
1272	-308.486687	-311.971974
3978	-282.861121	-265.473218
3390	-309.736085	-304.200524
3722	-308.759135	-303.128581
3152	-335.591582	-105.181392
2426	-340.650391	-216.997916
3205	-341.842686	-217.969037
1925	-309.677276	-309.817845
299	-195.196751	-205.872077
193	-307.285557	-307.434025
2513	-345.631685	-331.697709
1733	-322.169100	-316.912207
1918	-319.573117	-134.957853
3933	-307.569255	-301.356688
3231	-380.446861	-229.486202
3004	-288.652346	-238.491477
3139	-344.437158	-320.829025
607	-301.373496	-205.258467
2252	-382.779570	-236.558148
1899	-308.478846	-311.627554
3407	-343.517848	-218.481374
1891	-323.382399	-328.705594
1590	-344.415609	-333.881314
1865	-345.609914	-333.433578
2815	-324.570906	-321.406306
2140	-325.715372	-318.015308
3376	-273.775510	-204.905420
2853	-325.794835	-322.006013
1728	-362.942862	-306.831493
841	-361.736259	-311.024837
3594	-272.544482	-204.653518
3544	-312.133269	-304.232918
267	-345.641113	-334.327794
3958	-291.015785	-231.813036
503	-355.514134	-167.956403
1659	-487.002792	-32.735085
1437	-376.547304	-218.223695
2380	-327.025010	-321.532517
1153	-325.764669	-315.531814
1538	-348.050463	-328.716324
1372	-381.574124	-239.471916
2677	-309.684577	-310.378970
2673	-345.652182	-330.698077
861	-360.488871	-313.164286
3116	-312.128429	-307.999434
3835	-309.693085	-311.671970
1341	-301.373831	-205.906438
2248	-377.773452	-229.631726
345	-309.704732	-310.452359
1906	-324.613156	-318.133443
2703	-309.722894	-309.330868
3092	-340.610697	-234.079998
293	-377.807580	-228.039033
1840	-360.536972	-302.470302
2011	-270.099401	-204.352190
2464	-297.555801	-97.493191
934	-345.650323	-331.054531
18	-309.719641	-304.212602
2485	-392.676111	-162.767822
1771	-287.657053	-262.552039
3354	-360.529236	-297.405307
314	-233.255379	-218.231479
3573	-325.730390	-321.706302
3915	-309.687698	-309.657791
2205	-318.391203	-141.085506
2528	-308.467760	-305.265317
3516	-324.634527	-315.500106
2287	-310.905485	-304.069374
141	-287.734664	-260.656043
2433	-324.552283	-320.313576
2898	-310.940190	-310.182490
3057	-301.381127	-203.714150
2821	-308.511516	-305.055280
207	-285.281032	-272.309604
526	-344.430692	-331.552869
3314	-305.846541	-195.298280
2795	-379.572458	-76.968443
1536	-324.492974	-319.855381
1348	-309.683859	-309.796334
2803	-327.013853	-309.553080
3043	-196.405320	-207.553736
144	-271.323089	-203.932900
3125	-308.510840	-304.601137
2024	-306.349032	-304.691058
593	-303.525517	-202.692618
780	-308.769557	-307.752704
850	-271.623957	-290.065863
2307	-346.859945	-326.153765
1844	-325.808754	-310.954097
2830	-325.800699	-318.560481
3307	-318.647923	-153.774719
1885	-345.647670	-332.621860
2407	-377.829134	-229.819628
586	-376.582598	-232.831221
694	-344.360007	-330.172297
2556	-321.958604	-148.735719
1229	-288.582662	-235.907292
2405	-318.344936	-135.877108
3096	-338.175960	-216.188174
620	-346.820834	-326.860191
633	-325.759393	-313.827137
870	-345.646965	-332.817670
3896	-307.280331	-303.325624
1578	-233.217482	-217.776010
2808	-340.646073	-224.669641
3748	-376.556657	-230.922200
3014	-269.263802	-290.778924
3580	-345.661657	-329.744671
1862	-319.615129	-134.821420
2650	-361.727711	-305.744538
742	-272.588370	-201.261859
2728	-304.742823	-188.936586
3475	-321.247305	-274.796425
3470	-416.814878	-37.364774
2078	-324.575989	-325.622854
3371	-286.517424	-269.300174
977	-285.160699	-271.815244
279	-306.012858	-307.923105
1401	-307.265351	-299.670937
3706	-345.687338	-335.375036
2003	-324.579943	-312.459814
2775	-382.812383	-238.227073
3077	-336.822591	-108.399942
1497	-251.731545	-226.520133
1704	-274.984793	-202.794103
1782	-308.555419	-304.477095
3951	-326.977685	-313.271387
2861	-288.654312	-237.083795
38	-309.736982	-306.335755
2394	-355.446449	-164.102921
1374	-322.175807	-319.189433
135	-301.341304	-202.148736
912	-323.344400	-323.647391
3391	-306.403144	-304.518682
1938	-341.826148	-237.419516
3315	-269.176979	-291.932599
3725	-309.710255	-311.286957
2333	-338.234590	-227.012738
3353	-324.514429	-317.334071
2831	-356.723059	-156.159989
2302	-492.008892	-48.826023
2847	-307.566260	-306.874532
3474	-309.730988	-311.270817
2289	-325.766945	-318.772400
2171	-359.346839	-302.360459
2686	-340.697732	-220.426179
3035	-344.404557	-331.085472
3943	-376.602183	-229.884324
2251	-430.448052	-38.373181
201	-308.561649	-305.477600
2172	-308.472272	-306.580008
287	-307.560718	-301.856722
2138	-340.684371	-219.818293
1613	-346.890723	-329.818211
268	-362.957295	-310.024722
1487	-345.665813	-333.900513
2029	-380.417684	-239.092978
957	-360.490486	-311.374212
803	-325.789564	-312.158793
3614	-288.627505	-234.303540
3923	-309.737951	-305.228164
2734	-309.719592	-310.058902
2159	-324.581067	-328.336481
2667	-308.455402	-312.223238
3643	-309.660190	-310.639671
920	-281.489179	-127.418857
2044	-373.173910	-127.876856
978	-324.545574	-320.410991
3503	-266.630629	-173.722210
975	-357.171724	-183.933084
1408	-379.527030	-78.058334
2218	-325.756157	-324.581596
3436	-361.762744	-303.031938
3887	-242.196351	-115.023258
1446	-319.575102	-143.170448
604	-320.777491	-140.030722
577	-343.087962	-224.006922
405	-273.804251	-203.297340
3879	-339.483894	-223.102923
993	-317.364547	-145.824319
125	-228.992613	-237.624615
2060	-362.945811	-302.149910
3356	-270.447268	-290.434045
3732	-320.774305	-135.329365
3774	-305.130184	-304.936638
2928	-324.540084	-317.416451
3042	-269.468415	-272.102030
1252	-301.395982	-199.686663
382	-344.494711	-330.130571
2014	-371.537915	-119.176670
1666	-289.872246	-237.993931
3075	-324.616343	-320.235742
2366	-286.466852	-265.043922
334	-245.983375	-238.150147
275	-344.442225	-331.166019
2658	-308.461040	-307.839099
2966	-308.428791	-311.637009
1543	-323.360471	-320.458623
2995	-381.584942	-241.384464
3638	-306.320806	-305.475680
2958	-324.580268	-325.532472
1949	-340.674935	-227.785446
41	-345.649146	-333.027058
28	-324.630221	-317.145267
1162	-309.684472	-311.014791
2884	-324.471313	-322.892173
3024	-251.729571	-226.368385
3668	-309.700336	-311.290539
2420	-340.625366	-221.368453
3327	-348.059242	-332.496189
778	-324.573162	-329.223943
2147	-382.781806	-243.240464
3664	-269.219315	-286.359596
913	-352.855499	-78.890283
2035	-249.294409	-231.383205
1023	-309.663477	-304.820476
840	-289.871520	-236.905040
879	-303.556846	-193.037798
2825	-360.576433	-298.410231
788	-324.467888	-319.321981
3937	-361.713179	-304.698421
1151	-392.620909	-166.063444
2822	-310.902197	-301.128797
3486	-437.484875	-19.727411
3460	-288.678290	-237.614328
3048	-381.616883	-239.875266
3063	-317.413890	-149.291556
3254	-287.469473	-238.145376
2926	-320.764569	-136.840120
663	-323.347275	-322.043192
3328	-324.549529	-318.725658
3989	-272.542369	-198.822460
1391	-323.317575	-318.668307
3115	-340.620294	-216.691085
2570	-324.626187	-318.395886
2086	-308.486338	-310.815478
655	-325.771459	-313.143560
527	-324.629301	-316.278552
2270	-355.497046	-162.209303
2997	-380.371074	-238.812151
1352	-304.677606	-196.704437
1253	-312.126356	-299.814535
64	-362.945802	-311.094420
1227	-322.155306	-320.392800
2521	-361.728609	-308.613566
3047	-285.293918	-261.738595
2373	-302.564379	-201.594483
3957	-307.291354	-303.770695
445	-319.610687	-140.708642
828	-361.684892	-301.099875
858	-340.661797	-223.917044
1837	-381.574917	-239.721573
733	-345.660927	-331.087362
672	-345.661057	-330.318358
1287	-355.515622	-176.415065
360	-346.890881	-329.488992
1335	-283.156647	-239.855027
3117	-346.824942	-334.134628
3262	-235.693825	-217.699176
2055	-304.724717	-184.799939
2950	-360.498298	-313.527716
3568	-308.468418	-306.418918
972	-341.869909	-232.499183
2880	-346.831172	-332.782244
3222	-344.494043	-333.650965
1067	-273.762417	-204.671644
3450	-382.824468	-235.167700
1171	-325.721867	-317.159864
1641	-340.647224	-219.392331
3490	-359.315205	-299.275863
3572	-322.172641	-317.132585
1193	-324.550139	-311.191449
2532	-301.405558	-194.446807
1384	-361.755719	-303.540798
1508	-308.462196	-305.001588
1455	-381.570969	-238.371659
665	-288.571762	-232.464719
3788	-361.725962	-303.546508
1642	-344.345376	-331.626292
