544	-340.643340	-349.822444
1833	-302.579718	-142.130503
2666	-303.423742	-309.494451
3690	-346.829378	-320.312614
3178	-345.605421	-344.107484
1940	-334.429558	-315.197457
3432	-297.523580	-248.263623
2670	-326.934805	-109.452122
2650	-361.727711	-345.291440
2174	-324.606491	-319.527914
83	-344.434906	-331.600800
1535	-324.463541	-324.582422
118	-352.905052	-131.074987
2707	-310.915408	-101.933291
2605	-346.869041	-318.991534
2352	-288.589622	-310.517898
1643	-310.910140	-98.846898
1134	-343.068226	-313.017204
3206	-346.853173	-321.704459
1060	-345.713205	-344.411263
1606	-308.462382	-307.480925
3367	-269.216969	-144.884691
1447	-469.758395	-301.818393
2271	-310.916474	-101.002563
1107	-267.060326	-276.203340
2304	-286.431160	-301.187689
2902	-271.653205	-291.839848
3292	-326.937372	-100.025607
456	-336.811524	-319.082708
3451	-319.606765	-140.307381
1845	-302.309526	-311.655976
796	-344.453746	-332.954772
2189	-325.762375	-324.025745
1533	-309.671865	-310.626860
2483	-322.158791	-304.892256
440	-307.226474	-297.686716
2131	-320.777849	-318.134881
2255	-360.513163	-132.974103
1702	-251.727632	-291.013913
538	-324.494520	-307.894552
2164	-304.744503	-302.890942
3853	-271.336383	-265.044826
854	-383.971058	-316.897563
2847	-307.566260	-315.021672
3184	-308.439671	-306.765427
1986	-344.459234	-334.093536
3899	-337.265273	-96.167034
2764	-195.179738	-218.447902
1317	-344.393241	-314.805552
1116	-356.691214	-130.956330
3514	-340.654233	-329.871790
900	-288.561991	-309.358209
2328	-320.732586	-322.989682
2211	-340.648620	-322.205817
3482	-281.480993	-299.898723
1967	-288.573475	-305.199018
732	-327.023478	-97.827052
2820	-308.557865	-308.057973
3478	-343.296547	-345.369208
1758	-271.616401	-292.166182
1335	-283.156647	-117.221676
1710	-361.726166	-332.140173
3204	-306.313706	-161.436201
2816	-310.905786	-98.883700
1478	-309.691634	-312.258264
596	-325.754527	-327.598079
1943	-325.729335	-327.887993
1494	-345.654016	-344.115367
2068	-308.471269	-308.447044
401	-325.712603	-317.940620
3562	-360.524672	-156.277832
3680	-305.904722	-318.414446
3874	-323.344889	-141.245115
870	-345.646965	-345.214879
2720	-231.102112	-243.277251
1162	-309.684472	-308.649558
3245	-327.024699	-98.982171
610	-324.629068	-307.705018
2276	-309.679242	-313.902949
3929	-321.233569	-320.927427
2223	-288.657055	-306.996620
3901	-346.822424	-312.929026
3590	-340.660106	-310.551468
2225	-324.612179	-331.382048
3755	-341.874216	-342.301620
3458	-345.693035	-343.738698
377	-360.527122	-125.352791
3538	-271.350701	-264.202610
3934	-381.630276	-332.911116
3404	-309.733988	-312.715517
997	-361.688335	-329.183448
3149	-372.694726	-348.449753
478	-119.052475	-118.512689
832	-308.470270	-308.508768
2162	-340.613712	-343.221713
2171	-359.346839	-288.711342
3313	-360.526364	-151.814802
3010	-361.720579	-354.981174
875	-376.554863	-352.764545
378	-356.705084	-134.172819
1575	-334.447259	-315.398574
30	-325.717105	-320.199497
2940	-339.418028	-346.771381
1430	-361.720960	-337.474108
2430	-304.688809	-303.029227
3984	-344.418857	-333.593134
396	-372.782655	-356.367567
109	-158.340943	-170.283248
2736	-310.922181	-101.363538
1251	-322.482659	-336.048059
3107	-281.504745	-287.676612
3573	-325.730390	-334.990797
3049	-324.610004	-319.638887
1186	-359.296697	-292.548803
872	-309.711438	-309.238101
458	-340.699868	-336.598700
2913	-361.630982	-337.962089
449	-325.753993	-333.605800
2502	-309.685960	-308.716784
3609	-269.176442	-142.662054
918	-310.917344	-102.296157
3487	-210.101789	-202.461382
567	-339.489014	-341.252667
1343	-310.895432	-98.595904
2395	-297.523583	-258.823909
2055	-304.724717	-303.698323
1819	-249.292101	-257.527339
1654	-360.518768	-123.220913
3316	-264.261826	-241.934820
2656	-376.622509	-353.593128
599	-343.312201	-339.832176
104	-360.574432	-129.998601
3455	-270.401061	-292.855491
1080	-288.570006	-313.112550
3754	-324.570035	-319.034002
1998	-324.536830	-324.378563
3380	-345.606939	-344.448072
823	-361.732840	-330.201156
3542	-344.409533	-335.871726
2728	-304.742823	-302.927376
1932	-310.911279	-106.100443
287	-307.560718	-310.796150
3568	-308.468418	-308.529896
317	-325.797397	-324.349965
844	-324.606050	-319.112002
3616	-225.221461	-118.518368
2143	-288.628466	-314.356440
3601	-308.749822	-318.455485
609	-377.817369	-359.399549
3808	-345.614760	-344.310966
3667	-249.293044	-274.589016
3385	-324.583090	-331.521300
3832	-346.836423	-317.304292
131	-345.603479	-341.625662
849	-360.532987	-135.124497
2982	-325.722723	-328.919168
3227	-348.043668	-98.710796
1000	-339.452428	-341.499474
2342	-309.680487	-312.677987
1519	-352.874613	-131.244375
3031	-270.411205	-268.179635
2634	-326.927446	-98.291119
2730	-286.492223	-313.197384
1782	-308.555419	-309.965437
564	-272.569586	-299.831904
1896	-326.971392	-106.450938
3798	-310.941861	-102.759891
177	-362.872710	-352.395638
569	-376.620836	-359.557130
1016	-305.129953	-295.807003
1900	-309.689410	-314.092834
2685	-344.426408	-332.045265
1177	-325.808092	-335.625304
2097	-345.639692	-342.386310
3727	-285.317454	-300.714886
3006	-308.470648	-308.723385
2281	-345.643890	-345.086032
654	-309.727166	-315.209699
1109	-333.411326	-98.375912
3520	-325.752207	-336.343623
1778	-305.036659	-252.409581
1138	-308.444609	-305.956492
2152	-308.540101	-307.922000
3160	-362.937857	-353.838023
1281	-308.457113	-306.995800
420	-362.950092	-349.145549
519	-309.687078	-317.278303
3495	-288.563768	-306.428839
2488	-363.508158	-282.258542
2931	-361.729140	-342.242021
2914	-270.422403	-276.625112
2329	-324.557240	-329.788559
592	-307.614861	-312.148776
1049	-323.336196	-141.483795
604	-320.777491	-315.289150
1408	-379.527030	-329.563611
1523	-340.646229	-328.303665
1755	-304.686811	-304.270541
146	-377.813815	-356.397766
537	-361.731930	-338.734061
145	-310.929561	-98.850862
2948	-382.790431	-375.273932
2288	-345.612787	-343.258785
1302	-339.445855	-343.227568
2702	-309.685148	-306.983595
2852	-274.986857	-68.546012
2137	-324.588239	-337.111536
1961	-197.629416	-253.388063
1356	-271.372094	-265.623760
17	-345.612580	-344.279741
2774	-310.910631	-105.124891
607	-301.373496	-258.335342
326	-236.917664	-241.387965
2732	-324.579850	-324.056335
2937	-324.573883	-327.294281
2416	-344.406447	-338.575490
1340	-271.616723	-296.181447
51	-283.168740	-117.842976
2533	-265.438520	-137.262941
1765	-285.335887	-300.209288
187	-341.842120	-341.184545
3959	-305.831035	-311.098030
1038	-267.106213	-276.770359
2755	-381.595252	-339.967702
3773	-345.602641	-344.808810
3194	-301.367422	-255.790507
915	-304.734226	-304.730280
2698	-344.434438	-339.669830
126	-274.991042	-74.032880
959	-492.026657	-84.365116
3989	-272.542369	-295.661384
3388	-271.606364	-292.342994
1052	-361.770383	-330.506129
929	-272.832690	-99.427540
2073	-345.600119	-343.091519
3942	-287.507193	-291.645226
2546	-248.018573	-250.905766
825	-340.536374	-336.406652
1530	-272.549380	-298.395760
1253	-312.126356	-91.338001
1764	-304.725676	-305.066772
1887	-361.696319	-334.016226
2568	-325.718022	-332.848835
1403	-308.462299	-306.994262
1133	-308.517070	-309.061302
1329	-309.710338	-310.014578
2442	-345.636611	-345.346384
1501	-288.653529	-309.583513
3795	-310.908453	-100.243201
2330	-287.681216	-289.492963
1894	-360.532510	-135.029490
3003	-325.798735	-334.656656
3600	-325.781571	-325.830068
1736	-273.764207	-105.828667
3129	-361.692023	-340.170620
1754	-269.221561	-137.240161
3829	-323.654114	-329.523162
2335	-346.825562	-314.843375
391	-345.584667	-341.490185
2180	-340.665904	-344.357917
2522	-307.545457	-317.435683
2407	-377.829134	-336.943388
1776	-325.785476	-332.637803
205	-269.465281	-300.970556
550	-319.568017	-153.356432
1905	-231.145151	-250.275523
1128	-361.695007	-348.139305
3060	-270.441145	-285.848011
2487	-361.694757	-342.595617
605	-456.103432	-317.675859
2379	-361.769162	-350.954640
2834	-325.699665	-330.627416
1225	-196.409349	-180.072356
82	-309.701458	-306.174620
952	-325.717725	-326.722055
3028	-346.861640	-315.642383
3434	-360.560766	-127.203562
3459	-346.831382	-319.772049
1836	-268.273739	-277.507538
2351	-304.614169	-301.553687
3679	-320.794248	-308.678695
2069	-346.855971	-318.477562
2612	-345.627545	-341.615616
1862	-319.615129	-134.524917
1951	-317.408548	-308.480144
474	-281.476832	-290.045449
98	-303.553222	-310.033221
3806	-309.676410	-308.915185
319	-352.845678	-124.794122
3931	-288.683173	-308.317586
2569	-281.476967	-283.668015
906	-383.969892	-318.715038
1763	-325.799404	-329.865660
703	-340.656580	-336.882588
559	-362.935404	-339.785541
1525	-345.608193	-344.070421
3050	-303.940271	-122.853432
3443	-346.866543	-323.858315
1914	-288.576123	-313.518409
259	-309.735245	-315.541716
999	-308.512721	-306.736452
3898	-356.700248	-123.356239
1355	-361.727678	-350.925289
57	-345.635513	-339.119662
3919	-304.721921	-305.379325
3821	-308.427345	-304.526353
965	-323.329385	-131.309091
386	-325.776001	-337.304274
2602	-345.645491	-346.196963
2939	-352.864008	-132.062029
3581	-319.540355	-128.527420
235	-270.375081	-288.247205
1787	-325.795649	-342.330143
2801	-310.932716	-96.411773
2912	-346.883119	-318.795538
1942	-382.751274	-372.239965
1263	-345.642008	-343.757920
2037	-345.620113	-342.341075
777	-307.544712	-317.566413
1416	-308.514570	-308.441613
3265	-324.569062	-330.099214
2563	-247.215049	-231.546140
1889	-361.731388	-336.535751
3361	-324.558989	-318.439667
3052	-291.017787	-248.146930
1390	-340.660793	-330.008351
2571	-309.686348	-308.374365
1872	-272.566631	-297.452634
1465	-382.796989	-373.535935
1203	-261.802956	-33.794528
1809	-324.559733	-310.388280
2054	-302.588564	-141.520613
255	-309.672030	-310.906048
3712	-300.148891	-118.184435
595	-340.652012	-324.980940
3528	-233.262752	-257.553897
2751	-273.787799	-107.693973
3725	-309.710255	-305.113773
912	-323.344400	-149.302346
1381	-303.795699	-310.251738
695	-345.700085	-342.598484
345	-309.704732	-307.895614
711	-341.849127	-341.452054
593	-303.525517	-323.125866
846	-270.434394	-293.546276
2865	-342.307696	-291.129213
928	-345.665412	-345.614926
735	-309.716570	-316.957576
1051	-346.860404	-326.691976
2629	-356.679047	-131.887365
2247	-348.046805	-101.984581
752	-324.557693	-328.597863
460	-360.488733	-142.183729
2819	-360.551444	-128.240338
3405	-269.206920	-153.478823
222	-412.548009	-323.867703
1826	-285.242094	-299.902153
1571	-470.915515	-354.805172
341	-273.735711	-106.032046
3840	-309.681264	-317.651015
3071	-273.789182	-106.683598
3711	-303.469034	-315.854935
346	-307.586014	-330.670833
1813	-307.550360	-311.486547
3379	-273.761967	-113.880154
1043	-324.605875	-320.596050
1160	-286.467220	-306.341915
1307	-303.460433	-317.664133
3081	-302.557878	-140.866587
2195	-289.873479	-113.028995
2592	-308.486071	-307.859219
382	-344.494711	-330.829096
855	-271.614051	-297.084274
2022	-344.425164	-356.228335
2007	-308.499105	-309.146005
3462	-272.538255	-297.145315
2222	-340.678668	-332.060601
633	-325.759393	-325.751008
3624	-324.614194	-327.152919
3473	-360.527434	-129.710651
1668	-344.433140	-337.185738
3889	-360.533387	-134.874542
3722	-308.759135	-320.356029
1989	-287.426977	-313.874952
988	-341.827199	-339.816861
1187	-264.235803	-261.315262
1163	-397.709232	-126.806246
748	-324.572987	-336.442322
2588	-376.538277	-359.736398
867	-283.179781	-117.465831
3599	-308.482454	-308.263969
1590	-344.415609	-340.212304
450	-235.729507	-100.513449
68	-286.519735	-306.684731
1594	-323.433551	-141.636220
2033	-310.919833	-100.403183
1609	-210.001565	-211.824837
889	-272.539307	-302.591696
699	-307.243079	-309.068238
976	-382.776658	-370.348253
2644	-320.786990	-321.877008
1950	-232.331230	-255.565462
77	-348.062001	-99.379420
1644	-325.774769	-337.427082
3663	-344.446747	-346.003120
2135	-346.861074	-313.293485
1488	-320.766344	-305.336847
1082	-310.901659	-96.281525
1786	-325.785038	-332.757069
3522	-309.691414	-311.906126
555	-361.677945	-354.606927
3578	-286.432515	-303.502062
1347	-359.361259	-272.396423
3344	-325.748658	-319.217452
2553	-302.545562	-151.531387
2824	-304.720708	-305.826704
1387	-361.698635	-353.377932
2432	-274.987245	-70.340597
232	-490.793044	-224.875316
570	-275.012535	-68.946478
577	-343.087962	-316.592493
873	-273.763068	-114.537695
3447	-270.389803	-288.407704
1131	-324.580815	-326.097647
939	-344.481802	-343.801725
3508	-309.675176	-317.655328
3115	-340.620294	-323.630468
2715	-345.709596	-344.438737
1304	-356.679729	-130.737650
3207	-355.520098	-276.875763
1531	-345.640098	-345.015803
3481	-357.941534	-355.590802
6	-345.687671	-343.662633
2012	-382.788561	-375.368894
1534	-340.632075	-342.990222
1520	-309.728493	-314.507856
1788	-345.646841	-344.770619
2116	-340.646768	-328.404201
1840	-360.536972	-137.093293
2153	-309.673226	-311.049103
1024	-302.535621	-138.396907
1663	-232.351764	-256.244745
3638	-306.320806	-149.334943
3691	-352.852117	-129.897466
2562	-375.357530	-328.317122
2551	-325.792606	-327.825146
3555	-360.547370	-136.476901
2161	-361.735863	-331.003988
2175	-324.545475	-321.149103
2965	-344.689237	-341.657057
359	-346.832402	-320.821789
705	-362.953848	-351.013594
3940	-308.464824	-306.905508
3548	-79.764152	-78.100646
334	-245.983375	-122.645434
3048	-381.616883	-351.048265
692	-362.917261	-345.260767
507	-309.697879	-318.187144
2325	-273.732431	-102.855753
3401	-338.175569	-314.379190
3203	-308.459279	-307.242917
3173	-325.791830	-336.488809
862	-361.764434	-320.851085
1077	-326.938562	-102.230065
2353	-281.504579	-294.261117
3610	-360.476593	-131.316309
3723	-345.597175	-346.160885
2641	-270.394309	-277.690444
1236	-155.897345	-160.728290
1728	-362.942862	-338.761278
398	-345.636145	-344.277557
430	-307.543210	-320.798524
552	-340.639366	-340.135806
1902	-324.615795	-328.612861
1846	-344.370966	-326.146043
3634	-340.646592	-338.105053
3671	-326.941692	-100.950686
415	-309.692626	-314.618551
2463	-288.576502	-309.291868
1993	-339.504090	-342.551313
1612	-310.902795	-99.999293
1026	-325.765414	-338.342460
1310	-307.529289	-313.761457
59	-248.430371	-132.381841
3791	-360.491959	-133.378785
1207	-324.584396	-307.258743
1934	-341.769746	-341.233468
3968	-287.425634	-303.226726
2643	-372.711859	-346.851872
3128	-341.867138	-343.551193
173	-396.486463	-296.796607
2048	-235.699029	-93.949059
3091	-341.869641	-342.923982
1552	-346.865957	-317.663452
2397	-308.772292	-319.962429
1231	-324.569596	-301.171799
1194	-381.612648	-349.520329
1124	-271.651913	-300.880049
141	-287.734664	-291.312123
3926	-325.748612	-325.183435
305	-346.859213	-312.794687
1287	-355.515622	-286.917857
1861	-235.696852	-98.046302
419	-312.128001	-71.790026
1275	-310.936083	-102.136507
2340	-310.899612	-103.072439
444	-340.665581	-320.185721
2686	-340.697732	-332.086967
1767	-285.277900	-302.572350
2043	-344.484341	-332.620881
3877	-340.623773	-321.038983
1510	-322.425235	-333.715961
213	-249.281074	-276.569538
2658	-308.461040	-306.985693
2608	-306.369631	-144.224230
1979	-308.462923	-308.534818
3027	-336.811099	-317.079391
3850	-308.528193	-307.826922
3579	-356.677429	-125.519267
2191	-359.317050	-291.806381
2610	-309.711468	-309.401273
1272	-308.486687	-308.496678
2376	-346.840597	-313.428418
2299	-280.273691	-291.258607
1759	-305.906809	-317.295962
3606	-310.906553	-99.423289
2994	-345.597078	-344.983038
808	-320.774349	-311.228223
2984	-362.935648	-355.475223
2341	-377.784360	-349.589878
1925	-309.677276	-308.000118
2527	-297.554699	-257.560949
1596	-492.022084	-92.835994
1104	-287.315479	-283.650047
41	-345.649146	-345.746603
367	-360.491873	-123.718018
1119	-304.733360	-304.307582
628	-325.726991	-337.844221
2722	-344.423318	-356.080109
428	-324.570042	-322.375318
2013	-343.195410	-341.257683
2333	-338.234590	-313.855645
2963	-287.651399	-290.173563
3980	-372.708066	-341.788772
3881	-357.951284	-352.584251
1795	-356.736238	-127.036674
402	-312.124533	-79.102892
981	-303.499320	-301.457295
780	-308.769557	-321.069990
2305	-376.633716	-358.135800
1334	-273.765782	-109.042533
1839	-355.496901	-286.339763
2991	-272.841336	-98.944153
617	-376.521083	-360.220447
2529	-229.969129	-237.658030
3842	-376.587741	-361.002641
2235	-318.409670	-278.878340
1616	-272.539058	-304.223571
2319	-271.316064	-264.494936
497	-287.470402	-306.713201
91	-275.011437	-74.994285
2560	-339.452794	-339.749805
2520	-307.284294	-312.810839
3246	-340.652252	-328.516561
947	-322.454079	-331.093153
1046	-271.618580	-304.078248
1062	-324.496997	-325.083059
3456	-276.206318	-35.135874
2435	-229.013797	-120.121489
1410	-273.759553	-104.065516
2405	-318.344936	-267.942524
2534	-362.960595	-350.221673
1941	-286.206129	-154.213190
2337	-324.588418	-337.390533
3254	-287.469473	-305.381185
3243	-377.816466	-343.320782
3008	-323.359336	-144.679052
3848	-324.564634	-325.754833
2236	-235.698987	-95.434805
773	-309.674485	-316.732135
2891	-308.511094	-308.605092
3932	-360.472117	-126.781805
1332	-209.144909	-223.818297
3567	-309.693494	-320.657741
2776	-313.573888	-301.459712
2213	-287.433999	-306.911208
1113	-234.484521	-267.862478
2699	-346.864540	-319.743665
466	-382.782183	-373.637453
3100	-361.716824	-355.894838
3684	-362.958208	-342.112490
1337	-286.498779	-308.809955
2399	-308.430606	-304.136206
2400	-345.592410	-341.720087
2269	-308.452310	-305.982367
1336	-334.362330	-310.219123
1692	-362.862736	-339.983013
3990	-303.459637	-315.834578
802	-359.306313	-285.704235
761	-312.126820	-85.283964
161	-285.276468	-303.445665
1145	-312.129019	-66.593274
547	-360.540793	-123.145491
743	-309.719124	-316.165729
530	-360.503506	-141.357804
3452	-361.758902	-345.153828
2906	-340.657508	-335.448835
1698	-325.800949	-330.551980
483	-309.705795	-305.471875
1955	-339.498757	-338.798068
2349	-301.357553	-252.655715
679	-340.668108	-330.601870
1671	-309.708282	-309.391070
687	-346.841762	-317.434849
2391	-310.927566	-100.602713
156	-288.654408	-310.406812
1460	-309.684108	-308.029066
174	-229.928448	-246.768469
578	-382.825717	-372.400708
1125	-285.292217	-293.833908
3127	-327.010419	-97.435131
517	-344.434827	-332.647810
243	-323.389193	-150.266653
3543	-287.318584	-279.652093
2393	-324.608961	-331.387029
923	-322.135797	-272.822756
2220	-272.538190	-296.639828
2051	-325.790442	-332.719248
1155	-272.838189	-108.821122
754	-361.718210	-342.930005
3339	-356.699649	-129.742872
2194	-273.757530	-108.186393
3014	-269.263802	-138.889951
2026	-272.837907	-120.177163
1522	-324.485746	-317.900112
150	-309.732713	-309.473310
2904	-302.545112	-152.968277
3064	-326.983087	-98.095033
352	-288.557016	-311.921381
1870	-309.686187	-313.433061
759	-398.888473	-366.244656
554	-340.688787	-330.304332
936	-382.773457	-374.219790
3150	-310.942587	-101.607368
835	-320.740782	-322.680051
264	-339.450073	-334.691536
3502	-376.564063	-350.224473
1873	-346.842529	-313.829976
850	-271.623957	-299.509006
1325	-356.758284	-134.156026
2752	-381.632242	-336.851368
1601	-345.646864	-345.171851
3057	-301.381127	-253.950923
1009	-266.763445	-120.319747
2383	-324.593866	-327.773677
1676	-296.285473	-109.813784
1856	-321.958301	-340.549922
1558	-270.389386	-266.581321
393	-323.334482	-139.029081
3566	-325.830752	-335.482686
510	-234.491176	-272.855643
1	-360.499843	-143.659410
1152	-308.448572	-305.284843
787	-360.525379	-123.578180
677	-324.594116	-322.131283
700	-310.938181	-100.563603
2094	-325.812885	-322.537454
3288	-348.045786	-96.586095
1568	-324.555249	-312.360138
166	-325.729970	-328.042991
206	-309.688611	-319.231936
361	-376.622353	-368.292669
1735	-320.791360	-318.480883
3384	-357.949026	-350.201233
1283	-345.605635	-343.643351
3816	-272.830720	-108.060292
1697	-345.613396	-345.382045
330	-286.408473	-296.965193
2063	-344.402806	-340.673014
2287	-310.905485	-104.346800
1513	-306.368494	-141.902172
2618	-361.768020	-344.325397
2017	-310.940345	-107.816157
76	-325.685245	-317.562946
1708	-324.502429	-330.896786
1539	-382.755486	-368.320796
2661	-323.448833	-139.033837
2107	-325.766177	-324.682724
580	-360.537290	-132.125129
3171	-345.599912	-342.660837
2811	-326.944158	-96.351401
337	-312.123120	-73.363525
499	-340.611683	-334.438722
462	-234.474088	-271.278061
3291	-362.911941	-345.584337
983	-341.851447	-341.482044
1045	-344.449852	-332.153065
1592	-271.616430	-294.834959
3472	-340.657197	-330.669217
763	-308.429953	-308.158629
956	-230.183076	-234.798631
2469	-270.392444	-270.009887
490	-231.142581	-241.530712
2086	-308.486338	-307.447979
1801	-301.335636	-252.207803
3059	-363.508158	-282.258539
857	-245.711897	-76.124789
3862	-271.646263	-306.680498
2132	-377.826580	-348.964481
2234	-272.580839	-298.657862
3147	-338.530072	-279.141278
275	-344.442225	-328.521445
3790	-286.502445	-319.505033
289	-321.949791	-344.010721
1032	-346.816694	-317.252810
2872	-288.581144	-310.079691
2417	-336.838171	-323.967233
2002	-286.504040	-310.771188
3646	-305.130313	-278.035251
1269	-307.563525	-332.741997
2169	-356.733974	-128.853531
613	-309.689486	-314.154301
2874	-309.725707	-315.727263
715	-285.275928	-301.994165
527	-324.629301	-326.456123
2857	-362.899149	-349.487766
202	-226.160842	-234.293254
3234	-287.349937	-281.026286
3341	-291.021228	-249.759405
2684	-310.940657	-104.290209
2278	-345.650717	-344.915694
1306	-288.682324	-317.274465
1976	-346.831692	-319.186011
3846	-318.393987	-279.686821
2480	-344.385369	-331.162874
3285	-247.192524	-240.022250
688	-324.491475	-332.588041
3518	-340.655390	-335.444644
1443	-346.867442	-309.763363
2122	-348.040439	-95.004951
2883	-308.757991	-324.092484
2309	-272.583285	-299.768852
2813	-232.063900	-147.550880
2687	-377.816463	-343.301840
2111	-348.048744	-92.461223
2601	-333.464063	-101.365771
2955	-346.822341	-318.395938
1396	-346.886411	-319.086530
2459	-273.761223	-104.217505
3353	-324.514429	-319.210177
3553	-346.830674	-318.818690
920	-281.489179	-294.621717
2120	-381.630205	-354.501656
968	-308.470667	-305.884989
2020	-272.514099	-295.693325
2198	-382.804255	-373.248668
785	-273.796695	-107.587658
2552	-340.624424	-336.901518
1589	-324.608694	-324.513228
292	-308.517192	-307.793679
1419	-344.350927	-321.415494
1085	-231.092208	-250.520011
3414	-285.313674	-305.228255
295	-320.770299	-325.042237
1114	-302.353948	-317.494796
2889	-341.871347	-342.433395
2880	-346.831172	-316.098889
3140	-284.987905	-281.914114
3677	-307.571921	-324.158965
2862	-309.693471	-308.125225
2671	-344.377098	-320.844639
2421	-249.395323	-273.941294
2557	-273.774103	-117.181440
1314	-324.460304	-316.265449
1675	-271.277972	-263.271558
1189	-287.322957	-299.724216
63	-287.377993	-276.624499
3492	-345.645245	-345.464245
2102	-361.723581	-351.544660
1739	-303.454720	-317.763106
84	-345.610574	-345.024136
2944	-309.687280	-308.047232
1817	-339.459612	-341.234705
3833	-324.559324	-323.198282
3377	-360.549337	-139.040972
2106	-286.476486	-307.903943
511	-320.778636	-324.332093
1703	-286.154755	-159.326350
3119	-301.090914	-304.547047
3466	-325.794624	-335.229968
1388	-250.583643	-244.435206
2555	-287.427764	-308.393745
2726	-324.475651	-321.946882
2660	-307.582044	-320.890795
3517	-396.475511	-297.453136
1927	-361.739999	-359.128347
2827	-345.615042	-344.176404
3068	-306.015194	-309.733563
1182	-304.738393	-304.663167
245	-340.656722	-327.660719
2756	-153.742562	-74.541995
448	-346.831139	-320.087239
2016	-308.569875	-309.338145
3888	-323.359825	-170.832150
2777	-336.817321	-319.622896
157	-376.519880	-352.036616
412	-372.768039	-351.417060
1737	-323.398064	-152.965453
1550	-301.345683	-279.220408
973	-325.790444	-336.078117
1165	-309.706371	-309.841233
2771	-310.910278	-106.748729
2138	-340.684371	-326.759037
1829	-382.804482	-374.374825
3736	-355.517745	-279.734493
66	-337.302324	-99.120266
2856	-376.586976	-353.657172
380	-307.581989	-315.334064
3927	-323.326298	-149.473096
169	-309.688569	-307.736805
1333	-270.359564	-276.033815
809	-361.738091	-332.512808
600	-268.859550	-280.439327
859	-308.468407	-306.316071
3867	-356.726146	-129.772167
791	-309.662433	-309.726933
302	-340.632285	-311.619017
2447	-323.330261	-142.366329
1570	-325.783642	-331.881810
