no_training:10	no_test:3983file identifier	 training data
2008	-336.802659	-360.114065
2255	-360.513163	-375.157525
34	-306.355655	-319.012718
328	-310.911163	-291.876947
1846	-344.370966	-347.948914
3102	-310.903589	-300.229375
734	-233.242250	-256.806781
1561	-325.749687	-356.040400
2536	-273.758980	-264.983787
1295	-346.829652	-329.482430
3910	-309.703111	-281.561736
2530	-345.673444	-376.382670
1879	-288.594527	-311.200087
711	-341.849127	-338.278273
1856	-321.958301	-341.881050
534	-324.575799	-368.778669
437	-309.705971	-301.115808
1142	-309.702591	-279.482748
638	-345.695868	-346.319341
3625	-326.948771	-321.244389
531	-226.107205	-258.746238
3713	-325.748400	-338.903152
276	-380.379743	-378.026741
599	-343.312201	-357.530333
3915	-309.687698	-305.474027
3434	-360.560766	-363.524755
3775	-324.576188	-347.155353
1283	-345.605635	-352.385840
3703	-287.697316	-313.644758
3667	-249.293044	-308.445686
1876	-251.732828	-263.936077
1689	-336.823026	-373.463978
536	-323.348544	-363.380271
2285	-340.578657	-361.079289
970	-310.911364	-286.477530
3779	-308.476903	-317.624544
790	-341.836780	-349.455688
903	-309.685872	-341.454628
612	-397.697891	-382.073656
2897	-346.825923	-346.828907
3924	-270.393737	-274.008481
3878	-360.554015	-342.701764
3391	-306.403144	-311.472049
1832	-309.737802	-292.186049
2708	-308.512758	-301.148402
3626	-310.902465	-296.270082
2370	-360.496984	-346.073015
813	-361.733052	-374.683456
238	-233.253760	-282.203878
665	-288.571762	-283.676425
3208	-288.572843	-326.512973
3829	-323.654114	-341.254189
1581	-345.660520	-344.140186
596	-325.754527	-341.595463
3691	-352.852117	-348.123745
3189	-324.510378	-336.466194
1466	-340.657975	-337.782367
2962	-309.686114	-316.438518
2378	-339.490841	-349.362469
3349	-207.916786	-229.989089
3153	-340.622406	-341.504997
3207	-355.520098	-365.989885
3362	-345.632413	-324.060075
3062	-381.573048	-381.414307
811	-304.567859	-307.918535
1525	-345.608193	-352.860939
3511	-324.552260	-324.181603
3563	-227.798785	-224.845509
3522	-309.691414	-313.869950
3507	-376.594067	-360.128154
1353	-359.297643	-370.025279
3011	-310.902708	-312.454471
2412	-310.904086	-278.528922
63	-287.377993	-302.197804
2430	-304.688809	-352.305173
1629	-272.526778	-272.292082
3579	-356.677429	-361.280773
1218	-287.431740	-378.002061
1750	-287.645651	-293.696735
1921	-310.904960	-307.575451
3650	-382.756764	-363.058585
1839	-355.496901	-352.541502
1444	-304.691748	-348.048094
3638	-306.320806	-324.241568
2597	-412.494644	-369.286941
1028	-360.421732	-393.883854
2966	-308.428791	-330.275182
657	-270.392759	-279.227022
51	-283.168740	-274.043679
1247	-325.770105	-343.147468
3389	-309.689740	-301.600931
86	-190.624631	-220.283551
3006	-308.470648	-336.752048
3942	-287.507193	-298.996496
2102	-361.723581	-363.277222
458	-340.699868	-345.193780
2345	-342.329232	-338.867927
1792	-363.504227	-365.040144
245	-340.656722	-332.148511
470	-303.460335	-348.294185
2516	-309.661518	-304.212554
2090	-308.473428	-351.336732
2603	-341.863083	-337.934500
2414	-382.803358	-381.988794
2960	-271.360631	-314.684486
3905	-395.515911	-378.128009
2668	-310.906004	-303.376000
2506	-307.526911	-310.128854
1166	-324.576650	-356.228606
2515	-323.341413	-340.021621
3172	-274.982310	-267.856701
387	-268.248806	-276.870857
3838	-271.318933	-338.503755
2365	-345.689766	-339.121984
3087	-392.563319	-364.761438
934	-345.650323	-360.220889
3468	-345.710017	-338.758678
2265	-360.469291	-376.798780
725	-325.725266	-325.981808
692	-362.917261	-361.924173
1246	-318.406529	-324.618799
1084	-309.711894	-299.387443
1415	-338.156727	-330.946520
808	-320.774349	-327.140707
3929	-321.233569	-339.087623
1931	-310.900102	-318.256438
642	-234.476516	-268.275100
3835	-309.693085	-303.705476
2945	-307.281910	-327.346805
555	-361.677945	-369.523280
469	-325.775843	-328.867778
3653	-309.763576	-297.946006
3473	-360.527434	-357.132472
2809	-344.506029	-351.546298
3373	-271.613890	-281.337370
991	-345.602096	-313.716269
2563	-247.215049	-271.464942
268	-362.957295	-340.953481
2751	-273.787799	-251.689895
1469	-324.444698	-323.614958
1611	-348.044714	-306.523567
2598	-308.508949	-305.556702
1632	-340.673967	-337.309809
2743	-234.516409	-253.201799
3560	-286.463470	-317.313852
1296	-345.612257	-339.530625
2014	-371.537915	-360.272862
2025	-249.363808	-288.788489
2343	-325.781464	-325.549009
1301	-309.679190	-317.698704
3896	-307.280331	-366.429227
2177	-346.868453	-333.352588
1716	-325.784331	-341.516089
999	-308.512721	-308.805710
3710	-308.565933	-312.706226
2143	-288.628466	-285.707140
3209	-346.834502	-329.471563
2645	-362.923114	-351.523781
2876	-360.574465	-336.980497
2802	-325.804486	-307.852036
219	-307.221351	-385.163095
2360	-340.636727	-338.881979
2875	-344.475122	-366.231817
388	-340.594424	-359.116479
2178	-339.455981	-353.100406
3940	-308.464824	-364.362384
489	-356.745773	-349.415540
3448	-324.634377	-316.877692
3520	-325.752207	-351.073526
355	-273.761263	-251.762791
2385	-310.911571	-287.601959
3154	-309.714008	-299.937628
198	-303.934323	-309.816746
3067	-271.304881	-283.312308
919	-272.589999	-270.322072
1043	-324.605875	-366.154113
3166	-326.949535	-330.290711
732	-327.023478	-332.437661
3933	-307.569255	-307.485444
1802	-361.715983	-364.498667
3591	-273.762889	-301.436813
157	-376.519880	-357.632185
1440	-270.441325	-289.672188
1343	-310.895432	-311.504919
2043	-344.484341	-372.012639
3986	-355.516778	-362.044916
2745	-322.118085	-365.889998
510	-234.491176	-236.984999
3820	-340.655117	-344.554800
1450	-273.757658	-269.451097
3139	-344.437158	-338.017455
83	-344.434906	-343.422979
1757	-285.313612	-294.141816
1674	-360.499243	-364.999285
3651	-303.463214	-325.772214
3240	-338.234966	-328.054199
2286	-309.728265	-286.904927
3734	-326.940196	-335.333206
2388	-309.695742	-321.014381
2679	-312.130526	-256.357926
805	-309.658574	-307.679083
3902	-382.757521	-367.904732
3534	-320.785748	-320.251542
614	-383.982605	-344.229928
2073	-345.600119	-333.085162
2781	-288.581699	-346.179895
1573	-233.255259	-286.286828
1231	-324.569596	-357.623061
542	-382.793238	-371.961614
3553	-346.830674	-331.973625
497	-287.470402	-341.591445
2487	-361.694757	-375.923361
2327	-381.624797	-387.385567
2443	-288.547509	-291.019688
3370	-396.486664	-377.202108
1952	-344.408452	-361.069017
2663	-361.722327	-361.070671
881	-234.470813	-249.718263
3268	-324.562156	-360.921651
533	-287.720383	-315.243977
2318	-348.039301	-319.621662
294	-308.506421	-357.439172
85	-272.550580	-332.912524
2406	-306.386594	-309.654279
1274	-309.686648	-367.557961
516	-312.134532	-265.344378
1903	-309.678054	-342.164778
3140	-284.987905	-357.129673
2612	-345.627545	-346.832213
3378	-325.831718	-321.543133
3569	-272.588302	-284.298757
2684	-310.940657	-297.059558
3977	-288.552886	-288.124145
1079	-287.347000	-300.941309
1829	-382.804482	-368.555987
3562	-360.524672	-386.677289
354	-285.174014	-300.936307
751	-361.724921	-355.460436
2229	-319.560814	-365.718204
2891	-308.511094	-319.774637
317	-325.797397	-324.765105
1075	-325.751822	-326.384129
2937	-324.573883	-371.085974
2153	-309.673226	-307.374819
3971	-360.530885	-372.639732
3181	-307.209274	-320.096936
3322	-272.536448	-279.577398
2462	-325.752244	-349.887091
2181	-340.656656	-346.117366
3912	-308.435951	-318.638082
878	-308.466070	-360.784746
3103	-340.631134	-381.016467
3120	-309.689111	-304.158994
1141	-115.679136	-155.403879
2336	-344.433499	-350.291177
1747	-360.559076	-376.060013
821	-307.566593	-326.135889
2024	-306.349032	-333.195034
3659	-340.683837	-334.414356
917	-323.320690	-376.719985
2448	-346.833271	-343.906974
3844	-308.450468	-298.042360
3898	-356.700248	-353.538066
731	-355.501990	-357.274577
1924	-340.591587	-356.932607
1417	-381.586740	-380.663630
503	-355.514134	-363.210970
3561	-343.190300	-338.132503
2062	-303.437471	-310.989199
2298	-270.396464	-283.803899
3515	-346.852204	-325.179760
352	-288.557016	-290.029123
152	-306.286325	-315.360490
3295	-231.069318	-259.977127
2490	-343.078368	-341.335989
1347	-359.361259	-363.509307
2383	-324.593866	-336.941020
1765	-285.335887	-304.371823
968	-308.470667	-324.018787
1911	-272.582516	-287.887935
1509	-345.612220	-342.738470
1051	-346.860404	-334.968982
3623	-341.892484	-345.190486
2313	-312.122262	-278.230227
2862	-309.693471	-305.439545
3704	-348.035847	-356.561560
3457	-324.559213	-346.815349
1660	-274.985107	-234.440166
682	-302.303791	-317.672878
3441	-372.686714	-373.825606
381	-341.835557	-356.343791
1610	-196.406419	-223.788766
1519	-352.874613	-351.843390
2553	-302.545562	-319.790386
2407	-377.829134	-367.917373
1732	-269.170665	-302.385739
2902	-271.653205	-278.625238
3970	-305.897998	-321.680894
484	-351.639205	-365.143154
305	-346.859213	-313.774385
265	-236.916125	-214.754115
341	-273.735711	-251.293423
1543	-323.360471	-368.393529
844	-324.606050	-328.599344
834	-346.828689	-342.341839
3947	-382.782251	-367.086584
888	-323.328290	-392.087546
2694	-317.396153	-311.949867
1820	-324.522751	-326.578619
2572	-360.495461	-401.853239
1687	-344.407598	-368.616196
1496	-268.248371	-274.679965
1017	-308.419735	-311.844042
2094	-325.812885	-322.352039
3169	-310.902849	-300.874306
3298	-345.599182	-354.770605
3599	-308.482454	-302.788960
3455	-270.401061	-323.422268
1298	-308.505512	-343.592376
3486	-437.484875	-269.014775
465	-266.553159	-289.679454
563	-345.644179	-364.356319
527	-324.629301	-347.910530
1320	-340.656628	-351.996549
3839	-231.155780	-250.199888
1059	-303.436180	-326.222911
637	-360.557419	-373.965489
3437	-288.585212	-313.359293
2476	-346.865438	-323.768920
300	-324.602433	-320.208995
215	-356.645883	-350.926662
1828	-284.993731	-338.301923
916	-345.608831	-367.896110
2162	-340.613712	-379.420785
3802	-356.724118	-348.258774
1725	-360.495137	-362.936395
530	-360.503506	-384.047172
3846	-318.393987	-320.960170
2722	-344.423318	-372.881517
3796	-341.875439	-350.219539
3317	-269.177232	-308.167678
558	-344.464151	-351.166855
1628	-345.637174	-342.715625
988	-341.827199	-363.977884
686	-391.370332	-367.985197
2055	-304.724717	-321.572718
2131	-320.777849	-324.186491
1217	-325.773675	-334.800625
2206	-312.126404	-246.004458
3928	-377.799358	-379.047098
262	-345.647032	-350.220915
1803	-270.394458	-282.914099
1148	-284.062954	-305.784370
554	-340.688787	-361.459307
2569	-281.476967	-290.537701
3291	-362.911941	-351.869206
1339	-285.316421	-301.897108
3531	-344.458268	-368.646592
3200	-265.433051	-280.051798
2526	-340.601771	-351.011631
3270	-273.788787	-257.271971
2238	-281.495234	-297.981785
2395	-297.523583	-298.698909
2618	-361.768020	-353.038550
3611	-324.577560	-334.805605
2209	-382.781841	-360.274956
804	-248.395289	-259.248147
1965	-288.555445	-286.944214
2889	-341.871347	-339.244467
374	-372.796889	-357.755197
454	-265.283843	-279.870508
3543	-287.318584	-301.537576
3037	-288.567911	-296.263410
3913	-308.551230	-332.714050
427	-382.798099	-384.115039
1015	-344.454928	-367.047343
3739	-324.566515	-329.885452
2189	-325.762375	-348.929999
2952	-308.511290	-344.452821
3371	-286.517424	-301.840003
17	-345.612580	-349.113744
1697	-345.613396	-343.881839
634	-154.960361	-197.974362
2231	-346.825174	-339.022180
2352	-288.589622	-328.111183
2157	-309.686797	-317.506108
270	-372.752005	-360.828285
1256	-312.119596	-274.613349
685	-320.029854	-309.803443
744	-249.332005	-281.528196
2260	-271.351786	-363.392333
106	-362.952198	-355.201729
3144	-308.472241	-297.352851
839	-302.254301	-346.434776
3316	-264.261826	-311.824826
1203	-261.802956	-259.451818
3795	-310.908453	-284.127765
856	-324.568212	-348.694055
2973	-324.604156	-335.451002
669	-377.780670	-386.160574
3029	-285.281493	-328.537245
103	-291.024232	-273.393963
3963	-271.323381	-288.477491
2880	-346.831172	-335.316134
1020	-303.566436	-319.872752
3492	-345.645245	-354.444533
3099	-324.530718	-372.436991
3327	-348.059242	-294.236273
3843	-309.717869	-318.653919
1090	-272.500426	-277.657622
1393	-271.647465	-264.728086
1607	-303.462115	-342.092974
2995	-381.584942	-397.956870
261	-310.905322	-306.907440
3606	-310.906553	-305.512715
601	-324.603558	-345.928309
906	-383.969892	-361.866155
3524	-308.455477	-357.970594
541	-325.714161	-333.098371
2341	-377.784360	-372.114140
2202	-324.602888	-333.401715
2951	-308.569129	-305.952946
3755	-341.874216	-335.585835
943	-303.497783	-314.731793
1691	-272.595294	-270.705569
3616	-225.221461	-236.674121
482	-272.599303	-267.801276
3966	-376.570141	-348.547152
914	-361.707841	-375.831988
1259	-288.590804	-283.985277
700	-310.938181	-288.895117
3959	-305.831035	-312.879184
1468	-345.650338	-349.096169
3357	-361.779217	-359.622009
3721	-284.372483	-295.243286
336	-308.524858	-308.898947
3128	-341.867138	-344.952480
441	-380.414967	-367.533651
1826	-285.242094	-329.553382
506	-234.516241	-262.051841
667	-360.533083	-359.437342
822	-336.845442	-332.764314
1875	-242.186010	-264.485867
3527	-309.716030	-295.737951
1595	-309.686571	-299.509141
3791	-360.491959	-364.373369
2664	-348.047695	-331.659847
641	-322.439472	-326.474636
161	-285.276468	-305.779791
1454	-288.652757	-324.812060
1153	-325.764669	-332.209443
356	-372.741729	-360.303937
1703	-286.154755	-335.419821
2925	-301.394865	-312.195677
3499	-309.702237	-269.337292
1724	-381.594558	-388.872515
911	-356.711832	-348.853861
1341	-301.373831	-300.374544
1042	-305.904676	-325.373562
2074	-285.300440	-279.023559
1453	-309.720334	-308.302429
1616	-272.539058	-323.604727
687	-346.841762	-319.227223
3483	-308.500974	-322.140334
159	-273.773408	-293.524644
467	-273.793804	-249.190051
581	-287.683128	-302.000426
960	-310.940611	-302.117956
2174	-324.606491	-344.227296
3690	-346.829378	-348.294004
1531	-345.640098	-338.406609
610	-324.629068	-324.600018
224	-324.628594	-325.903355
3601	-308.749822	-309.245242
3633	-380.412093	-385.519417
2887	-345.641890	-353.533333
3736	-355.517745	-364.704232
884	-276.202586	-205.804957
3356	-270.447268	-286.285544
1267	-341.841438	-368.157643
3941	-231.108368	-281.315746
1774	-324.585556	-329.409430
1943	-325.729335	-328.368279
3363	-345.658313	-350.257240
2183	-339.459869	-358.193514
1101	-307.244627	-351.596294
2000	-309.736479	-303.639971
2017	-310.940345	-298.576070
1584	-251.727102	-268.085963
3045	-310.906568	-304.200644
1978	-281.485530	-291.824320
1548	-306.308471	-308.493941
2947	-355.510313	-356.237980
1940	-334.429558	-330.083506
120	-323.345161	-371.180819
3476	-304.737418	-305.591549
1623	-229.615446	-242.430141
247	-304.688358	-339.470576
1636	-233.551389	-246.488488
2692	-356.663387	-348.354088
1082	-310.901659	-310.184397
2445	-324.576679	-348.521129
967	-372.742461	-362.011218
3555	-360.547370	-371.918854
2377	-236.916033	-215.334050
3461	-320.776316	-332.880587
3113	-324.531139	-341.526114
468	-322.150234	-367.243108
3489	-308.508824	-329.283083
1641	-340.647224	-364.172601
3097	-309.716094	-288.782505
2176	-345.608670	-352.908423
3581	-319.540355	-329.884751
3377	-360.549337	-381.035564
1324	-270.399280	-313.067772
902	-310.940195	-291.027798
3431	-323.229212	-324.797276
3810	-372.726782	-369.998495
3124	-308.562031	-305.376513
650	-193.034094	-221.940529
1312	-381.612501	-370.017015
3498	-381.585231	-387.509376
145	-310.929561	-275.043793
1800	-212.439286	-238.664954
1238	-360.499088	-368.759546
3180	-323.669200	-315.435777
3899	-337.265273	-319.319910
1909	-345.630398	-376.872275
377	-360.527122	-367.676696
304	-322.464725	-327.170800
1026	-325.765414	-348.122200
2770	-288.588657	-326.060712
3617	-345.608658	-338.404265
2967	-305.841708	-301.056504
2954	-305.915530	-335.528843
2780	-272.545389	-304.039770
2519	-323.585680	-329.935989
1552	-346.865957	-346.612070
2058	-356.710498	-355.221430
2978	-340.669862	-326.322137
2923	-325.801905	-330.800065
3600	-325.781571	-322.873104
2381	-346.856604	-323.559322
543	-310.937295	-260.914376
2753	-310.904304	-307.131459
1587	-322.133444	-321.852666
3688	-322.476720	-313.254529
313	-361.721849	-369.589186
1612	-310.902795	-287.176062
3953	-325.792503	-349.626147
1651	-273.809498	-269.571679
1908	-286.508233	-300.764240
3556	-276.202384	-206.223690
1313	-324.502042	-363.388955
2958	-324.580268	-359.572049
2524	-392.642251	-354.931553
2440	-317.433049	-320.918267
448	-346.831139	-346.935160
2433	-324.552283	-334.707414
3409	-356.696744	-361.916804
2898	-310.940190	-270.622182
301	-324.570823	-345.722100
3852	-361.710525	-371.235383
2846	-273.780933	-235.882282
628	-325.726991	-322.805892
316	-341.858490	-348.405133
3188	-325.807242	-327.617952
3151	-362.873906	-344.919424
3147	-338.530072	-333.861285
36	-344.382282	-341.236523
1073	-233.249538	-276.637876
2725	-269.218553	-289.972319
2956	-360.528914	-349.273829
3742	-271.272557	-282.609215
1679	-288.576381	-335.682699
3254	-287.469473	-328.306950
2666	-303.423742	-322.255195
2788	-345.596027	-375.869907
2704	-320.786981	-349.106279
1102	-116.609549	-168.112952
0	-351.615495	-361.860720
1665	-336.802871	-356.799098
704	-235.696677	-239.350616
569	-376.620836	-358.620224
3199	-273.811544	-250.729193
3525	-340.662316	-340.536029
3920	-319.574905	-356.485285
2739	-362.946034	-360.724073
3661	-287.358011	-318.010001
2100	-343.199390	-379.800517
3821	-308.427345	-302.215183
2999	-307.237456	-340.764954
195	-296.296482	-322.257425
3205	-341.842686	-336.363414
772	-381.599310	-387.978774
202	-226.160842	-254.652423
1435	-193.963318	-243.877368
1388	-250.583643	-280.239905
3340	-229.879598	-255.172241
2953	-348.047609	-319.989450
551	-382.817123	-365.191095
2929	-345.638912	-370.783729
173	-396.486463	-380.650020
3875	-309.655400	-308.280008
2681	-308.466840	-345.698919
1145	-312.129019	-282.149238
547	-360.540793	-352.033883
3597	-360.539435	-383.047741
1925	-309.677276	-300.579116
3447	-270.389803	-277.107708
410	-325.835955	-324.544312
2970	-339.501361	-350.816215
3978	-282.861121	-303.640412
2567	-320.795216	-316.390307
1337	-286.498779	-299.988483
277	-302.288351	-318.033843
1428	-265.391486	-313.359115
2613	-338.214346	-374.491421
1653	-157.116735	-206.625164
3307	-318.647923	-325.765790
2644	-320.786990	-340.646338
705	-362.953848	-340.906293
3785	-348.045948	-307.736040
1422	-361.728608	-369.683287
865	-304.728720	-323.170790
2373	-302.564379	-309.228769
1255	-381.635881	-370.107222
2775	-382.812383	-383.283114
1904	-304.752598	-310.917406
1717	-345.603646	-334.253297
3234	-287.349937	-300.294762
2748	-321.271406	-315.343959
2048	-235.699029	-226.554387
165	-327.013034	-332.726670
288	-355.557059	-357.646201
3068	-306.015194	-362.252112
128	-303.785832	-307.763201
2920	-326.952797	-316.430144
1386	-362.967171	-362.041855
2165	-319.567241	-341.776601
2121	-324.619773	-350.900907
3328	-324.549529	-371.817539
455	-340.664551	-344.338157
3537	-346.860694	-323.441785
2852	-274.986857	-241.442922
3973	-356.659922	-365.587281
3901	-346.822424	-342.626359
2271	-310.916474	-285.333744
19	-309.720734	-314.204820
1040	-268.307873	-289.406626
2806	-234.476081	-280.882983
3093	-334.424572	-326.288661
1330	-324.575010	-327.690278
154	-324.538764	-344.600370
2596	-339.467484	-347.562560
2565	-345.591597	-336.103512
3568	-308.468418	-339.470193
3274	-196.407957	-221.236598
952	-325.717725	-332.475498
1064	-276.202311	-243.826612
2585	-249.269471	-275.251036
1631	-345.642285	-345.820210
290	-348.056024	-301.716248
505	-338.531538	-335.253927
3652	-361.720088	-365.718690
1707	-288.590006	-277.937820
3059	-363.508158	-367.988787
496	-377.794221	-374.650059
2979	-320.767064	-348.279902
438	-381.565482	-373.284980
2063	-344.402806	-393.528959
2822	-310.902197	-303.136098
3165	-356.724041	-351.417226
395	-234.447743	-237.653825
2682	-324.528297	-377.022055
907	-381.607752	-376.811959
2052	-325.809179	-324.376797
1588	-323.678800	-318.222541
2161	-361.735863	-366.722184
2207	-301.330754	-296.216229
124	-271.621961	-282.386693
2256	-303.503801	-342.215620
653	-344.473681	-347.963974
3014	-269.263802	-294.856672
424	-309.717380	-298.499854
1699	-272.541597	-304.871504
3837	-343.468335	-326.068416
3580	-345.661657	-354.096759
3071	-273.789182	-252.230885
3137	-272.533448	-275.773522
2013	-343.195410	-394.347696
1021	-232.328175	-251.381682
3421	-324.571081	-352.246820
2765	-381.546975	-375.806558
1533	-309.671865	-289.346436
269	-325.729080	-336.728342
1449	-308.507220	-352.828321
3104	-310.941183	-293.930562
735	-309.716570	-343.430831
912	-323.344400	-375.413740
3874	-323.344889	-349.016774
67	-172.006141	-235.432420
948	-336.827390	-336.651513
2965	-344.689237	-330.216139
2066	-432.401755	-375.188679
2452	-344.424745	-380.119454
2276	-309.679242	-316.977740
3345	-312.120708	-294.471601
595	-340.652012	-346.815290
3312	-323.647099	-334.369638
2667	-308.455402	-303.221304
3693	-273.779498	-232.924891
1710	-361.726166	-347.149816
550	-319.568017	-366.816711
3202	-310.908741	-300.511964
364	-117.824798	-172.903293
2104	-379.006904	-370.102009
1866	-310.940708	-298.012356
1078	-309.738888	-288.823656
81	-318.390876	-321.913059
3226	-339.491316	-351.645171
3789	-273.762938	-288.776314
2729	-323.315925	-392.422603
1946	-346.841836	-335.131532
3121	-344.419977	-382.500818
1888	-276.201993	-220.200342
3637	-309.764115	-311.127809
3841	-371.541704	-366.455872
3214	-344.426062	-379.553093
2786	-327.009009	-309.173504
2264	-346.831590	-345.813989
2099	-288.573876	-296.562513
2534	-362.960595	-370.848359
588	-309.684571	-350.144461
2904	-302.545112	-327.942758
3009	-307.265383	-327.867776
3685	-381.602419	-378.570097
1654	-360.518768	-361.662078
243	-323.389193	-368.336344
3615	-210.071468	-246.108088
1705	-286.218259	-340.511792
714	-356.669324	-364.278320
2520	-307.284294	-316.538965
3301	-371.491061	-366.392411
3510	-340.674744	-333.176688
2009	-273.812948	-236.840322
627	-359.304956	-379.538576
3894	-322.469844	-338.159957
1783	-320.761312	-343.894152
93	-340.615011	-338.610845
3394	-376.613178	-365.476088
2762	-306.370119	-324.190185
214	-348.052027	-304.258975
3296	-345.650105	-343.991500
2081	-273.775864	-297.639908
3578	-286.432515	-301.204233
1425	-288.648476	-317.031338
422	-288.692943	-293.238242
578	-382.825717	-362.707739
3131	-303.560907	-311.790274
3224	-286.504546	-318.919275
3010	-361.720579	-361.647945
443	-325.754109	-345.957305
2799	-340.702898	-329.789000
3554	-309.689751	-310.906274
2363	-324.610150	-326.953326
