1923	-287.427777	-295.987028
2691	-308.505543	-290.161117
2660	-307.582044	-264.993571
3981	-249.257629	-249.697065
857	-245.711897	-343.896962
35	-343.197784	-358.976889
1803	-270.394458	-256.220931
3408	-287.661454	-288.310490
2197	-309.684327	-298.402651
2358	-322.169697	-320.468916
2144	-324.574829	-305.685092
3304	-346.843297	-375.239398
701	-265.396194	-259.363776
2253	-325.818163	-309.847336
2816	-310.905786	-303.009188
154	-324.538764	-306.456007
1944	-325.796840	-309.739219
865	-304.728720	-315.405688
1753	-375.351387	-373.230459
288	-355.557059	-347.253141
1768	-289.789940	-316.493836
2052	-325.809179	-338.612155
2082	-302.567313	-307.645568
1770	-309.719198	-317.093796
2239	-346.823312	-363.723323
2314	-345.658870	-316.347683
49	-396.507540	-359.254323
638	-345.695868	-382.922820
3940	-308.464824	-335.343493
2453	-268.273240	-242.997490
3705	-345.665479	-350.382285
54	-195.186228	-169.979325
2009	-273.812948	-301.062131
551	-382.817123	-386.424782
481	-307.573371	-269.810848
1354	-382.790027	-386.311836
3515	-346.852204	-328.799850
725	-325.725266	-356.961385
3038	-288.542113	-296.618425
612	-397.697891	-373.952419
119	-327.012568	-314.688872
1008	-248.448467	-269.409258
851	-270.117027	-234.673713
2984	-362.935648	-377.280214
1548	-306.308471	-274.859260
3655	-287.379629	-257.760359
586	-376.582598	-370.769753
1128	-361.695007	-343.417163
1472	-306.080007	-348.153832
3719	-320.742924	-313.623295
3077	-336.822591	-333.901368
629	-309.712115	-326.871192
1470	-272.542270	-328.654974
120	-323.345161	-331.504914
349	-309.687623	-318.018981
523	-345.565792	-343.596398
748	-324.572987	-324.109922
2644	-320.786990	-355.328961
454	-265.283843	-245.493989
2966	-308.428791	-329.580880
3387	-309.727603	-346.662629
2201	-452.728039	-394.719340
2604	-304.743934	-320.786503
3201	-346.845480	-326.846869
2568	-325.718022	-322.351389
1785	-273.751900	-268.366438
1572	-322.170570	-338.399268
15	-288.542593	-293.975125
2219	-265.437885	-243.218604
1930	-341.835805	-362.011172
3155	-376.605641	-381.677950
1178	-382.751729	-372.492412
876	-325.807685	-318.846816
1457	-288.573089	-290.270132
1402	-286.203815	-311.922323
59	-248.430371	-251.771120
3261	-232.025930	-276.086025
1562	-309.676327	-320.749362
1482	-312.132386	-332.376719
1565	-325.735821	-327.535372
2696	-353.269456	-316.910756
3233	-304.691526	-313.690342
917	-323.320690	-333.441449
743	-309.719124	-307.520437
266	-308.477155	-297.232740
2432	-274.987245	-364.799877
1428	-265.391486	-267.195941
2587	-376.609234	-372.604362
2857	-362.899149	-362.971883
3841	-371.541704	-385.799556
244	-346.835129	-370.105347
1130	-346.826923	-342.840392
3004	-288.652346	-276.715715
194	-308.496245	-275.501963
3251	-306.056425	-322.862991
905	-360.513668	-351.866672
3206	-346.853173	-313.246882
2917	-267.068488	-246.516693
985	-320.770329	-352.000724
3572	-322.172641	-330.501769
3768	-227.338075	-196.140262
2048	-235.699029	-264.012457
3654	-307.541973	-275.123473
878	-308.466070	-329.167942
2750	-268.301176	-262.516555
3479	-265.289023	-281.959780
970	-310.911364	-327.294315
2215	-289.795079	-280.377728
494	-345.611057	-354.633308
678	-308.506580	-308.131890
3193	-320.725883	-340.719184
1249	-272.543724	-271.681413
1280	-356.683566	-371.453146
2373	-302.564379	-289.452008
168	-325.810050	-335.755837
3305	-310.955141	-320.164724
3746	-309.736797	-290.665200
1849	-324.547957	-325.826096
705	-362.953848	-334.632961
2662	-345.635068	-316.741132
3029	-285.281493	-299.364446
929	-272.832690	-237.634380
1988	-312.124451	-305.542413
1585	-360.545832	-340.281988
3758	-272.557350	-292.782911
896	-323.312767	-338.950317
176	-308.554162	-316.741396
3440	-322.135917	-335.828740
1479	-309.677142	-310.493686
3392	-361.774979	-360.004898
190	-354.290746	-377.044257
398	-345.636145	-303.470878
1509	-345.612220	-361.769470
2394	-355.446449	-365.001260
658	-307.234503	-284.557638
2592	-308.486071	-305.691079
1199	-377.813742	-379.136895
3606	-310.906553	-317.060542
593	-303.525517	-299.158438
339	-356.705991	-357.074133
391	-345.584667	-362.647595
89	-249.259410	-267.037074
1364	-267.963366	-309.751524
3224	-286.504546	-256.447150
3230	-344.454591	-349.485443
3073	-309.734862	-310.112055
1461	-346.899170	-349.658110
2004	-346.839235	-380.932760
3172	-274.982310	-326.885268
728	-309.678404	-324.692153
729	-343.084333	-353.408141
3855	-304.746925	-307.852673
3510	-340.674744	-362.218592
3579	-356.677429	-380.752327
2768	-340.690205	-366.867044
463	-309.715058	-322.786422
152	-306.286325	-286.417623
3706	-345.687338	-352.479829
1097	-325.784473	-317.743232
2675	-303.787203	-282.617566
927	-340.676668	-319.438131
2030	-273.804223	-288.460394
2261	-233.260156	-217.243678
3360	-382.810709	-355.978799
1366	-345.633122	-353.098423
3157	-335.619981	-344.685993
550	-319.568017	-346.638620
3745	-310.912788	-341.547974
41	-345.649146	-342.059916
907	-381.607752	-341.234910
2245	-308.434866	-311.110220
531	-226.107205	-208.753930
2178	-339.455981	-341.904667
2875	-344.475122	-333.934393
3001	-270.386138	-255.561188
2622	-346.829131	-340.328057
2555	-287.427764	-274.377707
2512	-346.823548	-357.782037
360	-346.890881	-344.762193
1710	-361.726166	-350.974392
2086	-308.486338	-301.212324
1367	-325.812267	-323.216346
2124	-345.600825	-322.231445
3406	-286.459793	-270.872637
886	-304.728323	-317.955080
2713	-310.904631	-310.898456
1198	-308.449457	-301.963311
1677	-344.412416	-300.999428
3558	-339.464817	-349.078832
3684	-362.958208	-369.116078
3449	-297.510804	-267.512721
316	-341.858490	-334.734767
1253	-312.126356	-322.239136
1871	-306.406578	-346.815077
3034	-360.418556	-356.235213
1474	-340.654517	-323.339940
3115	-340.620294	-360.571890
1986	-344.459234	-362.852014
3955	-323.391458	-295.549918
741	-344.434318	-329.854631
3967	-273.758273	-240.628257
3986	-355.516778	-354.018242
2047	-286.246880	-297.110032
135	-301.341304	-293.481502
1288	-324.635136	-318.577895
1757	-285.313612	-290.273122
3739	-324.566515	-308.709696
416	-271.318448	-288.094974
1756	-326.935440	-313.179692
676	-272.584377	-301.706111
2482	-268.321270	-308.744504
2925	-301.394865	-307.469685
3138	-345.651520	-333.232749
2430	-304.688809	-351.765173
1887	-361.696319	-368.847495
2970	-339.501361	-341.614346
3627	-323.347112	-313.663693
1881	-361.772040	-378.651151
2032	-287.663174	-287.194671
1061	-343.531666	-332.958898
2025	-249.363808	-254.166526
2333	-338.234590	-340.301216
2285	-340.578657	-326.485589
3234	-287.349937	-262.172204
1465	-382.796989	-380.165255
739	-309.678703	-310.657853
1626	-345.619567	-321.220647
2429	-306.081547	-304.992908
992	-377.811306	-380.485991
3931	-288.683173	-290.698241
3658	-309.682445	-306.675777
2641	-270.394309	-251.451067
2944	-309.687280	-355.959201
201	-308.561649	-306.297666
225	-346.842403	-320.751119
1488	-320.766344	-309.077360
744	-249.332005	-245.369672
0	-351.615495	-362.956599
3307	-318.647923	-307.385324
1740	-376.599676	-366.060542
571	-339.423497	-351.389688
1290	-345.660459	-325.200520
124	-271.621961	-308.135359
1012	-266.609146	-246.934148
1575	-334.447259	-364.601703
719	-309.693538	-329.375218
3942	-287.507193	-302.822246
2985	-304.745635	-328.091747
2277	-383.973315	-364.922328
2133	-323.338627	-304.090260
174	-229.928448	-255.196975
1553	-323.448965	-319.574861
3306	-361.650084	-365.522931
2190	-324.574822	-353.397221
2508	-324.574476	-330.375508
590	-346.857871	-343.794310
1915	-361.705669	-387.697322
2495	-307.596472	-256.067672
2972	-320.764992	-337.346407
1232	-336.811744	-370.743616
233	-301.382062	-303.242910
3601	-308.749822	-276.092514
3218	-325.743746	-308.098620
2480	-344.385369	-338.518005
2182	-340.610000	-338.151630
3316	-264.261826	-266.329992
3441	-372.686714	-396.708816
1450	-273.757658	-285.593245
418	-324.565412	-307.922993
3972	-359.339915	-396.720518
3205	-341.842686	-328.638980
104	-360.574432	-330.249499
832	-308.470270	-273.176367
3386	-309.684862	-331.577768
3013	-346.883127	-336.918115
530	-360.503506	-335.616052
2998	-246.027383	-245.815552
570	-275.012535	-289.408286
193	-307.285557	-286.827495
3460	-288.678290	-287.067185
1140	-304.683966	-324.969043
335	-361.729115	-331.885508
2772	-343.232602	-384.620848
2184	-360.501473	-340.353289
2690	-231.093096	-198.202112
1574	-245.997884	-273.928525
3291	-362.911941	-358.246929
2040	-317.409527	-307.325547
2163	-324.503356	-355.283129
3082	-272.586248	-292.198536
2265	-360.469291	-366.047717
3019	-301.357437	-282.230528
2842	-308.450204	-273.617047
1325	-356.758284	-334.098449
3074	-272.553250	-226.839077
3154	-309.714008	-305.541404
3461	-320.776316	-328.773578
1719	-232.050342	-253.582305
334	-245.983375	-245.796054
97	-286.495035	-285.434717
1921	-310.904960	-373.455343
3842	-376.587741	-357.992609
824	-310.952875	-333.643497
3519	-376.604739	-395.306950
376	-309.732528	-298.953358
1766	-270.387395	-268.367186
1954	-226.144377	-203.792330
1254	-325.753541	-319.416664
3648	-324.631468	-314.101632
963	-345.645239	-377.720258
296	-345.688916	-373.877044
1586	-272.837559	-273.666837
2461	-269.170508	-267.499754
1485	-309.731369	-327.167957
2109	-321.219665	-309.887813
2679	-312.130526	-307.273023
3377	-360.549337	-358.530307
1563	-376.575382	-357.764486
3499	-309.702237	-301.250247
3475	-321.247305	-316.009842
2655	-235.723792	-240.724536
2643	-372.711859	-378.868189
2117	-346.839895	-333.340976
1783	-320.761312	-341.448896
3081	-302.557878	-308.455849
3553	-346.830674	-364.080989
2087	-286.484121	-284.009797
1194	-381.612648	-350.690015
1595	-309.686571	-320.211907
700	-310.938181	-308.151361
3707	-271.620156	-260.234403
2193	-383.976576	-380.350043
1447	-469.758395	-465.979457
2165	-319.567241	-329.268627
909	-325.789320	-312.902262
3662	-360.469577	-351.784499
3439	-301.389192	-303.344167
52	-345.627428	-357.035719
2667	-308.455402	-279.413747
1767	-285.277900	-271.292818
1170	-310.895183	-295.600925
3776	-320.773105	-328.609653
782	-361.678341	-343.878497
883	-340.647778	-347.930981
1380	-288.625728	-298.806602
3951	-326.977685	-340.444626
3498	-381.585231	-361.446585
3540	-321.236907	-312.565046
3043	-196.405320	-228.154988
102	-307.230370	-304.538682
624	-312.119017	-279.679616
2465	-339.464024	-349.083179
2952	-308.511290	-310.938418
331	-309.734363	-335.110408
3017	-271.339346	-194.493817
3191	-284.360325	-285.307008
2940	-339.418028	-360.853014
1179	-343.195060	-359.754017
1792	-363.504227	-348.935633
2161	-361.735863	-346.824607
758	-307.574899	-293.100783
2774	-310.910631	-304.350576
529	-309.725786	-322.780850
409	-306.383308	-255.103383
2110	-341.867094	-325.565169
1357	-375.307060	-395.825871
2785	-310.915445	-303.992207
3834	-324.589539	-333.942220
141	-287.734664	-281.363253
1454	-288.652757	-305.029361
1163	-397.709232	-434.253052
3197	-309.714859	-285.683667
3691	-352.852117	-366.523647
3472	-340.657197	-367.016693
1635	-360.520081	-367.675030
2657	-308.451299	-300.320773
3295	-231.069318	-218.175376
2372	-322.217569	-318.011094
2834	-325.699665	-328.307538
3143	-286.432042	-267.688550
1071	-360.495618	-353.459641
3252	-340.610842	-364.881088
1345	-376.540686	-405.169420
1880	-346.873992	-347.257987
2561	-325.778234	-365.994437
706	-303.481839	-288.051909
2321	-381.536295	-336.592477
2824	-304.720708	-327.976729
956	-230.183076	-168.872337
1	-360.499843	-383.129096
2498	-288.539500	-294.138411
1172	-357.927353	-387.681009
1164	-340.611734	-332.885396
764	-233.560626	-241.784319
1227	-322.155306	-347.797213
2883	-308.757991	-278.001936
3113	-324.531139	-293.611439
829	-310.909285	-336.756541
1037	-306.397746	-267.349377
47	-247.225618	-199.555358
3292	-326.937372	-340.604556
3910	-309.703111	-292.583832
3618	-309.731536	-294.556575
650	-193.034094	-132.268876
2123	-327.010026	-343.262377
162	-232.324966	-245.478917
2181	-340.656656	-336.223765
626	-288.653249	-294.827762
1377	-325.768959	-371.029546
1999	-233.547877	-256.092508
1157	-309.691584	-328.757754
299	-195.196751	-254.933752
1827	-343.492484	-307.685914
2240	-381.627040	-374.153669
696	-356.709466	-363.967414
3340	-229.879598	-244.088995
1590	-344.415609	-324.025018
989	-272.839582	-261.903050
496	-377.794221	-363.401758
1623	-229.615446	-319.971357
1426	-381.607770	-391.562790
774	-395.551843	-373.668647
2625	-291.021574	-304.819704
1291	-285.276634	-277.164867
3594	-272.544482	-291.385830
1713	-323.381747	-302.461680
1322	-271.619912	-270.281402
2767	-340.635968	-330.987020
2823	-309.730966	-317.911070
3833	-324.559324	-328.818814
3500	-323.345473	-369.637833
394	-344.385642	-366.862387
788	-324.467888	-326.955438
262	-345.647032	-352.090872
2324	-346.831385	-360.895726
3287	-271.458576	-278.185854
2967	-305.841708	-331.371485
3192	-313.554802	-275.876054
674	-346.879260	-350.452178
2401	-263.280728	-264.240780
1964	-309.726463	-319.536804
3760	-280.314080	-255.642222
3853	-271.336383	-279.611617
445	-319.610687	-331.766675
503	-355.514134	-352.296753
477	-265.399968	-274.145482
565	-356.730212	-392.698694
2476	-346.865438	-333.184684
126	-274.991042	-327.164640
716	-325.758431	-311.905798
2437	-356.692640	-375.740857
2162	-340.613712	-372.371055
3232	-345.686487	-354.641746
2629	-356.679047	-365.325679
1112	-287.644079	-280.021141
1609	-210.001565	-216.367068
2168	-310.899911	-354.069239
3947	-382.782251	-352.762260
859	-308.468407	-302.275991
3668	-309.700336	-317.059459
3663	-344.446747	-342.316553
3590	-340.660106	-363.150867
1926	-273.773955	-280.496524
569	-376.620836	-372.038178
1449	-308.507220	-316.316191
3633	-380.412093	-423.632103
1125	-285.292217	-280.881305
1427	-340.646339	-347.840026
3178	-345.605421	-330.560122
19	-309.720734	-298.320967
237	-268.287661	-235.817390
1846	-344.370966	-332.569647
390	-306.070291	-336.926453
877	-359.317823	-391.928850
3405	-269.206920	-264.982882
2015	-308.518276	-352.758528
3273	-288.589678	-294.510374
2596	-339.467484	-329.985603
1046	-271.618580	-257.497320
1212	-304.733723	-297.978046
3541	-379.527167	-373.630740
407	-287.508781	-297.731055
1002	-287.689262	-294.582169
539	-341.886521	-379.014192
1890	-371.608385	-460.186908
3459	-346.831382	-340.297955
1103	-273.764642	-293.121009
3538	-271.350701	-287.090755
2562	-375.357530	-387.706891
636	-382.818623	-395.118839
2955	-346.822341	-344.187224
672	-345.661057	-379.101011
1442	-308.465594	-302.254993
2938	-346.875201	-350.440349
437	-309.705971	-334.874028
2083	-322.434119	-278.670063
2491	-381.634033	-427.389092
3163	-319.610683	-330.979287
1974	-345.655745	-351.874213
2645	-362.923114	-381.458834
1328	-376.531779	-389.549412
3861	-234.486176	-217.255711
146	-377.813815	-365.742775
1521	-323.665247	-288.339701
1003	-308.516378	-289.992744
3053	-490.831786	-470.331831
72	-325.720699	-315.643826
3080	-344.436248	-325.908954
1105	-302.306944	-327.405824
553	-271.666055	-275.096624
1830	-345.641862	-326.031390
2577	-381.600777	-389.636654
1844	-325.808754	-322.719884
1115	-325.773014	-327.988098
1356	-271.372094	-255.410237
386	-325.776001	-320.136152
3474	-309.730988	-297.616342
3015	-359.362011	-350.925895
121	-361.711483	-349.097355
1538	-348.050463	-380.879396
1859	-324.577613	-292.145721
1689	-336.823026	-359.808546
1651	-273.809498	-288.229912
3941	-231.108368	-222.519251
2749	-340.645995	-345.255033
2831	-356.723059	-357.440132
378	-356.705084	-350.691845
2196	-338.559964	-352.756543
1477	-303.462312	-287.717374
3896	-307.280331	-301.079440
1024	-302.535621	-287.067803
3150	-310.942587	-321.251706
125	-228.992613	-200.325527
951	-307.548619	-256.913730
3268	-324.562156	-340.301835
616	-345.676243	-330.099670
698	-274.985880	-305.346762
2011	-270.099401	-286.010916
3242	-397.707881	-422.597649
1695	-344.411060	-357.115442
592	-307.614861	-326.249840
1248	-304.732336	-307.881785
3430	-341.828533	-324.196237
3207	-355.520098	-356.351177
1989	-287.426977	-258.315451
2695	-346.871133	-344.812192
3378	-325.831718	-309.330910
3180	-323.669200	-320.399112
1536	-324.492974	-301.218551
3837	-343.468335	-291.968613
2307	-346.859945	-326.354564
665	-288.571762	-293.774779
3227	-348.043668	-341.148901
3079	-270.401391	-234.113219
439	-288.690999	-299.263566
2141	-307.287454	-289.113157
1053	-340.610046	-369.366254
1971	-362.906662	-361.688736
2546	-248.018573	-242.128657
601	-324.603558	-303.576090
3820	-340.655117	-333.527181
3690	-346.829378	-380.352188
913	-352.855499	-376.396607
2795	-379.572458	-352.659816
806	-308.768073	-252.616045
1386	-362.967171	-373.690110
2551	-325.792606	-335.127927
493	-336.819674	-338.517741
401	-325.712603	-303.561741
195	-296.296482	-261.872470
2550	-271.628346	-270.853969
1898	-360.497612	-392.627456
1841	-325.788368	-336.649220
3244	-323.320332	-302.593639
3407	-343.517848	-307.543643
3254	-287.469473	-292.165339
337	-312.123120	-296.488097
2275	-312.122563	-294.579013
1633	-247.201165	-230.786910
1919	-407.364323	-431.700413
837	-360.512026	-354.662947
1166	-324.576650	-308.012015
90	-327.017113	-343.301427
2114	-307.528446	-279.868840
3435	-361.728293	-346.727019
2164	-304.744503	-300.660109
2699	-346.864540	-349.022463
584	-309.681686	-297.913190
2602	-345.645491	-317.015864
1245	-310.907810	-330.459628
2921	-310.904813	-314.324612
486	-288.678720	-282.980012
815	-285.324641	-282.263503
2021	-346.818246	-343.630220
3620	-359.351415	-357.833082
83	-344.434906	-342.449128
761	-312.126820	-324.289725
3411	-286.134060	-315.804115
3619	-325.779372	-364.124653
3623	-341.892484	-332.953444
2611	-346.824672	-346.164580
708	-306.313133	-256.330881
3046	-322.057728	-370.985322
2735	-309.690179	-308.438641
3458	-345.693035	-333.164567
3889	-360.533387	-379.547956
2974	-396.486691	-442.274743
734	-233.242250	-220.610340
2235	-318.409670	-320.076461
633	-325.759393	-329.724880
602	-275.010289	-323.028277
3930	-338.542975	-342.977025
3666	-309.735874	-288.334841
3277	-354.254979	-361.533945
45	-266.615452	-238.160881
381	-341.835557	-377.348659
50	-357.934562	-333.058178
2586	-191.810916	-213.339444
2479	-271.622821	-254.293292
3245	-327.024699	-317.742900
2981	-327.026688	-315.787020
132	-308.469258	-327.910070
3363	-345.658313	-336.358081
627	-359.304956	-366.563633
462	-234.474088	-192.453387
286	-324.563745	-353.093943
2786	-327.009009	-326.674498
3164	-344.379764	-318.438556
3514	-340.654233	-327.419998
3056	-269.180682	-271.476299
1219	-306.334850	-280.080775
1559	-380.372123	-385.399122
3286	-361.731914	-353.046322
1189	-287.322957	-268.983071
171	-361.745138	-334.300901
199	-309.673895	-313.931405
1882	-273.764420	-326.648742
891	-325.767721	-324.001962
563	-345.644179	-342.394459
652	-345.620593	-329.403692
94	-362.955075	-346.099518
2747	-301.332569	-276.848466
834	-346.828689	-379.074609
2698	-344.434438	-341.116968
720	-381.594735	-352.130460
232	-490.793044	-479.207790
3729	-376.562796	-401.896058
326	-236.917664	-226.234806
1741	-345.629842	-352.050436
1370	-242.180146	-209.944354
3781	-274.984614	-304.045676
2872	-288.581144	-296.297869
899	-321.230055	-315.058294
3102	-310.903589	-307.517892
2139	-381.581478	-358.550018
2024	-306.349032	-305.707122
3161	-309.678595	-310.308493
1778	-305.036659	-255.782668
933	-270.430832	-225.831009
3703	-287.697316	-296.388198
294	-308.506421	-326.136080
2392	-272.551442	-289.427198
1815	-345.663783	-368.029312
1237	-360.542541	-345.350871
505	-338.531538	-351.422275
3949	-359.301320	-365.703954
1432	-324.522792	-344.471689
3231	-380.446861	-366.389249
825	-340.536374	-349.234427
1868	-326.949224	-315.858607
