no_training:10	no_test:3983file identifier	 training data
3007	-319.573727	-319.135579
3355	-345.648365	-307.618351
2598	-308.508949	-297.063178
692	-362.917261	-334.509536
2302	-492.008892	-215.229697
2722	-344.423318	-360.902956
2429	-306.081547	-269.781674
3058	-247.214450	-126.316038
3142	-376.617653	-230.859667
3529	-341.843027	-323.158066
3332	-376.610619	-240.386134
386	-325.776001	-306.543812
3098	-345.658421	-317.890126
469	-325.775843	-317.996799
159	-273.773408	-35.261566
3259	-359.368793	-93.311746
1529	-354.275774	-29.168535
3700	-361.717469	-358.494326
1089	-344.451793	-334.139859
3761	-352.866322	-287.525901
1388	-250.583643	-274.921343
3233	-304.691526	-311.104315
956	-230.183076	-126.100758
3769	-304.586424	-284.439505
127	-322.216227	-107.122464
1106	-231.106310	-263.022795
661	-335.635079	-248.366919
2589	-361.718361	-357.987777
3862	-271.646263	-276.929886
954	-324.612244	-353.070120
2847	-307.566260	-347.212110
1387	-361.698635	-361.061648
2408	-356.708234	-311.941074
284	-360.500454	-298.719337
3387	-309.727603	-74.977798
3459	-346.831382	-76.415041
1573	-233.255259	-316.478165
3170	-271.626697	-261.364149
3752	-345.686524	-303.823435
835	-320.740782	-362.132066
703	-340.656580	-338.844652
1932	-310.911279	-26.980451
1943	-325.729335	-312.241311
2648	-325.728744	-305.593668
995	-360.542928	-306.898089
1031	-304.643927	-285.873591
674	-346.879260	-72.277589
2585	-249.269471	-229.369981
597	-309.683901	-61.944713
2597	-412.494644	-28.282583
3699	-355.497878	-93.563162
1486	-380.373644	-234.734073
2417	-336.838171	-327.556632
3329	-310.909123	-28.145684
1127	-345.659797	-293.838686
2825	-360.576433	-289.293548
2135	-346.861074	-60.590663
3100	-361.716824	-362.620717
2376	-346.840597	-61.845572
2781	-288.581699	-291.120594
2433	-324.552283	-355.095170
174	-229.928448	-60.598858
3645	-304.681903	-307.589103
2960	-271.360631	-277.048496
2890	-309.738198	-67.063434
454	-265.283843	-285.691719
881	-234.470813	-241.179840
483	-309.705795	-54.131545
1536	-324.492974	-347.030341
103	-291.024232	-25.040396
2202	-324.602888	-353.176468
193	-307.285557	-303.786261
2147	-382.781806	-333.130733
1596	-492.022084	-222.907539
2335	-346.825562	-64.672051
2110	-341.867094	-313.509043
349	-309.687623	-64.092568
2867	-361.734339	-362.828779
3951	-326.977685	-40.152458
1260	-270.417842	-334.992366
3538	-271.350701	-255.948086
669	-377.780670	-368.379219
2097	-345.639692	-303.261235
2064	-309.687401	-66.038365
139	-338.257996	-46.763807
1606	-308.462382	-294.060945
1477	-303.462312	-306.085646
3465	-324.548021	-354.442110
188	-339.406341	-248.726559
1971	-362.906662	-338.927846
3010	-361.720579	-356.901962
680	-325.806369	-307.560463
1719	-232.050342	-295.725218
2829	-340.622886	-342.461597
132	-308.469258	-296.420056
1187	-264.235803	-125.786393
781	-362.918463	-330.748764
1469	-324.444698	-341.149239
875	-376.554863	-228.762321
353	-197.632222	-66.064804
2691	-308.505543	-292.248744
409	-306.383308	-316.918718
3334	-325.800680	-313.126427
3478	-343.296547	-249.837245
3931	-288.683173	-285.342431
693	-234.520624	-248.450904
780	-308.769557	-303.592369
3083	-381.591448	-362.712731
2478	-339.450173	-259.286744
1678	-310.955296	-28.983935
2458	-361.683558	-363.557783
3333	-361.709769	-353.901710
340	-273.789697	-30.733352
3444	-289.794376	-37.578807
711	-341.849127	-307.082417
309	-309.718312	-63.361315
3108	-361.653332	-361.605228
3205	-341.842686	-308.057671
2482	-268.321270	-256.868907
2127	-308.519863	-305.891896
2975	-345.579201	-314.237134
2422	-325.718957	-314.877334
734	-233.242250	-315.844873
2732	-324.579850	-362.550080
2000	-309.736479	-68.861399
3032	-360.508895	-315.769859
3348	-304.715963	-299.747581
2193	-383.976576	-82.313307
3501	-318.409788	-109.368577
2467	-325.805017	-296.762235
2297	-322.412936	-251.883621
1221	-344.436348	-345.271070
2820	-308.557865	-289.761345
164	-340.675814	-325.776747
1720	-309.692095	-64.393897
833	-325.761605	-323.532735
198	-303.934323	-36.842557
2656	-376.622509	-226.651823
2600	-307.237880	-314.059280
748	-324.572987	-357.199367
2016	-308.569875	-303.837962
1220	-325.800532	-298.842735
1680	-377.842223	-359.599846
55	-335.683118	-246.171855
252	-305.913756	-75.663965
789	-324.581906	-352.935667
705	-362.953848	-322.729279
2922	-352.890573	-293.685104
3295	-231.069318	-248.471248
2104	-379.006904	-339.027385
3943	-376.602183	-229.756285
2812	-381.619786	-377.770447
1183	-325.750970	-324.461168
207	-285.281032	-262.009125
696	-356.709466	-299.668846
420	-362.950092	-325.663973
2873	-307.545713	-349.166488
2198	-382.804255	-329.121880
2346	-310.909551	-27.050440
926	-345.680086	-320.912330
518	-289.791234	-38.440600
1068	-308.470010	-290.326872
1379	-325.731549	-321.124898
2355	-336.816043	-313.784298
2304	-286.431160	-284.560481
3031	-270.411205	-333.350886
568	-303.458583	-314.694784
1574	-245.997884	-43.739813
117	-211.295163	-283.094438
1402	-286.203815	-309.257993
2799	-340.702898	-333.325006
40	-344.338878	-325.744788
747	-359.350089	-93.559262
1463	-362.938449	-341.556406
2579	-273.765811	-35.130212
67	-172.006141	-64.992387
1645	-324.477059	-352.237358
3915	-309.687698	-67.051573
960	-310.940611	-28.381830
2840	-284.048718	-53.806692
2747	-301.332569	-106.566337
3441	-372.686714	-231.152006
1888	-276.201993	-18.042439
646	-323.641347	-331.660572
3406	-286.459793	-297.076710
1954	-226.144377	-55.809300
1203	-261.802956	-18.921379
3969	-324.609784	-358.051218
3517	-396.475511	-85.596185
1745	-264.171923	-126.003542
1564	-288.555332	-278.517413
406	-359.295180	-96.934545
1528	-360.446475	-301.469624
99	-336.813559	-323.155480
851	-270.117027	-278.006201
2866	-344.431605	-344.062256
3591	-273.762889	-34.796504
3742	-271.272557	-255.520426
1377	-325.768959	-318.873320
3359	-325.733758	-318.402600
3486	-437.484875	-3.532004
3251	-306.056425	-262.469721
2879	-265.401151	-304.390113
1170	-310.895183	-27.256017
1273	-355.513035	-94.937034
2860	-345.600676	-327.914139
317	-325.797397	-308.419960
930	-346.898838	-64.780140
3715	-381.567301	-360.601897
1929	-324.551800	-352.871522
2145	-346.844016	-66.083223
1288	-324.635136	-358.123394
2758	-309.696640	-84.289344
2238	-281.495234	-251.864742
1069	-375.370023	-35.494741
3739	-324.566515	-352.608227
2834	-325.699665	-307.152313
2788	-345.596027	-327.178949
3388	-271.606364	-282.080157
598	-193.088340	-130.165644
3703	-287.697316	-282.662376
396	-372.782655	-233.514360
356	-372.741729	-232.843502
1122	-345.601318	-309.577019
1822	-344.395150	-330.132698
1022	-310.902683	-26.554690
3176	-432.852890	-61.022182
1913	-310.912131	-28.723737
1279	-377.837977	-366.562228
1284	-320.761539	-352.597491
1626	-345.619567	-310.358709
2828	-232.030352	-295.700504
771	-346.903261	-66.156751
1984	-287.441165	-343.663495
626	-288.653249	-294.451886
2707	-310.915408	-29.020802
2431	-309.684774	-80.344271
2251	-430.448052	-5.399888
2371	-307.253245	-292.616653
1039	-360.575277	-292.381770
1277	-309.706892	-61.362623
1837	-381.574917	-368.984211
542	-382.793238	-329.880085
3246	-340.652252	-330.948590
2099	-288.573876	-272.858095
1034	-356.732791	-296.919005
3562	-360.524672	-314.905392
210	-362.938898	-338.487607
3014	-269.263802	-302.110457
403	-272.843742	-41.479664
1173	-344.465017	-350.957124
900	-288.561991	-270.809331
3553	-346.830674	-69.275462
2780	-272.545389	-75.562066
3760	-280.314080	-49.432266
1451	-348.052763	-26.460087
7	-309.722879	-75.231703
1556	-340.659506	-332.761241
1708	-324.502429	-351.604596
1418	-325.725274	-309.360960
1555	-324.529724	-364.085236
279	-306.012858	-257.052649
1014	-301.385442	-109.436205
233	-301.382062	-114.813348
350	-320.793580	-351.874308
2870	-289.872470	-46.251928
3923	-309.737951	-70.280021
2412	-310.904086	-28.870808
199	-309.673895	-60.701263
300	-324.602433	-354.629285
3362	-345.632413	-316.169509
1114	-302.353948	-262.661218
3234	-287.349937	-336.899526
1172	-357.927353	-360.406420
990	-309.684377	-69.852500
97	-286.495035	-292.310273
3747	-324.521162	-344.738408
106	-362.952198	-329.788305
3917	-274.985822	-20.996530
612	-397.697891	-291.651683
3272	-173.147782	-231.905499
1334	-273.765782	-32.446471
1403	-308.462299	-292.313858
176	-308.554162	-297.574023
3445	-286.508374	-300.115491
3919	-304.721921	-294.546897
2094	-325.812885	-307.136626
3711	-303.469034	-303.144731
3034	-360.418556	-301.190385
968	-308.470667	-305.000401
3212	-360.575745	-304.579191
3020	-287.430903	-344.131529
3101	-360.503577	-295.379100
2402	-235.696227	-42.432213
1412	-242.195730	-45.362315
1885	-345.647670	-318.047717
2540	-211.295796	-279.726122
2536	-273.758980	-32.546199
1092	-360.552974	-301.301674
899	-321.230055	-47.136912
3790	-286.502445	-307.697630
2908	-271.620997	-270.386628
3127	-327.010419	-38.011944
2643	-372.711859	-229.053671
2637	-325.687098	-303.721137
1614	-325.736331	-307.703475
922	-272.844560	-40.905798
1481	-376.634518	-230.542196
3675	-360.534222	-292.564464
3566	-325.830752	-307.706234
1142	-309.702591	-57.443849
3151	-362.873906	-337.759152
3152	-335.591582	-248.754239
325	-345.637577	-313.952511
1752	-296.265627	-35.082747
1242	-308.508254	-314.562004
274	-272.539126	-81.860649
458	-340.699868	-339.809160
1475	-362.957353	-318.894364
1892	-382.805933	-333.004354
974	-303.468081	-311.733291
3958	-291.015785	-24.887432
126	-274.991042	-20.652300
2418	-304.734646	-282.012063
1216	-308.465534	-279.327244
2420	-340.625366	-329.577631
502	-306.349558	-308.541404
74	-310.918822	-27.819452
3208	-288.572843	-301.710855
536	-323.348544	-301.909485
410	-325.835955	-307.988885
3148	-324.567513	-364.682148
2441	-310.909223	-28.278263
2142	-324.624987	-353.919771
1056	-271.618179	-268.774418
3916	-273.810780	-31.971945
3458	-345.693035	-306.047132
2533	-265.438520	-298.505325
345	-309.704732	-57.778680
1472	-306.080007	-267.817486
2541	-341.834413	-336.300764
2601	-333.464063	-29.531274
1770	-309.719198	-66.087772
3929	-321.233569	-46.916188
1021	-232.328175	-229.643349
3442	-381.635659	-352.087482
318	-310.954514	-30.213694
2969	-286.484904	-288.793392
2046	-286.493052	-278.677153
2454	-288.578155	-271.809649
3839	-231.155780	-258.599813
3569	-272.588302	-66.281194
2791	-194.254127	-263.266123
3896	-307.280331	-314.191081
1695	-344.411060	-345.344467
39	-340.687222	-339.006245
2056	-325.729141	-316.246141
1464	-381.610550	-368.776381
1311	-288.545722	-273.690040
2261	-233.260156	-315.861671
3090	-287.362939	-346.886568
522	-309.680641	-79.903725
3626	-310.902465	-27.241847
333	-308.507517	-293.679244
3128	-341.867138	-329.500843
916	-345.608831	-318.298080
1093	-325.718074	-309.836183
1144	-264.255612	-120.058722
337	-312.123120	-17.233818
1366	-345.633122	-310.497608
1722	-362.946707	-332.454468
1098	-356.649302	-287.098032
3396	-273.815873	-32.166373
3455	-270.401061	-339.891043
2381	-346.856604	-60.518172
1244	-345.616998	-307.503476
453	-375.430225	-41.724071
2564	-325.789398	-327.917555
1054	-323.427722	-310.037471
2495	-307.596472	-353.710077
3017	-271.339346	-292.400907
1231	-324.569596	-352.411227
814	-308.509272	-294.134209
1238	-360.499088	-292.103867
992	-377.811306	-369.736213
1840	-360.536972	-301.212238
2824	-304.720708	-298.898216
1278	-362.942040	-339.350520
3308	-381.582831	-364.604039
3280	-344.483775	-337.508491
1641	-340.647224	-323.489372
1228	-345.640969	-293.621504
2853	-325.794835	-324.376771
671	-310.897268	-26.025359
2270	-355.497046	-94.478999
855	-271.614051	-284.334657
3813	-340.620847	-325.615756
3725	-309.710255	-56.134868
3324	-345.641848	-305.831662
3633	-380.412093	-236.504505
681	-312.126544	-17.216640
1011	-310.942660	-28.314172
3616	-225.221461	-44.820702
2187	-310.904927	-28.002781
492	-305.904760	-71.563868
2045	-324.495988	-345.345402
3210	-336.808333	-320.902320
961	-326.950279	-39.174052
3168	-323.614890	-336.762064
2087	-286.484121	-285.568936
3436	-361.762744	-361.692994
3870	-345.605387	-334.585998
2998	-246.027383	-44.549765
2152	-308.540101	-310.601046
459	-348.056615	-25.193785
2027	-376.585000	-233.073758
3015	-359.362011	-94.859775
2462	-325.752244	-324.242047
2340	-310.899612	-25.558296
2030	-273.804223	-32.373900
2101	-361.717364	-352.406732
1474	-340.654517	-335.946445
986	-347.459586	-248.045018
1590	-344.415609	-346.013100
216	-307.283509	-309.927760
2634	-326.927446	-33.677868
1518	-309.683200	-62.141893
657	-270.392759	-337.355600
3550	-341.825957	-325.100067
3595	-345.600227	-318.908893
157	-376.519880	-229.016025
3918	-289.794194	-38.420373
3089	-327.025329	-41.611578
1373	-324.557383	-354.753537
559	-362.935404	-330.169330
3662	-360.469577	-294.692449
1966	-302.558699	-303.100121
2212	-346.837271	-70.615871
548	-233.555951	-238.694996
3807	-361.706503	-364.680972
2257	-307.238509	-323.907832
118	-352.905052	-293.146144
1074	-304.697680	-297.324807
1013	-271.300649	-274.242993
834	-346.828689	-76.651679
450	-235.729507	-45.913086
876	-325.807685	-310.864293
1735	-320.791360	-355.102362
1312	-381.612501	-358.794918
1813	-307.550360	-354.061605
2515	-323.341413	-307.553679
1956	-308.461475	-315.174341
1894	-360.532510	-300.677560
311	-287.724713	-295.259894
978	-324.545574	-353.277512
575	-272.582834	-64.940123
3112	-327.021680	-42.179924
2199	-377.815601	-361.932939
2154	-360.512793	-292.801363
2189	-325.762375	-321.721210
1629	-272.526778	-64.391320
3166	-326.949535	-40.469357
1673	-309.733829	-61.515785
3643	-309.660190	-59.698650
2457	-382.757134	-332.452284
1414	-377.797879	-364.337855
1317	-344.393241	-324.574739
1349	-286.542391	-291.222527
123	-269.263476	-295.189734
1668	-344.433140	-339.156749
1623	-229.615446	-49.460952
1808	-356.676972	-288.544154
639	-270.405973	-338.641124
1880	-346.873992	-83.879175
448	-346.831139	-73.370382
3300	-344.499155	-336.892485
2797	-345.646914	-334.802987
2279	-309.711101	-59.091672
3310	-309.721850	-74.962513
1778	-305.036659	-103.360192
2802	-325.804486	-300.294723
1159	-325.779568	-309.947559
745	-344.464270	-331.686385
1582	-361.735290	-359.410738
2805	-272.587161	-66.248039
2138	-340.684371	-330.616917
2725	-269.218553	-313.136744
3021	-360.495540	-292.670263
752	-324.557693	-349.997450
2659	-324.461004	-345.214506
2923	-325.801905	-305.143422
1453	-309.720334	-72.183515
665	-288.571762	-275.688082
3503	-266.630629	-339.438123
1566	-380.438011	-230.653350
1372	-381.574124	-365.823757
1090	-272.500426	-65.339719
1423	-344.413850	-341.640288
1363	-355.525451	-93.882294
677	-324.594116	-356.642267
2075	-345.606444	-318.657005
2871	-308.460407	-302.252026
3386	-309.684862	-65.319965
2204	-310.904876	-27.466050
3479	-265.289023	-290.084526
1455	-381.570969	-362.721694
3450	-382.824468	-333.725659
407	-287.508781	-348.438167
508	-325.801512	-314.670981
2516	-309.661518	-58.776909
3888	-323.359825	-326.821416
3006	-308.470648	-314.857089
3473	-360.527434	-295.578694
3149	-372.694726	-228.210502
1748	-288.688929	-284.475139
3922	-270.394284	-335.403553
475	-304.691568	-299.884602
3427	-325.793904	-318.153554
3585	-308.497008	-314.942319
953	-392.650949	-82.264383
2072	-344.431636	-335.845473
1233	-265.440660	-292.071823
498	-273.791878	-29.928216
2902	-271.653205	-280.999012
587	-307.283919	-321.319895
3305	-310.955141	-28.987332
1395	-375.348487	-35.731069
2213	-287.433999	-353.002118
428	-324.570042	-361.442232
2895	-273.764673	-33.007921
1575	-334.447259	-43.281692
2265	-360.469291	-293.933273
3844	-308.450468	-281.943981
3077	-336.822591	-322.905006
2073	-345.600119	-311.429454
1006	-336.843788	-317.820965
2926	-320.764569	-353.009265
1509	-345.612220	-312.101330
3518	-340.655390	-339.352080
2807	-269.176124	-298.890857
1818	-371.535911	-35.735439
3446	-306.044918	-264.672032
338	-272.544500	-71.296860
2698	-344.434438	-344.660548
3150	-310.942587	-26.034431
1129	-340.618148	-337.252337
2934	-324.462733	-346.377458
110	-346.869123	-55.053058
829	-310.909285	-29.077994
3680	-305.904722	-86.104514
205	-269.465281	-281.715083
2338	-268.888303	-268.486240
3762	-351.646368	-95.052232
3962	-341.865856	-318.541627
3605	-372.755216	-227.733645
1759	-305.906809	-80.587237
3602	-361.683811	-366.887251
1124	-271.651913	-286.007124
1636	-233.551389	-248.678155
3129	-361.692023	-355.353937
72	-325.720699	-309.118341
1542	-370.291993	-16.853179
3914	-325.805781	-299.786844
14	-302.238859	-261.368129
3563	-227.798785	-19.093266
3476	-304.737418	-283.393868
1795	-356.736238	-291.587576
948	-336.827390	-320.882226
1881	-361.772040	-362.955248
2614	-232.164586	-283.109589
1079	-287.347000	-336.941576
932	-361.764881	-353.874396
130	-274.988525	-21.111828
2325	-273.732431	-33.595253
2315	-273.793520	-29.540046
1001	-304.724431	-294.638338
1642	-344.345376	-335.385393
2670	-326.934805	-36.087681
2546	-248.018573	-246.723131
1446	-319.575102	-308.396772
1995	-362.946041	-325.952427
1937	-287.438379	-350.173271
3345	-312.120708	-17.227701
315	-302.472397	-307.963086
1664	-310.904974	-28.232058
1634	-324.563073	-351.798674
627	-359.304956	-96.867053
1559	-380.372123	-233.876443
1915	-361.705669	-367.283816
2032	-287.663174	-292.407429
135	-301.341304	-108.175209
1167	-309.729139	-75.273380
1424	-212.438188	-302.063860
893	-232.317400	-228.263173
3366	-323.268818	-286.810123
2082	-302.567313	-311.568662
1941	-286.206129	-311.573209
2436	-308.473229	-284.095253
2988	-310.923406	-27.780171
95	-351.666551	-94.757082
1300	-324.595031	-355.008466
2393	-324.608961	-353.354917
1706	-382.777508	-343.624854
1002	-287.689262	-291.238804
3327	-348.059242	-25.854035
1397	-271.624640	-278.628207
3067	-271.304881	-251.219888
3222	-344.494043	-339.352264
490	-231.142581	-253.442817
1831	-323.386306	-311.102786
28	-324.630221	-357.138725
588	-309.684571	-72.423120
3495	-288.563768	-273.978827
3023	-323.343769	-315.395766
2865	-342.307696	-100.538214
1422	-361.728608	-361.468914
2406	-306.386594	-306.091256
3881	-357.951284	-360.216496
2501	-232.377706	-232.223639
976	-382.776658	-326.125727
2735	-309.690179	-83.676065
2574	-273.812881	-32.020924
2241	-346.857051	-72.904971
895	-356.728690	-297.426712
2106	-286.476486	-292.674555
1781	-324.582445	-363.528812
3489	-308.508824	-293.870098
552	-340.639366	-340.562686
664	-335.632054	-259.362276
3974	-323.433262	-307.980002
779	-356.732185	-297.743539
3577	-361.716705	-370.758314
2227	-356.712771	-299.287417
3024	-251.729571	-63.337617
3504	-308.561061	-284.559485
2658	-308.461040	-296.718604
580	-360.537290	-297.874355
3482	-281.480993	-264.295137
516	-312.134532	-17.260096
391	-345.584667	-304.459515
1696	-320.785074	-357.409833
1139	-270.382725	-333.296092
1454	-288.652757	-296.703513
1640	-304.583737	-279.770706
1361	-346.840635	-59.296593
1180	-306.364186	-307.697397
1285	-346.860450	-60.111405
1713	-323.381747	-301.857987
885	-324.623780	-355.451856
3832	-346.836423	-65.996508
2180	-340.665904	-346.168557
1384	-361.755719	-363.429559
629	-309.712115	-60.078208
13	-360.526646	-299.907110
2089	-308.469081	-309.782765
1478	-309.691634	-65.814068
1834	-381.615289	-383.814242
2415	-340.676441	-334.118844
1398	-234.469383	-236.159785
3792	-360.525610	-296.306054
2740	-360.536920	-288.706694
2291	-286.514923	-284.918256
1583	-345.655509	-316.231404
1512	-346.839595	-60.981166
515	-287.727890	-292.480590
3851	-326.998454	-39.599205
3492	-345.645245	-324.398854
1289	-344.439723	-346.154953
2182	-340.610000	-342.743338
2959	-289.795007	-39.889100
369	-361.733362	-358.442716
2293	-269.216495	-313.301849
3274	-196.407957	-201.725237
1661	-322.148261	-113.078495
2161	-361.735863	-359.000958
111	-344.470970	-348.058203
41	-345.649146	-317.171516
2184	-360.501473	-311.961029
2714	-398.878264	-361.271738
2594	-335.586914	-247.705085
427	-382.798099	-333.166561
1733	-322.169100	-114.343463
2899	-310.930659	-26.553308
2491	-381.634033	-361.809513
2003	-324.579943	-352.254463
3925	-325.718488	-319.063795
3854	-346.867382	-73.979430
109	-158.340943	-239.410419
3988	-309.707600	-62.477762
54	-195.186228	-198.270176
3610	-360.476593	-297.130556
2314	-345.658870	-320.952250
2324	-346.831385	-69.063191
2232	-56.525887	-35.861379
70	-346.874234	-73.232712
1066	-375.344926	-35.132821
482	-272.599303	-64.634369
275	-344.442225	-335.664656
2746	-247.190194	-123.024814
1140	-304.683966	-296.900941
2007	-308.499105	-305.113669
3179	-270.408713	-341.822695
3169	-310.902849	-27.040281
1776	-325.785476	-326.238971
1008	-248.448467	-292.833656
328	-310.911163	-30.163415
1607	-303.462115	-305.116249
1497	-251.731545	-61.500696
3982	-324.592116	-352.948141
491	-287.737498	-280.224449
1329	-309.710338	-60.174446
2349	-301.357553	-106.401765
1354	-382.790027	-343.395468
1019	-327.016183	-39.276310
2524	-392.642251	-80.547025
3992	-319.576017	-307.321547
1147	-304.755780	-281.325428
3412	-335.628480	-246.375421
3057	-301.381127	-107.296292
3934	-381.630276	-358.516175
1471	-346.857623	-63.446068
3976	-273.765901	-32.150276
802	-359.306313	-93.599643
1252	-301.395982	-109.794629
2439	-324.485913	-345.128258
670	-324.618078	-354.454110
1341	-301.373831	-108.424075
1560	-340.645686	-328.194468
2023	-317.402836	-43.379737
2139	-381.581478	-367.418889
2492	-396.477101	-76.550392
1905	-231.145151	-260.991936
367	-360.491873	-288.814700
3120	-309.689111	-58.355759
2706	-345.667357	-323.162785
2031	-269.170061	-301.392090
439	-288.690999	-283.011099
3509	-288.685117	-283.610605
3302	-324.577047	-356.393000
1309	-287.723848	-282.802646
1353	-359.297643	-97.255561
3198	-288.680991	-282.784421
2214	-245.994065	-40.861160
1248	-304.732336	-290.343893
3244	-323.320332	-297.505058
1307	-303.460433	-305.802128
533	-287.720383	-290.280030
2299	-280.273691	-55.272778
414	-192.762455	-65.332205
2050	-362.937518	-332.465395
1671	-309.708282	-58.763295
2776	-313.573888	-42.856859
2989	-287.317913	-340.888751
268	-362.957295	-330.887137
38	-309.736982	-69.486807
3948	-340.614465	-330.076678
2800	-287.478272	-345.186816
3724	-324.573480	-362.728835
3132	-309.670613	-56.041577
2984	-362.935648	-332.821053
457	-380.372151	-228.920784
2680	-340.664901	-329.350885
3647	-325.794522	-323.138498
2192	-307.232824	-292.573353
2901	-318.323005	-107.283617
1378	-346.867789	-85.596960
3722	-308.759135	-305.635051
1340	-271.616723	-281.404082
2054	-302.588564	-308.455394
3193	-320.725883	-362.660289
215	-356.645883	-292.915611
8	-272.545439	-75.091290
3097	-309.716094	-59.198971
2175	-324.545475	-354.934746
212	-324.605613	-356.140860
817	-345.619715	-311.026353
1659	-487.002792	-48.667876
1416	-308.514570	-293.503435
3622	-304.726439	-284.076358
113	-360.478880	-296.911942
3745	-310.912788	-28.461111
2168	-310.899911	-27.078694
1576	-247.184334	-122.959815
2201	-452.728039	-20.757918
3277	-354.254979	-29.019865
378	-356.705084	-295.730100
3354	-360.529236	-294.109641
988	-341.827199	-317.168299
1360	-362.941781	-320.442599
699	-307.243079	-297.800731
3	-346.838279	-62.261502
3207	-355.520098	-94.050122
1268	-344.411146	-357.722392
404	-324.595399	-357.825449
2318	-348.039301	-23.966522
90	-327.017113	-39.576882
3714	-265.398572	-301.931061
3159	-324.612512	-357.561077
326	-236.917664	-25.851143
545	-356.698773	-304.910410
1048	-286.495416	-302.312126
1800	-212.439286	-298.696190
3223	-341.794931	-327.176837
1617	-355.508183	-94.853020
1484	-273.817328	-32.014566
1599	-304.689816	-302.920499
2320	-362.876210	-327.755034
3778	-309.700675	-82.884892
1703	-286.154755	-316.275469
3708	-270.397474	-345.417166
2300	-453.655583	-59.105546
222	-412.548009	-28.760408
2399	-308.430606	-279.259078
1605	-345.703157	-307.801001
2206	-312.126404	-17.653292
3935	-289.875063	-46.962355
2947	-355.510313	-94.125053
1996	-356.687774	-292.644462
1318	-310.897519	-25.825112
289	-321.949791	-319.666439
2188	-288.690060	-281.186363
2185	-344.343476	-330.578172
3267	-320.776472	-356.846837
620	-346.820834	-68.981350
1807	-344.469516	-353.024648
245	-340.656722	-331.103698
506	-234.516241	-243.814926
668	-267.103350	-53.490843
136	-343.240623	-249.429912
2309	-272.583285	-69.583585
952	-325.717725	-308.922480
1028	-360.421732	-307.749274
1927	-361.739999	-363.545224
60	-382.768883	-324.195711
276	-380.379743	-230.076069
1552	-346.865957	-70.172433
3377	-360.549337	-299.670675
344	-343.305175	-254.562469
3022	-234.455424	-231.549056
23	-304.679494	-313.043266
2586	-191.810916	-51.302497
1012	-266.609146	-333.485094
1909	-345.630398	-330.079213
710	-340.625597	-329.344573
2487	-361.694757	-361.376778
3040	-360.506446	-281.416552
810	-269.144656	-289.675591
3389	-309.689740	-64.474531
913	-352.855499	-291.976406
647	-338.268974	-42.221799
1413	-247.214861	-126.021882
3764	-308.483519	-281.949048
1764	-304.725676	-293.466404
3772	-356.752251	-299.230520
2728	-304.742823	-282.596514
2994	-345.597078	-323.248804
983	-341.851447	-314.547044
3000	-309.688191	-66.182130
1255	-381.635881	-359.245346
1290	-345.660459	-321.019408
1749	-302.579654	-306.584322
892	-288.621895	-284.234991
910	-270.384937	-334.259220
1507	-310.914024	-28.854978
933	-270.430832	-334.741254
3424	-348.051118	-24.614451
3116	-312.128429	-16.981656
1226	-195.226072	-182.138946
2734	-309.719592	-65.161877
2114	-307.528446	-342.104375
3887	-242.196351	-41.883496
1644	-325.774769	-319.863824
856	-324.568212	-358.907251
783	-273.806375	-32.197105
3561	-343.190300	-244.227274
1936	-360.564423	-291.672251
3297	-360.526636	-291.842085
2663	-361.722327	-358.366477
2494	-274.984732	-21.466998
2076	-274.982287	-22.050507
