3206	-346.853173	-130.459879
1024	-302.535621	-320.288729
20	-270.370102	-285.022886
1356	-271.372094	-266.071317
799	-310.910909	-311.715459
1022	-310.902683	-308.370106
3548	-79.764152	-169.465597
3579	-356.677429	-351.281312
150	-309.732713	-101.118747
2630	-282.871678	-86.091806
567	-339.489014	-326.207048
1483	-309.723988	-115.606513
1798	-312.126342	-50.072890
62	-309.677968	-115.898357
887	-361.720206	-356.866077
3418	-308.467120	-309.460701
2082	-302.567313	-304.223586
1956	-308.461475	-308.256209
230	-271.617434	-309.763145
3946	-286.438084	-287.827663
1244	-345.616998	-344.147870
3276	-344.508729	-334.970045
1747	-360.559076	-346.427243
2717	-309.726244	-105.948071
2586	-191.810916	-271.302146
3458	-345.693035	-348.095417
2994	-345.597078	-349.447836
610	-324.629068	-320.568590
794	-248.143861	-275.638785
1952	-344.408452	-337.994756
1976	-346.831692	-110.056568
3251	-306.056425	-318.004746
390	-306.070291	-325.193846
2535	-272.835594	-314.598503
997	-361.688335	-357.953862
3814	-361.745554	-376.932474
595	-340.652012	-335.144960
1790	-345.664882	-348.238002
2341	-377.784360	-366.227523
2095	-348.034975	-341.481619
1338	-320.793141	-326.335547
3186	-346.829695	-100.953048
478	-119.052475	-131.028205
3864	-288.639421	-312.406005
2743	-234.516409	-289.806743
164	-340.675814	-333.755870
2467	-325.805017	-324.546193
1695	-344.411060	-344.557842
2107	-325.766177	-321.682634
3250	-360.517106	-348.729603
1180	-306.364186	-313.213545
1268	-344.411146	-346.097247
1278	-362.942040	-326.605596
2511	-250.500016	-248.849280
2379	-361.769162	-358.579356
534	-324.575799	-343.514036
3033	-325.785262	-326.867886
233	-301.382062	-190.275883
1460	-309.684108	-99.347179
760	-324.605411	-339.673751
343	-360.502305	-349.102446
1807	-344.469516	-343.321141
2138	-340.684371	-335.550048
3106	-273.735646	-279.624872
3678	-285.255880	-284.103781
3506	-320.804155	-319.647827
3429	-274.987297	-54.133650
2600	-307.237880	-312.158338
2437	-356.692640	-347.828198
1903	-309.678054	-115.666264
79	-324.605178	-345.937105
3293	-360.535142	-341.825875
647	-338.268974	-336.313157
2596	-339.467484	-320.514961
1599	-304.689816	-301.336498
2238	-281.495234	-279.067489
2978	-340.669862	-326.945427
349	-309.687623	-106.879470
1218	-287.431740	-326.896805
3570	-272.514475	-106.581857
2099	-288.573876	-315.166860
1454	-288.652757	-318.167491
1596	-492.022084	-354.689448
1855	-360.497728	-339.814261
3863	-346.804974	-102.410819
1697	-345.613396	-349.293128
3573	-325.730390	-325.470531
47	-247.225618	-170.056809
3776	-320.773105	-320.614816
2610	-309.711468	-101.716410
2128	-308.504896	-311.150834
353	-197.632222	-110.014892
3784	-344.450127	-341.501855
3277	-354.254979	-282.486666
1965	-288.555445	-315.667921
2225	-324.612179	-338.562523
1765	-285.335887	-291.857431
401	-325.712603	-317.098834
2940	-339.418028	-333.886393
3495	-288.563768	-312.998828
3806	-309.676410	-104.434101
1941	-286.206129	-294.220013
2602	-345.645491	-347.567411
1645	-324.477059	-332.807611
138	-362.875317	-325.236030
1307	-303.460433	-301.921757
1041	-371.504707	-327.663759
1864	-312.133063	-51.298562
1363	-355.525451	-152.835542
3372	-309.705858	-100.691767
3172	-274.982310	-54.758424
3730	-291.017996	-70.823901
2552	-340.624424	-336.643077
5	-351.628383	-152.544649
3463	-304.735360	-304.127276
1907	-346.819476	-107.069802
1811	-346.855968	-93.639457
1245	-310.907810	-310.401088
2731	-272.836211	-313.389885
1814	-360.537947	-359.187196
1937	-287.438379	-327.503164
3097	-309.716094	-101.783009
1881	-361.772040	-356.705463
890	-344.458979	-333.926684
1868	-326.949224	-325.548665
1604	-347.456674	-329.504931
2949	-346.838702	-101.889959
444	-340.665581	-332.250401
3833	-324.559324	-330.736141
1437	-376.547304	-321.540327
878	-308.466070	-306.266655
2541	-341.834413	-338.957276
2332	-342.335241	-150.390988
2387	-391.391111	-267.323906
1399	-341.826906	-339.393978
1930	-341.835805	-344.710375
2111	-348.048744	-337.293733
3837	-343.468335	-343.702242
438	-381.565482	-368.907264
2943	-340.654874	-332.076179
3839	-231.155780	-244.756131
3128	-341.867138	-343.997667
2496	-326.954795	-325.434593
636	-382.818623	-380.723800
3341	-291.021228	-69.951621
2705	-270.384180	-301.919392
1985	-339.481708	-327.328162
1955	-339.498757	-323.594842
762	-346.863396	-90.571846
17	-345.612580	-347.647738
1984	-287.441165	-303.509549
733	-345.660927	-348.466790
3855	-304.746925	-304.150058
1345	-376.540686	-335.775458
3393	-359.297522	-161.174877
2553	-302.545562	-311.277595
426	-362.933001	-327.983925
2579	-273.765811	-277.630825
1417	-381.586740	-370.732520
2826	-308.764658	-318.764585
1623	-229.615446	-280.087248
211	-357.939331	-352.124564
1031	-304.643927	-306.440012
2923	-325.801905	-327.328231
3163	-319.610683	-327.475071
756	-325.798888	-324.628707
1838	-356.685238	-349.054339
2747	-301.332569	-155.527998
162	-232.324966	-229.847858
1994	-383.983835	-102.283473
39	-340.687222	-337.895181
2149	-341.878745	-344.936970
2124	-345.600825	-348.370540
2821	-308.511516	-311.087533
1229	-288.582662	-313.451688
1326	-266.616319	-307.176399
2675	-303.787203	-321.017117
882	-169.557758	-47.541497
2957	-323.644468	-327.935707
2889	-341.871347	-345.751240
1122	-345.601318	-348.622802
2744	-288.573110	-312.889857
3438	-312.132858	-47.621063
3355	-345.648365	-350.848518
1447	-469.758395	-268.935748
3535	-323.235679	-323.353180
1448	-372.747155	-323.166974
2491	-381.634033	-363.907818
2696	-353.269456	-54.627802
961	-326.950279	-324.853454
3167	-309.688639	-100.137694
2505	-344.440744	-334.788280
3386	-309.684862	-108.055916
1190	-377.830859	-365.967058
384	-343.291812	-329.834531
3749	-249.363949	-249.687617
1210	-340.641282	-331.228904
2565	-345.591597	-347.388574
3098	-345.658421	-349.544824
320	-232.333410	-229.546974
3545	-310.915918	-295.300754
1859	-324.577613	-348.799324
563	-345.644179	-346.738296
1385	-309.679840	-100.120899
1111	-335.656557	-320.698977
1818	-371.535911	-328.837692
2375	-360.564233	-356.085350
993	-317.364547	-329.932719
3296	-345.650105	-348.627981
963	-345.645239	-347.895693
3870	-345.605387	-344.063993
768	-193.039603	-158.872245
3646	-305.130313	-184.302093
1021	-232.328175	-228.163126
1932	-310.911279	-299.583965
2851	-356.699504	-344.998778
2799	-340.702898	-333.365105
1166	-324.576650	-338.355188
1270	-307.571937	-346.053073
2906	-340.657508	-337.425940
1203	-261.802956	-65.894585
964	-291.014970	-72.761194
2845	-307.602080	-329.751646
3568	-308.468418	-307.649592
731	-355.501990	-157.913019
3345	-312.120708	-48.159154
2659	-324.461004	-326.316875
689	-341.818686	-339.819077
3892	-271.608843	-307.334201
417	-344.440065	-345.664438
819	-276.204532	-34.382761
1362	-249.387499	-247.041373
2084	-361.708021	-374.799548
2338	-268.888303	-296.448141
2824	-304.720708	-307.684799
2504	-325.805550	-325.963910
3726	-382.754967	-377.026389
1163	-397.709232	-360.899060
403	-272.843742	-315.791023
3400	-289.799552	-317.406049
1742	-288.583008	-318.736134
810	-269.144656	-288.034929
256	-308.741915	-312.767156
2878	-285.336744	-291.646628
1883	-346.839066	-106.667573
879	-303.556846	-304.537635
2024	-306.349032	-290.971132
2765	-381.546975	-356.339374
3661	-287.358011	-309.235928
3140	-284.987905	-213.677068
393	-323.334482	-323.064191
3928	-377.799358	-365.582872
1215	-335.566430	-313.649739
2500	-286.498235	-286.767839
1280	-356.683566	-335.423731
607	-301.373496	-160.186876
1485	-309.731369	-98.487034
1253	-312.126356	-48.883478
1239	-356.710448	-345.009898
739	-309.678703	-117.233745
3288	-348.045786	-329.326202
3575	-309.736328	-110.676471
3758	-272.557350	-107.827223
1583	-345.655509	-349.384721
3298	-345.599182	-350.065279
2554	-345.649886	-348.342043
932	-361.764881	-343.735136
1607	-303.462115	-303.649758
2205	-318.391203	-170.800717
1624	-340.670034	-332.607338
3514	-340.654233	-335.593660
1897	-197.629387	-116.609084
2431	-309.684774	-124.413586
2790	-287.732329	-287.007601
3805	-309.680682	-113.996567
761	-312.126820	-48.641940
742	-272.588370	-111.410246
1430	-361.720960	-346.262468
3068	-306.015194	-308.292383
267	-345.641113	-347.400785
645	-308.540795	-311.759803
1248	-304.732336	-303.127630
1001	-304.724431	-306.666726
99	-336.813559	-329.009826
807	-340.681309	-335.046083
1648	-345.660642	-347.060944
78	-270.472470	-302.651947
3207	-355.520098	-153.546933
876	-325.807685	-326.034862
2700	-304.687547	-302.582136
2285	-340.578657	-336.843775
2187	-310.904927	-309.764529
3198	-288.680991	-315.649770
2666	-303.423742	-297.280970
2383	-324.593866	-333.226440
141	-287.734664	-291.005423
2977	-310.909944	-298.829400
2008	-336.802659	-325.173603
2414	-382.803358	-376.319660
556	-272.600604	-114.573873
2422	-325.718957	-321.088546
32	-287.509315	-314.591882
1487	-345.665813	-348.769700
1810	-288.653294	-312.764467
3491	-361.750275	-357.266920
123	-269.263476	-290.268758
2891	-308.511094	-310.731889
3132	-309.670613	-95.360083
73	-233.293627	-265.745750
3500	-323.345473	-307.466882
2377	-236.916033	-76.223365
326	-236.917664	-76.812177
1284	-320.761539	-333.620948
1257	-346.855622	-109.629184
3891	-346.821929	-101.284381
3552	-325.793166	-326.172940
3112	-327.021680	-326.196340
2830	-325.800699	-324.665594
473	-346.828378	-117.223001
91	-275.011437	-54.066887
3150	-310.942587	-297.029727
1029	-325.751230	-322.965821
867	-283.179781	-294.961805
644	-376.595314	-351.662361
3283	-287.404397	-310.959719
830	-320.767103	-331.215462
2589	-361.718361	-350.280998
3881	-357.951284	-351.550164
2469	-270.392444	-289.529319
2834	-325.699665	-323.224206
368	-345.595021	-342.564480
2865	-342.307696	-173.734012
2534	-362.960595	-327.443310
2070	-114.483613	-44.329709
3906	-309.685651	-108.958352
1368	-288.584029	-314.030531
314	-233.255379	-271.161833
313	-361.721849	-353.145821
2287	-310.905485	-308.784744
2397	-308.772292	-319.711052
2879	-265.401151	-277.203991
2718	-382.782995	-381.099593
1856	-321.958301	-329.986770
774	-395.551843	-263.705840
705	-362.953848	-330.491498
2015	-308.518276	-307.093731
1935	-361.677841	-363.582725
1181	-323.657279	-327.745918
907	-381.607752	-366.492948
1581	-345.660520	-345.569646
2890	-309.738198	-114.848569
2751	-273.787799	-270.975791
748	-324.572987	-344.355895
3166	-326.949535	-326.596399
1829	-382.804482	-379.700332
2526	-340.601771	-333.319890
1267	-341.841438	-339.190029
440	-307.226474	-294.555326
2871	-308.460407	-309.105859
660	-271.630416	-310.531818
251	-265.386781	-270.726388
2196	-338.559964	-162.546874
3554	-309.689751	-105.132313
1682	-269.215705	-289.306240
2457	-382.757134	-379.454825
1608	-361.758032	-352.027986
2550	-271.628346	-310.541750
68	-286.519735	-287.373243
2440	-317.433049	-332.775073
3146	-289.872162	-314.541175
2873	-307.545713	-327.763003
2210	-325.710772	-317.797914
2432	-274.987245	-53.738475
1009	-266.763445	-295.741004
3736	-355.517745	-156.398493
3922	-270.394284	-293.777730
1414	-377.797879	-360.898095
2042	-232.364952	-230.702796
3212	-360.575745	-337.278392
524	-308.507004	-305.451357
1162	-309.684472	-100.183211
1560	-340.645686	-330.478555
3416	-320.770681	-327.599284
2214	-245.994065	-294.325131
2180	-340.665904	-341.350740
2585	-249.269471	-242.806917
3974	-323.433262	-317.912849
3796	-341.875439	-343.982675
2386	-352.829520	-350.984589
3190	-232.325947	-227.024410
1408	-379.527030	-327.506817
919	-272.589999	-110.145007
2146	-310.932540	-316.913267
1904	-304.752598	-300.683784
3647	-325.794522	-323.992240
3045	-310.906568	-315.649236
3234	-287.349937	-293.096037
698	-274.985880	-51.279705
1314	-324.460304	-324.092617
2425	-322.435505	-315.670644
1638	-344.481904	-336.596498
1570	-325.783642	-323.211879
3838	-271.318933	-263.909760
2849	-355.442748	-154.470689
3244	-323.320332	-324.581168
3537	-346.860694	-105.759457
2485	-392.676111	-141.025213
2300	-453.655583	-102.805595
3823	-303.527274	-306.257198
2335	-346.825562	-105.816675
3138	-345.651520	-350.815177
2488	-363.508158	-151.967400
2174	-324.606491	-341.726163
2613	-338.214346	-334.353399
3121	-344.419977	-345.023484
3989	-272.542369	-101.634499
2400	-345.592410	-348.269980
1334	-273.765782	-270.177912
1008	-248.448467	-273.716958
1126	-270.392715	-300.141299
333	-308.507517	-310.153715
2533	-265.438520	-282.771125
3159	-324.612512	-336.060281
646	-323.641347	-326.260459
787	-360.525379	-352.763249
813	-361.733052	-351.314114
1357	-375.307060	-329.157793
1922	-248.132701	-272.092789
2908	-271.620997	-311.054381
480	-325.760797	-321.865027
624	-312.119017	-46.105445
1535	-324.463541	-326.592512
1931	-310.900102	-315.025333
2417	-336.838171	-330.008348
3829	-323.654114	-327.252503
56	-345.599154	-349.928776
3016	-309.730329	-102.987114
2050	-362.937518	-327.106208
2685	-344.426408	-338.686707
3956	-345.698757	-348.913019
1235	-265.447270	-287.042584
2681	-308.466840	-309.573617
3364	-305.057353	-150.149153
2679	-312.130526	-50.307676
2297	-322.412936	-315.861347
806	-308.768073	-324.057914
2806	-234.476081	-283.068182
260	-359.369049	-151.533932
2942	-325.778444	-322.419186
2708	-308.512758	-310.998246
2772	-343.232602	-340.282546
1013	-271.300649	-266.129629
3100	-361.716824	-366.563199
1374	-322.175807	-197.525130
2952	-308.511290	-307.595712
3752	-345.686524	-343.267313
3638	-306.320806	-313.457682
1504	-360.489720	-347.211273
2944	-309.687280	-99.138760
3256	-153.459846	-79.385565
3174	-272.844804	-316.133374
2130	-271.612772	-304.402992
55	-335.683118	-319.214431
1243	-323.582949	-328.175625
1450	-273.757658	-277.254647
561	-264.226909	-171.768237
1018	-354.272548	-283.833168
1449	-308.507220	-306.090712
1600	-249.301818	-249.106111
3751	-339.491316	-325.542876
3381	-309.731402	-106.398064
433	-396.498209	-135.264902
1910	-326.978724	-324.191761
838	-361.709679	-346.983395
3226	-339.491316	-325.542879
3391	-306.403144	-317.461095
1725	-360.495137	-333.740966
300	-324.602433	-337.996363
3683	-308.510782	-311.260316
3538	-271.350701	-264.467658
718	-392.601894	-136.874455
2742	-348.048844	-336.765839
412	-372.768039	-320.963416
431	-361.712798	-364.909085
1169	-346.819305	-109.794022
1886	-302.286171	-302.423433
793	-326.950540	-323.918611
1301	-309.679190	-115.788874
2985	-304.745635	-305.568636
3932	-360.472117	-349.158233
511	-320.778636	-335.677084
842	-360.514766	-350.059760
3104	-310.941183	-307.653360
1152	-308.448572	-308.195352
183	-362.962787	-326.569008
3744	-339.414779	-319.306336
2463	-288.576502	-314.268417
1477	-303.462312	-303.906095
2486	-307.239887	-310.898016
1653	-157.116735	-174.966533
3201	-346.845480	-101.270788
402	-312.124533	-47.440046
1333	-270.359564	-289.748791
2829	-340.622886	-339.672602
2894	-309.717750	-129.063722
1453	-309.720334	-118.513793
103	-291.024232	-69.517192
3980	-372.708066	-316.519229
1660	-274.985107	-55.314992
3844	-308.450468	-309.891118
1373	-324.557383	-337.615507
1308	-341.814212	-343.657048
3147	-338.530072	-162.251314
858	-340.661797	-332.823035
1313	-324.502042	-342.200628
3241	-319.515995	-330.646090
1271	-310.902165	-312.353631
2869	-306.113519	-304.054148
2895	-273.764673	-281.958995
2917	-267.068488	-334.075344
1232	-336.811744	-330.445610
2514	-354.197108	-282.925659
310	-308.480308	-309.935795
2557	-273.774103	-285.021775
3171	-345.599912	-349.860377
855	-271.614051	-305.554878
3413	-308.440890	-309.842593
989	-272.839582	-314.549627
1557	-322.456250	-329.132354
58	-304.683044	-303.310547
603	-346.867624	-108.143425
1853	-359.314227	-185.818193
3632	-340.612805	-340.324959
2438	-392.565188	-138.205099
1234	-325.796704	-328.409828
3929	-321.233569	-341.698835
2143	-288.628466	-316.923768
3623	-341.892484	-346.068420
2391	-310.927566	-303.180976
1636	-233.551389	-232.120409
2695	-346.871133	-114.242379
3164	-344.379764	-333.563422
2827	-345.615042	-348.229555
1712	-345.612640	-348.611843
1772	-361.717972	-345.464564
1522	-324.485746	-323.123215
34	-306.355655	-300.621147
2361	-304.727460	-302.279947
3102	-310.903589	-319.974618
481	-307.573371	-315.205478
2842	-308.450204	-311.692241
3359	-325.733758	-325.776235
2058	-356.710498	-353.415991
457	-380.372151	-335.431319
65	-312.125621	-47.303747
2911	-289.871661	-318.845476
717	-380.401348	-328.202198
1587	-322.133444	-161.173138
3598	-340.671493	-332.602410
2995	-381.584942	-371.610861
2920	-326.952797	-325.740465
2401	-263.280728	-333.823483
3088	-308.459859	-310.787329
3620	-359.351415	-152.706029
3608	-372.729173	-325.404870
2810	-273.763107	-285.388980
3868	-360.526225	-348.600876
1486	-380.373644	-343.508564
1733	-322.169100	-210.424908
1371	-288.596392	-313.819065
2656	-376.622509	-323.664842
691	-361.734668	-355.937424
283	-355.460155	-151.812638
3394	-376.613178	-336.099312
3127	-327.010419	-325.409285
224	-324.628594	-343.412902
1895	-324.551432	-328.190928
2337	-324.588418	-347.412741
1118	-306.032266	-314.576152
2241	-346.857051	-116.509161
2000	-309.736479	-112.844991
710	-340.625597	-334.082926
1249	-272.543724	-122.617208
893	-232.317400	-227.880239
1161	-308.513516	-308.163675
1027	-360.529992	-339.634157
3002	-269.479234	-273.615569
3315	-269.176979	-287.872708
2031	-269.170061	-280.385626
3116	-312.128429	-49.253506
352	-288.557016	-315.582200
1073	-233.249538	-273.021903
13	-360.526646	-338.864740
3119	-301.090914	-352.677149
3195	-274.982322	-54.149803
775	-344.469204	-333.839533
3369	-158.342346	-196.568019
1103	-273.764642	-279.204422
2116	-340.646768	-331.087076
674	-346.879260	-115.718039
656	-376.605347	-336.421840
553	-271.666055	-308.367860
803	-325.789564	-324.737213
936	-382.773457	-378.854074
475	-304.691568	-304.273021
1005	-273.786179	-267.296534
348	-196.432825	-182.406077
1055	-345.681183	-343.164758
3507	-376.594067	-332.224340
1509	-345.612220	-349.797180
1696	-320.785074	-329.393333
447	-271.627826	-308.449091
1153	-325.764669	-321.891657
2189	-325.762375	-320.857515
590	-346.857871	-96.020285
1217	-325.773675	-327.794605
329	-380.402442	-339.436410
119	-327.012568	-324.761728
3935	-289.875063	-318.960320
3715	-381.567301	-367.749693
3395	-248.436061	-263.450432
1728	-362.942862	-324.145405
2956	-360.528914	-345.545503
525	-273.812813	-275.251396
2647	-262.017735	-74.343794
1230	-323.396217	-320.849519
3794	-317.361117	-320.890185
2115	-266.626759	-304.329225
2843	-308.509454	-308.020545
3774	-305.130184	-183.186267
688	-324.491475	-331.330665
3325	-341.836362	-345.674068
3815	-288.574763	-315.012635
2887	-345.641890	-343.655785
1340	-271.616723	-305.522610
2909	-361.687451	-361.733628
1260	-270.417842	-293.478197
1675	-271.277972	-262.779024
238	-233.253760	-269.432763
1389	-272.510742	-108.558992
3076	-247.198000	-181.254478
1472	-306.080007	-319.612108
3540	-321.236907	-323.138357
3233	-304.691526	-303.535417
2427	-339.474134	-324.537632
948	-336.827390	-329.988985
2549	-375.410333	-326.491462
3454	-376.600944	-330.077531
386	-325.776001	-326.132445
772	-381.599310	-365.963699
1640	-304.583737	-301.698593
3695	-309.651827	-97.758913
891	-325.767721	-323.372797
3011	-310.902708	-310.888864
2515	-323.341413	-318.099174
3176	-432.852890	-103.513921
2405	-318.344936	-164.057898
105	-309.727110	-113.116269
1148	-284.062954	-349.299696
3808	-345.614760	-344.757346
3020	-287.430903	-315.230440
3590	-340.660106	-327.748602
38	-309.736982	-113.543013
3081	-302.557878	-312.266147
8	-272.545439	-120.535970
1872	-272.566631	-103.413314
3137	-272.533448	-105.076261
3811	-274.982348	-52.201972
3676	-346.840522	-100.904031
640	-345.616264	-347.549302
2032	-287.663174	-291.346219
1182	-304.738393	-306.859971
2831	-356.723059	-348.279400
2663	-361.722327	-354.136250
1505	-308.487195	-310.561330
206	-309.688611	-134.873730
2443	-288.547509	-313.579878
2273	-324.579188	-324.182042
1355	-361.727678	-353.981853
1986	-344.459234	-342.566285
3901	-346.822424	-105.224089
1792	-363.504227	-155.591000
486	-288.678720	-313.428945
2776	-313.573888	-327.649245
3931	-288.683173	-314.191345
1530	-272.549380	-108.091919
3557	-344.382663	-341.336085
1542	-370.291993	-57.378442
1065	-360.485823	-335.696162
668	-267.103350	-338.015466
2560	-339.452794	-325.581244
1050	-304.643392	-305.748060
222	-412.548009	-307.655424
1391	-323.317575	-319.299533
1141	-115.679136	-79.384030
3597	-360.539435	-338.080634
1916	-360.557411	-354.208132
2005	-305.155985	-169.921716
1436	-375.359407	-321.775751
1494	-345.654016	-346.946247
2090	-308.473428	-307.231670
413	-301.369263	-163.687737
506	-234.516241	-288.912605
1833	-302.579718	-304.361332
2667	-308.455402	-305.815312
683	-348.060054	-335.277161
1981	-306.313924	-303.952537
2797	-345.646914	-345.605614
2929	-345.638912	-343.270788
121	-361.711483	-375.066347
3349	-207.916786	-93.858616
1734	-359.354596	-153.557511
397	-288.630839	-316.658801
3141	-345.651109	-347.796010
2170	-274.987123	-55.009884
2199	-377.815601	-358.952270
3037	-288.567911	-312.576522
1655	-338.217210	-337.695299
3917	-274.985822	-52.900096
1212	-304.733723	-302.693229
1633	-247.201165	-167.831507
3459	-346.831382	-119.371035
305	-346.859213	-102.524075
3777	-339.431092	-331.104662
1462	-312.136049	-48.163972
453	-375.430225	-340.442712
3282	-362.972786	-324.626299
1849	-324.547957	-334.673432
1761	-376.622507	-336.656475
3856	-306.313590	-302.842606
1455	-381.570969	-365.879123
3385	-324.583090	-336.613428
615	-345.676743	-347.654833
1342	-361.712098	-376.773289
585	-229.918003	-324.387284
3550	-341.825957	-341.029220
455	-340.664551	-332.411073
724	-320.775720	-333.268105
221	-310.917273	-303.822796
1035	-284.385189	-163.250602
2137	-324.588239	-345.890919
3596	-285.328258	-283.492074
464	-324.485629	-327.247507
2639	-302.580808	-313.306950
2556	-321.958604	-328.444360
985	-320.770329	-331.077921
604	-320.777491	-328.961293
96	-375.359188	-328.360098
129	-308.512092	-309.392888
1963	-325.761942	-324.770873
1435	-193.963318	-210.540657
2378	-339.490841	-325.399315
2193	-383.976576	-117.573579
450	-235.729507	-298.367823
3199	-273.811544	-274.989111
2112	-304.729640	-304.957911
3546	-233.219124	-262.676183
92	-301.343578	-157.880899
182	-324.474954	-325.566838
3367	-269.216969	-288.998744
1860	-308.507458	-311.001718
3311	-344.433172	-342.381504
1786	-325.785038	-325.628840
2108	-267.944278	-192.972197
2684	-310.940657	-313.219207
1911	-272.582516	-114.418546
3800	-346.862839	-91.404531
1967	-288.573475	-312.907582
1367	-325.812267	-324.792290
1315	-288.533780	-313.624500
1781	-324.582445	-347.767930
2336	-344.433499	-346.227718
3497	-392.627857	-140.920772
1049	-323.336196	-329.961545
2981	-327.026688	-327.512917
3769	-304.586424	-303.904658
1446	-319.575102	-319.289397
2954	-305.915530	-121.182958
2249	-392.653825	-135.532477
48	-304.689512	-303.660774
359	-346.832402	-112.289927
2145	-346.844016	-104.648547
2097	-345.639692	-350.407131
3303	-272.589883	-113.344969
2454	-288.578155	-315.004242
491	-287.737498	-288.270292
2540	-211.295796	-225.624896
943	-303.497783	-298.819133
2597	-412.494644	-303.444068
2619	-326.939536	-322.361810
1348	-309.683859	-110.288884
2580	-309.722373	-123.043415
3327	-348.059242	-328.492462
2768	-340.690205	-335.720688
3746	-309.736797	-114.000061
901	-270.446915	-302.287611
382	-344.494711	-339.556314
2907	-344.466563	-333.362985
439	-288.690999	-317.265971
3265	-324.569062	-340.035129
1404	-346.883049	-104.738627
984	-248.443503	-270.987504
3643	-309.660190	-98.708756
3561	-343.190300	-315.084257
363	-320.778723	-327.835763
956	-230.183076	-178.922835
870	-345.646965	-349.628305
3813	-340.620847	-334.100663
3827	-270.435807	-298.107747
1545	-308.468255	-303.119652
3004	-288.652346	-316.750134
3782	-262.035127	-75.455923
3130	-270.427802	-308.970102
583	-285.016369	-215.172283
3866	-341.882531	-343.545147
81	-318.390876	-170.782820
3614	-288.627505	-316.741599
462	-234.474088	-287.177373
2351	-304.614169	-305.761696
3465	-324.548021	-326.504062
1948	-195.158734	-181.204894
1966	-302.558699	-315.961133
1825	-271.656372	-304.962901
1395	-375.348487	-329.867346
2190	-324.574822	-341.753479
530	-360.503506	-352.448281
1238	-360.499088	-350.903390
1213	-324.530103	-335.273455
719	-309.693538	-100.227545
2622	-346.829131	-110.359292
3080	-344.436248	-340.646816
448	-346.831139	-116.037372
1470	-272.542270	-124.262916
